fold,score,r2,n_sample,source,sub_name,best_params,feature_type,source_data,target_data,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
0,0.17196074094858582,0.1704074289380958,685,same,1,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Mixed,Memory,0.368649829747728,0.3752383249752391,0.3865596607674636,0.4260707575740209,0.36268067872303833,0.469729039142084,0.8371648753405418
1,-0.010497665124262978,-0.010531561218768193,593,same,10,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Mixed,Memory,0.368649829747728,0.3752383249752391,0.3865596607674636,0.4260707575740209,0.36268067872303833,0.469729039142084,0.8371648753405418
2,0.22519005866019604,0.22374798864544598,588,same,11,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Mixed,Memory,0.368649829747728,0.3752383249752391,0.3865596607674636,0.4260707575740209,0.36268067872303833,0.469729039142084,0.8371648753405418
3,0.27934459372553233,0.2720832946397137,703,same,12,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Mixed,Memory,0.368649829747728,0.3752383249752391,0.3865596607674636,0.4260707575740209,0.36268067872303833,0.469729039142084,0.8371648753405418
4,0.3168564852594984,0.31615295586980585,314,same,13,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Mixed,Memory,0.368649829747728,0.3752383249752391,0.3865596607674636,0.4260707575740209,0.36268067872303833,0.469729039142084,0.8371648753405418
5,0.1759879850179209,0.16607829236656724,329,same,14,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Mixed,Memory,0.368649829747728,0.3752383249752391,0.3865596607674636,0.4260707575740209,0.36268067872303833,0.469729039142084,0.8371648753405418
6,0.2555613370438764,0.25487934744605856,408,same,15,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Mixed,Memory,0.368649829747728,0.3752383249752391,0.3865596607674636,0.4260707575740209,0.36268067872303833,0.469729039142084,0.8371648753405418
7,0.24075381977641153,0.2313986888316799,246,same,16,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Mixed,Memory,0.368649829747728,0.3752383249752391,0.3865596607674636,0.4260707575740209,0.36268067872303833,0.469729039142084,0.8371648753405418
8,-0.03258295571383507,-0.03274490549565834,351,same,17,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Mixed,Memory,0.368649829747728,0.3752383249752391,0.3865596607674636,0.4260707575740209,0.36268067872303833,0.469729039142084,0.8371648753405418
9,0.3482483017126692,0.31846156835303496,782,same,18,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Mixed,Memory,0.368649829747728,0.3752383249752391,0.3865596607674636,0.4260707575740209,0.36268067872303833,0.469729039142084,0.8371648753405418
10,0.6388893149766233,0.6233442981793327,811,same,19,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Mixed,Memory,0.368649829747728,0.3752383249752391,0.3865596607674636,0.4260707575740209,0.36268067872303833,0.469729039142084,0.8371648753405418
11,0.2221056846399042,0.22188360949937547,607,same,2,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Mixed,Memory,0.368649829747728,0.3752383249752391,0.3865596607674636,0.4260707575740209,0.36268067872303833,0.469729039142084,0.8371648753405418
12,0.20415765423800603,0.1872411410527074,325,same,20,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Mixed,Memory,0.368649829747728,0.3752383249752391,0.3865596607674636,0.4260707575740209,0.36268067872303833,0.469729039142084,0.8371648753405418
13,-0.0223553198516091,-0.023092506081946018,363,same,21,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Mixed,Memory,0.368649829747728,0.3752383249752391,0.3865596607674636,0.4260707575740209,0.36268067872303833,0.469729039142084,0.8371648753405418
14,0.3110734099045803,0.30801487288494445,345,same,22,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Mixed,Memory,0.368649829747728,0.3752383249752391,0.3865596607674636,0.4260707575740209,0.36268067872303833,0.469729039142084,0.8371648753405418
