fold,score,r2,n_sample,source,sub_name,best_params,feature_type,source_data,target_data,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
0,-0.0017485372200340965,-0.12099157331314081,10832,same,1,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Cognitive,0.005074512714450785,0.009690166603302065,0.0007528064043580418,0.013215588324665406,0.00960994842776155,0.019232268502119565,0.08088929508457113
1,-0.07329092949522398,-0.18344683265882278,7599,same,10,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Cognitive,-0.002133768314830231,-0.005846170029967146,-0.0003242450068459135,-0.0001522736175753714,0.0053340806643800585,0.008521620787234152,0.09174308701877165
2,0.06953594319938494,0.052354150096926344,7599,same,11,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Cognitive,-0.0014592727112771487,-0.0015056678837872318,0.0011335234485830403,0.0013371421500792957,0.00518342506271754,0.009925312450264156,0.08920942667890844
3,-0.1432660396082639,-0.2273240981570155,3286,same,12,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Cognitive,0.0020985388490064594,0.003013455984517277,0.0031099967960947607,-0.003745195266422785,0.00741678733437987,0.014639274257938917,0.0059721074397591336
4,0.1429697351628494,0.1302658404648036,3286,same,13,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Cognitive,0.005144536408638633,0.005246250541225206,0.004004431504070327,-7.020564245476812e-05,0.006476104165792296,0.01971472063710955,0.10241504855846115
5,-0.016509343752199257,-0.048262910659467195,3286,same,14,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Cognitive,0.0015283534450237558,-0.0036427120580740714,-0.005349679512879124,0.0014712256731074457,-0.013337603375041418,0.007017909072707118,0.08193853429453428
6,-0.02011750638976162,-0.02261421337877989,3286,same,15,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Cognitive,0.004903830283857191,0.015235954783590522,0.009879840313489074,0.012436927744824456,0.016544030705901935,0.02906624067706116,-0.013002518424884157
7,-0.30625091362267476,-0.30842800162965767,53,same,16,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Cognitive,-0.004961180385115682,0.012736438016206542,-0.042240860920947254,0.005336622179721795,-0.02530845678036573,-0.009623061159346946,-0.08579523007979742
8,-0.2517250809602898,-0.2539748080474862,53,same,17,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Cognitive,-0.03581119736001823,0.005051330341916849,0.04762921693264692,-0.0019936707153155988,0.035702468760863006,0.04814961985771129,-0.2022464174739817
9,-0.16041248402628994,-0.1617072475982373,53,same,18,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Cognitive,-0.04871998484276885,-0.00774001847010255,-0.025604704732330806,-0.02347753813959632,-0.00884238400264108,-0.05749275620305183,-0.03864564322837834
10,0.2866587395042878,0.27478226071439515,53,same,19,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Cognitive,0.015709148619357703,0.009705728352477872,-0.0005679800750439723,0.024455093738074953,3.1588677743221716e-05,0.02438370026077432,0.32326539281446187
11,0.2670115490004824,0.23187682574424084,10832,same,2,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Cognitive,0.005956663371140136,0.015142005753123878,0.0066728528748817295,0.025134199648382528,0.02652220590251635,0.0354390217012033,0.18652125261786817
12,-0.2623230957724372,-0.26293935761516063,53,same,20,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Cognitive,-0.029058073193463985,-0.032946746388801754,0.01876214691694531,-0.028028651777169865,-0.056572735621015904,0.08417485427086051,0.04307199665001593
13,-0.24709847042128796,-0.24713641310373569,53,same,21,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Cognitive,-0.028585706293654933,-0.02886136644156805,-0.017104943742273317,0.0020604937206311737,0.004724579927700834,-0.04258951022309052,-0.054561346017471646
14,-0.22531407419963823,-0.23333070001781553,53,same,22,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Cognitive,-0.03385831400407313,0.03916207464410722,-0.020188678664125305,0.010618459588910233,-0.050513050062987966,0.008763676130292409,-0.1885947919615131
15,-0.01879793487127146,-0.08341519755166615,53,same,23,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Cognitive,-0.023720749866032387,-0.03364810785930581,0.004707436754371086,-0.028614415098046696,0.008069969083232365,0.009986037980676743,0.1955447444135252
16,0.01854632228450337,0.018319493359398864,53,same,24,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Cognitive,-0.002756997071618583,0.009155313370515982,-0.00863266996279206,0.03329097582102365,-0.07597758804615269,0.010616347743227617,0.1917411069425368
17,-0.15016628801579568,-0.24911550845093733,53,same,25,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Cognitive,0.04171813252971472,-0.016313319819415417,0.02715326287829547,-0.042189308273694916,-0.00839320643121444,-0.0051837761085866685,0.022352433049961373
18,-0.07218263389131141,-0.07602881159824437,53,same,26,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Cognitive,0.00484316425611282,0.02350187214813131,0.07645523134775192,0.0075682217380286685,-0.014050933827818524,-0.015302838363239734,0.06402442204748256
19,-0.09284152797012313,-0.09946083101322767,53,same,27,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Cognitive,-0.018297195839926284,-0.06099999212556493,-0.011265924923145399,-0.0470969376915414,-0.04402778581931306,-0.0023290430777730188,0.032265337809266506
20,-0.1647923426765976,-0.17644681119032235,53,same,28,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Cognitive,-0.02713083042192128,-0.02124294322536451,0.014373529131511997,-0.009580673569426334,0.005139644507544183,-0.014765471239909145,-0.03484340665913081
21,-0.18093270946746998,-0.20031202131013082,53,same,29,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Cognitive,0.007649036853796964,0.026552564077608354,0.008169299522865358,0.01221836497433335,0.022357085802664933,-0.026926231956316694,0.0541209613053177
22,0.13432094131256322,0.11800165431684784,10832,same,3,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Cognitive,0.007689480906170276,0.004826480020036961,0.007312930451683064,0.004501662654002403,0.015081342632912964,0.01719989621363862,0.0940541338414902
23,-0.0180980541866953,-0.018149815511261158,53,same,30,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Cognitive,0.021714578066669255,0.012039053028233803,-0.009029012173046969,-0.033654539816306506,-0.003559452342022107,-0.027637076167713426,0.2580133743388669
24,0.03662155478637008,0.017198114001125697,53,same,31,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Cognitive,0.029181432674647345,-0.01518822606074024,0.04371514520191013,0.027162105239862865,0.015772828477796708,-0.0010947597254107543,0.08084224174150631
25,0.002746643304721297,-0.03150170237126182,53,same,32,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Cognitive,-0.012280908592078022,-0.047805418135718036,0.013360604994711677,-0.035695275563222495,0.002134593177411137,-0.054816290816734156,0.03940851147905546
26,-0.16030094963447783,-0.16043549537962343,53,same,33,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Cognitive,-0.025710093679604196,-0.015714839263227497,0.0050345601962919154,0.03758847593205546,0.0018311307767856278,-0.09030094037610285,0.025450106152631234
27,-0.13171527437424957,-0.13171797153013665,53,same,34,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Cognitive,-0.01596356988633989,0.012966684642894277,-0.05214273851882485,-0.021087912222419992,0.0510401987357596,0.037394442706936905,0.2118169449821629
28,0.11218482415426922,0.08981896212250418,53,same,35,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Cognitive,-0.002107103436505331,-0.009148282944741437,0.0005741623123758144,0.003203064938257105,0.017114787218957317,0.06897346509390263,0.2833554407624015
29,-0.11029344021965204,-0.11163951474663625,53,same,36,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Cognitive,0.0039325859616305085,0.0226770858735434,-0.004216191315406359,-0.022719841352543478,0.019046964131746648,0.0010565589543856113,0.09833180672756048
30,0.009031408663435658,0.0022096047718731526,53,same,37,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Cognitive,0.004033898476805797,-0.00824036340245331,-0.029190875298513518,-0.0415220121585191,-0.056205496795280974,-0.05443421119816176,0.11550425373679156
31,-0.23998420003833654,-0.24191379447794437,53,same,38,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Cognitive,-0.05352893380781554,-0.01244538394993655,0.008877968474855669,0.037476414020241086,-0.03670321165788008,0.0033751074666567684,-0.03964266190976984
32,-0.1575492726056451,-0.15998169259278683,53,same,39,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Cognitive,0.0256616936040694,-0.04020978691639021,0.032645984406118565,-0.006002393260714634,0.0012544447197082142,0.040449516506193994,-0.04237926055866512
33,0.11818913925964847,0.06931735168824238,10832,same,4,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Cognitive,-0.001695364480534023,0.003817866820681859,0.00046703460116197525,0.012374922920852271,0.018075814913559873,0.028319320784988066,0.15339929718031137
34,-0.02544040844454032,-0.028439010232403472,53,same,40,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Cognitive,-0.026152056887717157,-0.041718742578908244,-0.006128339624132906,0.017199052682922922,-0.0021970351093512975,0.011924792597751144,0.1073011654906586
35,-0.28520643200212126,-0.3155682857368609,53,same,41,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Cognitive,-0.012832398927484067,0.049823936129310464,0.015979875651364894,-0.0033838389558011883,0.11158209615043573,-0.00858639943222359,-0.08825904372762161
36,-0.01735495690607003,-0.034629437022508425,53,same,42,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Cognitive,0.012221351465426489,0.05095378468737035,-0.019889862552499627,0.021112369943131103,-0.057003595163226194,0.08193751077017701,0.07183484794908399
37,-0.15694239527533704,-0.17082281953613743,53,same,43,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Cognitive,0.007339699961109813,0.010454386018520357,0.008132070533390667,-0.0025712018185513053,-0.016092344330675613,-0.010063590756752472,0.015486658728601688
