fold,score,r2,n_sample,source,sub_name,best_params,feature_type,source_data,target_data,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
0,0.40509666459769433,0.4028261384459404,3493,different,3493,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Mixed,Perception,-0.012912957370166778,0.0015465731757068556,0.015610499691940616,0.020169972061336573,0.01861804955571633,0.052505850764920335,0.21705999447502394
1,0.4432949177499602,0.4294147123137104,3538,different,3538,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Mixed,Perception,-0.011196131499727535,3.142841505983096e-05,0.011943599595905342,0.019820960871899905,0.02026869360851895,0.05503596288114143,0.24839017254290532
2,0.3361282468225961,0.33052443968150536,3496,different,3496,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Mixed,Perception,-0.010726746714103053,0.0007101605524316934,0.011763332637856404,0.014864629855058676,0.011179591772441655,0.043026987483377147,0.20051571968905435
3,0.42440650156528237,0.4241144880988599,3599,different,3599,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Mixed,Perception,-0.012850037131814563,0.0073193355215591446,0.02017156348335918,0.022746248087109965,0.019068005584308635,0.049631746498967864,0.24073123944672803
4,0.4567872790634472,0.4487027865362395,3672,different,3672,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Mixed,Perception,-0.018605452802796397,-0.009496722677894342,0.00711567750283455,0.01993501385516503,0.01608527374425599,0.06705261837623792,0.26864692602292106
5,0.46109851406686175,0.45652464961288475,3524,different,3524,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Mixed,Perception,-0.010600492049586952,0.007032247554557292,0.024110933182572448,0.027771486350889062,0.023145634696119723,0.060387475099817345,0.24696245081225535
6,0.3165687023155451,0.3113729452896128,3556,different,3556,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Mixed,Perception,-0.0035858107446918863,0.007112466081472956,0.01962627528933849,0.021237909801754128,0.014127157888769592,0.035486804436179645,0.18305884339791675
7,0.5039982493780985,0.4881664029809427,3460,different,3460,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Mixed,Perception,-0.013734595617674183,-0.0012387535589537756,0.016138184777374366,0.023744946848620673,0.017945267991033,0.061986131637693245,0.2892843742261208
8,0.48765353512313725,0.48021658318107685,3472,different,3472,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Mixed,Perception,-0.00864191675757835,0.004415618353211426,0.020440823140565147,0.027503469032538353,0.025238920668618013,0.06404841043165585,0.2659453718955655
9,0.409887107157095,0.39950972303333887,3427,different,3427,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Mixed,Perception,-0.006487475022395617,0.004929212232894042,0.013418671391816673,0.016000897222744427,0.011160386707057723,0.0474588518352155,0.24939992615459977
