fold,score,r2,n_sample,source,sub_name,best_params,feature_type,source_data,target_data,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
0,0.19989054389288952,0.19672940292805374,4621,same,1,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Mixed,0.2831300626154622,0.29715260026589285,0.3074236716114602,0.3557301849162974,0.4306544622968783,0.582894100666008,1.0263287017199691
1,0.49579848912726077,0.4849223274784905,4347,same,10,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Mixed,0.2831300626154622,0.29715260026589285,0.3074236716114602,0.3557301849162974,0.4306544622968783,0.582894100666008,1.0263287017199691
2,0.2789354557151188,0.2773503278890258,4803,same,11,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Mixed,0.2831300626154622,0.29715260026589285,0.3074236716114602,0.3557301849162974,0.4306544622968783,0.582894100666008,1.0263287017199691
3,0.11809519684694014,0.11768144459957652,4821,same,12,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Mixed,0.2831300626154622,0.29715260026589285,0.3074236716114602,0.3557301849162974,0.4306544622968783,0.582894100666008,1.0263287017199691
4,0.19594885786067096,0.19594868736527793,2745,same,13,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Mixed,0.2831300626154622,0.29715260026589285,0.3074236716114602,0.3557301849162974,0.4306544622968783,0.582894100666008,1.0263287017199691
5,0.1756210353424601,0.1670723538123715,2498,same,14,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Mixed,0.2831300626154622,0.29715260026589285,0.3074236716114602,0.3557301849162974,0.4306544622968783,0.582894100666008,1.0263287017199691
6,0.22503695637691412,0.21859049065258251,2658,same,15,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Mixed,0.2831300626154622,0.29715260026589285,0.3074236716114602,0.3557301849162974,0.4306544622968783,0.582894100666008,1.0263287017199691
7,0.016437507499711734,0.011216652949989081,2100,same,16,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Mixed,0.2831300626154622,0.29715260026589285,0.3074236716114602,0.3557301849162974,0.4306544622968783,0.582894100666008,1.0263287017199691
8,0.3031401684821198,0.30198409096513057,2095,same,17,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Mixed,0.2831300626154622,0.29715260026589285,0.3074236716114602,0.3557301849162974,0.4306544622968783,0.582894100666008,1.0263287017199691
9,0.16645195357870946,0.15387364586814833,2161,same,18,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Mixed,0.2831300626154622,0.29715260026589285,0.3074236716114602,0.3557301849162974,0.4306544622968783,0.582894100666008,1.0263287017199691
