fold,score,r2,n_sample,source,sub_name,best_params,feature_type,source_data,target_data,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
0,0.15748497956484686,0.15667720551548914,685,same,1,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Memory,0.2831300626154622,0.29715260026589285,0.3074236716114602,0.3557301849162974,0.4306544622968783,0.582894100666008,1.0263287017199691
1,-0.020029202186286454,-0.020037291858626016,593,same,10,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Memory,0.2831300626154622,0.29715260026589285,0.3074236716114602,0.3557301849162974,0.4306544622968783,0.582894100666008,1.0263287017199691
2,0.22862984952677357,0.22784790234582275,588,same,11,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Memory,0.2831300626154622,0.29715260026589285,0.3074236716114602,0.3557301849162974,0.4306544622968783,0.582894100666008,1.0263287017199691
3,0.28228739572195305,0.2771494781422035,703,same,12,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Memory,0.2831300626154622,0.29715260026589285,0.3074236716114602,0.3557301849162974,0.4306544622968783,0.582894100666008,1.0263287017199691
4,0.3176693519714082,0.31651298793758365,314,same,13,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Memory,0.2831300626154622,0.29715260026589285,0.3074236716114602,0.3557301849162974,0.4306544622968783,0.582894100666008,1.0263287017199691
5,0.1655615936150009,0.15579844384599995,329,same,14,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Memory,0.2831300626154622,0.29715260026589285,0.3074236716114602,0.3557301849162974,0.4306544622968783,0.582894100666008,1.0263287017199691
6,0.2544433185593168,0.2533790090862018,408,same,15,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Memory,0.2831300626154622,0.29715260026589285,0.3074236716114602,0.3557301849162974,0.4306544622968783,0.582894100666008,1.0263287017199691
7,0.2265014889828184,0.21661431732824343,246,same,16,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Memory,0.2831300626154622,0.29715260026589285,0.3074236716114602,0.3557301849162974,0.4306544622968783,0.582894100666008,1.0263287017199691
8,-0.05343927522009406,-0.05381461545811583,351,same,17,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Memory,0.2831300626154622,0.29715260026589285,0.3074236716114602,0.3557301849162974,0.4306544622968783,0.582894100666008,1.0263287017199691
9,0.3434229170186186,0.3145459543433754,782,same,18,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Memory,0.2831300626154622,0.29715260026589285,0.3074236716114602,0.3557301849162974,0.4306544622968783,0.582894100666008,1.0263287017199691
10,0.6383924438811465,0.6269657566442421,811,same,19,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Memory,0.2831300626154622,0.29715260026589285,0.3074236716114602,0.3557301849162974,0.4306544622968783,0.582894100666008,1.0263287017199691
11,0.21744014530677358,0.21738891386705728,607,same,2,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Memory,0.2831300626154622,0.29715260026589285,0.3074236716114602,0.3557301849162974,0.4306544622968783,0.582894100666008,1.0263287017199691
12,0.1925704567661165,0.17587846908981408,325,same,20,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Memory,0.2831300626154622,0.29715260026589285,0.3074236716114602,0.3557301849162974,0.4306544622968783,0.582894100666008,1.0263287017199691
13,-0.037731891808562956,-0.03800246838703636,363,same,21,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Memory,0.2831300626154622,0.29715260026589285,0.3074236716114602,0.3557301849162974,0.4306544622968783,0.582894100666008,1.0263287017199691
14,0.30563146638471794,0.3019756878226558,345,same,22,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Memory,0.2831300626154622,0.29715260026589285,0.3074236716114602,0.3557301849162974,0.4306544622968783,0.582894100666008,1.0263287017199691
15,0.1550646396428631,0.15488191081132285,397,same,23,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Memory,0.2831300626154622,0.29715260026589285,0.3074236716114602,0.3557301849162974,0.4306544622968783,0.582894100666008,1.0263287017199691
16,0.1382147581164087,0.1379062227884198,301,same,24,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Memory,0.2831300626154622,0.29715260026589285,0.3074236716114602,0.3557301849162974,0.4306544622968783,0.582894100666008,1.0263287017199691
17,0.09740567756314067,0.09732185159144713,763,same,25,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Memory,0.2831300626154622,0.29715260026589285,0.3074236716114602,0.3557301849162974,0.4306544622968783,0.582894100666008,1.0263287017199691
