fold,score,r2,n_sample,source,sub_name,best_params,feature_type,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
87,-7.77697401372901e-05,-0.0016649289726473,377,same,88,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.5076032,-0.7782698,-0.8745563,-0.90603995,-0.91715616,-0.9218599,-0.9238817
88,0.0002570170964674,-1.8655280258342717,377,same,89,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.4639184,-0.7413997,-0.85345215,-0.8932938,-0.90789837,-0.91379863,-0.9164341
89,-6.849037671297076e-05,-0.4389226105477135,377,same,90,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.48990068,-0.76370144,-0.86637354,-0.90109336,-0.9135389,-0.91852176,-0.92076033
90,7.052368505955364e-06,-2.542566197568718,377,same,91,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.43510038,-0.70857865,-0.83002526,-0.87754625,-0.8961564,-0.9039253,-0.9074579
91,-0.0001168485195524,-2.9426926844142294,361,same,92,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.4347524,-0.7168699,-0.8396827,-0.88554925,-0.9027465,-0.9097484,-0.9128741
92,3.238675099426214e-05,-0.2326074954563564,369,same,93,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.4920667,-0.76560724,-0.8675847,-0.90241474,-0.914831,-0.9197672,-0.921961
93,0.0001046647022141,-0.0928938355549799,358,same,94,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.4935798,-0.7646054,-0.8661425,-0.9009698,-0.91300607,-0.9179557,-0.9204904
94,-6.23194288309481e-05,-11.718974575712789,377,same,95,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.37990505,-0.66370517,-0.8064239,-0.86573774,-0.8894285,-0.8993838,-0.903946
95,-2.452046802425833e-05,-0.5231597941687298,377,same,96,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.46387857,-0.73767763,-0.84972006,-0.8909351,-0.90677845,-0.91277426,-0.9155377
96,-9.857077809005688e-05,-0.0965417194015285,377,same,97,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.49497622,-0.7667657,-0.86756635,-0.9015338,-0.91371804,-0.9186347,-0.9208585
97,-3.746249885705488e-05,-2.7393808937229323,369,same,98,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.33331943,-0.5715243,-0.7082688,-0.7798219,-0.8165874,-0.83564174,-0.8465555
98,-0.0002165996388265,-0.015208139389788,377,same,99,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.47104448,-0.7379695,-0.844158,-0.88310856,-0.8983253,-0.9051967,-0.9084239
99,6.373188642239125e-05,-0.3354434879759178,377,same,100,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.46551278,-0.7376026,-0.8485436,-0.888223,-0.9032835,-0.9095331,-0.9126663
100,-7.960621077662822e-06,-0.1708235848222823,353,same,101,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.4787805,-0.749338,-0.85545814,-0.8933568,-0.90746546,-0.9126221,-0.9153024
101,-8.245634717085615e-05,-1.872464260674364,369,same,102,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.4444804,-0.7202259,-0.8386551,-0.88352865,-0.9008197,-0.9079861,-0.91124934
102,-6.316872351841418e-05,-0.0185235014038016,377,same,103,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.49477193,-0.7649596,-0.8657063,-0.90046424,-0.9133902,-0.91848004,-0.9207571
103,-8.96873221911676e-07,-0.3866726969536791,369,same,104,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.48973233,-0.7633281,-0.86610955,-0.9008702,-0.91333205,-0.91832787,-0.9205751
104,-0.0001408250025618,-0.140772714652964,377,same,105,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.4960102,-0.76847494,-0.869023,-0.90274745,-0.9147766,-0.91960186,-0.9217737
105,0.0004161197978099,-2.0408419781194542,377,same,106,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.41337824,-0.6877148,-0.81745785,-0.87152445,-0.8933502,-0.9025653,-0.90674937
106,2.827325578824702e-05,-0.1204656790788452,377,same,107,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.4845972,-0.7559795,-0.86039203,-0.8967245,-0.9100972,-0.9155578,-0.9180535
107,0.0002009950246676,-2.367934808448717,377,same,108,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.4355583,-0.71032083,-0.8325148,-0.8798771,-0.8981137,-0.9056709,-0.9090989
108,6.526882795598876e-05,-0.2511703379063201,369,same,109,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.46535233,-0.73600304,-0.84724635,-0.887877,-0.90355957,-0.9099565,-0.91288084
109,0.0001199880786316,-0.4628101529543249,368,same,110,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.46922058,-0.7413076,-0.85145926,-0.89127344,-0.90604556,-0.9120721,-0.9148189
110,6.995710945911782e-05,-1.6128444625147609,377,same,111,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.4488115,-0.7235125,-0.8405361,-0.88455427,-0.9013565,-0.9082838,-0.911424
111,-1.2094568391241012e-06,-0.1362248826752603,377,same,112,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.49321964,-0.76546526,-0.8671897,-0.9017168,-0.9141126,-0.9190818,-0.9213178
112,-1.2907720040589156e-05,-0.0541857108326782,377,same,113,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.50499696,-0.7766913,-0.87414885,-0.9061245,-0.9174052,-0.92189234,-0.9239116
113,-0.0001301596531608,-0.0740487406595091,369,same,114,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.49292448,-0.7643686,-0.8658712,-0.90029025,-0.9123641,-0.9173643,-0.91964936
114,-0.0002377255742311,-0.0816168610767369,353,same,115,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.48236084,-0.7519078,-0.856875,-0.8933301,-0.90651184,-0.91179484,-0.91436595
115,0.0001929185952815,-1.92451829825157,377,same,116,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.41677368,-0.6881089,-0.81466067,-0.8659334,-0.88739157,-0.89648324,-0.90039444
116,0.0001465574773168,-0.1656558078068204,361,same,117,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.47383478,-0.7442849,-0.8527548,-0.89173615,-0.9063785,-0.9124829,-0.9152727
117,-4.7290549127776416e-05,-0.0874122244097281,377,same,118,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.4965815,-0.76843303,-0.86877805,-0.902431,-0.9144588,-0.9192923,-0.92147607
118,0.0001053879094634,-0.1683187418637586,377,same,119,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.4838232,-0.755398,-0.8601164,-0.8970771,-0.91063726,-0.9161113,-0.9185827
119,0.0001648198961269,-0.0216191713277829,351,same,120,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.48007393,-0.7489639,-0.853994,-0.89056605,-0.9040753,-0.90984327,-0.9128168
120,1.1787984157463072e-05,-0.8294478713962661,377,same,121,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.41465646,-0.68090737,-0.8084431,-0.8620884,-0.88518775,-0.8951085,-0.8997512
121,-5.6902201677866415e-05,-0.629730166849269,361,same,122,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.46290976,-0.7366386,-0.84918785,-0.8904427,-0.90540326,-0.91163015,-0.9144358
122,-0.0001733864325776,-0.0381558630381995,361,same,123,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.48415697,-0.7548392,-0.8585834,-0.8947776,-0.9084881,-0.9143271,-0.9166173
123,8.709393453987246e-05,-0.2554656293882222,377,same,124,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.4781708,-0.75068116,-0.8572463,-0.8950412,-0.9089025,-0.9145549,-0.9171068
