fold,score,r2,n_sample,source,sub_name,best_params,feature_type,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
0,0.1816767340848838,0.1776539042188225,193,same,1,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.10002445,0.12623361,0.13680194,0.14202906,0.14438969,0.14515182,0.14533424
1,-0.0254656169089941,-0.0389328077978006,193,same,2,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.014246922,-0.021622801,-0.023140028,-0.022442713,-0.021318793,-0.020991476,-0.019882169
2,-0.0403301284800916,-0.0475855898028023,193,same,3,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.053697187,-0.07080497,-0.072874025,-0.07088386,-0.0676248,-0.06485288,-0.062172044
3,-0.0662359399889565,-0.0664048640935084,193,same,4,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.08033282,0.09824644,0.10472856,0.10760529,0.10864181,0.10724212,0.10508023
4,0.1913837888686728,0.1867431856886411,193,same,5,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.043869954,0.053247616,0.05650791,0.056727223,0.055986255,0.055783685,0.05663661
5,0.3913293673108335,0.3813076656447476,193,same,6,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.024675416,0.03165462,0.03680558,0.040346954,0.044232067,0.04808461,0.05109018
6,0.158631657232516,0.1545797392621487,193,same,7,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.009051787,-0.017808829,-0.020526147,-0.019709669,-0.01950153,-0.016709894,-0.015171221
7,0.1182217418717217,0.1131656901582468,193,same,8,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.058108572,0.06989639,0.0742381,0.07646092,0.07540197,0.07590732,0.07682404
8,-0.0213559276770096,-0.0306374256675983,193,same,9,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.20028386,0.24770263,0.2626433,0.26733202,0.26909626,0.2694591,0.26979834
9,-0.0184362018796397,-0.0414324670127768,193,same,10,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.07930304,-0.10317948,-0.11083152,-0.11312177,-0.11386874,-0.114054546,-0.11410632
10,-0.0734779179533215,-0.0883271130326897,193,same,11,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.0683948,-0.09155265,-0.09685376,-0.09730757,-0.098054975,-0.09561321,-0.094017394
11,0.2793916281579508,0.2025314504754021,193,same,12,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.24353243,-0.31327957,-0.33631998,-0.34334165,-0.3455962,-0.34828997,-0.3500209
