fold,score,r2,n_sample,source,sub_name,best_params,feature_type,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
0,0.030832446285827,-0.0014195764456914,1593,same,1,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.09408681,0.12574871,0.14016427,0.14670302,0.14965053,0.15124972,0.15221962
1,0.1117448462288436,0.1115377910466898,1593,same,2,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.039407093,-0.073360264,-0.094575584,-0.10848657,-0.11776328,-0.124260984,-0.12897556
2,-0.0478583886565666,-0.0531987569972296,1593,same,3,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.0055987057,-0.0038239534,-0.011025562,-0.017333895,-0.022640362,-0.026832357,-0.029886551
3,-0.1274993861766276,-0.1304856155039517,1593,same,4,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.021045273,0.021791335,0.020740326,0.019288704,0.018153578,0.017190224,0.016297715
4,-0.0157915411513223,-0.0209482938531901,1593,same,5,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.12189824,0.15884945,0.18077978,0.19212916,0.19844905,0.20182078,0.2039184
5,-0.092419447293067,-0.0934344225595218,1593,same,6,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.035646204,0.039029922,0.04087876,0.041596968,0.041651543,0.041417234,0.041021977
6,0.03815641050723,0.0154881153316316,1593,same,7,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.15398584,-0.23401444,-0.27573213,-0.29825374,-0.31079745,-0.31783485,-0.3220204
7,-0.1803718035466877,-0.1873262354359011,1593,same,8,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.08218917,0.10709111,0.119637765,0.12559348,0.12826775,0.129699,0.13038814
8,-0.1260723060189803,-0.1492344254754698,1593,same,9,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.054015934,0.08064272,0.09702311,0.10685419,0.11280678,0.116117746,0.11773356
9,0.0028768013853235,-0.0078869884264953,1593,same,10,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.15733682,0.21124983,0.23691095,0.2489812,0.25472295,0.2572624,0.25850332
10,-0.0841682985695506,-0.0991903536358991,1593,same,11,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.01676354,0.013977836,0.01142365,0.009339343,0.00738608,0.0059041996,0.0046640234
11,-0.0755414991233713,-0.0834844024636853,1593,same,12,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.11812615,0.15648,0.18244673,0.19687071,0.20484808,0.2093898,0.21218836
12,-0.1125858588338561,-0.1134823487035656,1593,same,13,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.109643646,0.15330996,0.17788883,0.1914839,0.19921465,0.20328483,0.20562136
13,-0.1507882421482977,-0.1510586158549371,1593,same,14,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.059562974,0.07938626,0.09059531,0.09659613,0.099922225,0.1016571,0.10243548
