fold,score,r2,n_sample,source,sub_name,best_params,feature_type,source_data,target_data,features T-14,features T-13,features T-12,features T-11,features T-10,features T-9,features T-8,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
10,0.012874315116311,-0.0167985329436055,119,same,11,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,0.0044718537993696,0.0086247271351037,-0.0004179163147795,-0.0291831132012279,0.0100386049993862,0.0170436820011764,0.0772426228607845,-0.0026113306086245,0.0013166660407249,-0.0002746578434384,0.0029628157964738,-0.0008852151574497,-0.0016968626859899,-0.0126779090522746
11,-0.0363761935389936,-0.0365982517388989,118,same,12,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,-0.0230661198308649,-0.0219117407273056,-0.0121552302897047,0.02639655005547,0.0006555925827729,0.0238442906780163,0.0135688078777659,0.0006140618084748,0.0040223790058763,1.662526011587673e-05,0.0008086246934498,-0.0022965055724344,0.0016713853183002,0.0010378299081758
12,-0.0233734952102053,-0.0236385191849113,118,same,13,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,-0.0083882878646596,-0.0064115045780048,-0.0036831416257967,-0.0045561228134322,0.0014310291740571,-0.0006934470106924,0.0677530260631675,0.0030327758353594,-0.0007271438968113,-0.000177515052622,-7.796908725188345e-05,-0.0004603744740286,0.0032152370484904,0.0033489625503576
13,0.0019350397456716,-0.0606337653099686,111,same,14,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,-0.0104765013644494,-0.0024423029126105,0.0152939425922582,-0.0466989808354484,-0.0087895087355322,0.0211886853922346,0.0387135334051215,-0.0020456729757322,0.0017072623165291,0.0006497196027237,-0.0009533833997266,0.0005219237487212,-0.0008633074683599,0.0124866597230708
14,0.0226955880034048,-0.3392568467055574,119,same,15,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,0.0255392260557164,-0.0131074578663941,-0.005906713336698,-0.0046297177494896,-0.0049109672811878,0.0355140462298059,0.0247395492124915,0.0042901814442001,0.0044408248260968,-0.0031917196910102,0.0025829273108,-8.947436634343386e-05,-0.0029572762986554,0.0058898386023425
15,-0.0278141890135754,-0.1352480656465093,105,same,16,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,-0.0010463163510196,0.0035838024114577,-0.0064219411913986,0.0041127758975964,-0.0051044725785855,-0.0381764041073171,0.0359701292117078,-0.0001968076597075,0.0006101555063112,0.0025155405527555,0.0033236895997867,0.0015561638362367,-0.0007921309078569,-0.0007670632039177
16,0.0177343304082181,0.0062001166435025,111,same,17,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:10|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,0.0134504187482026,0.0114213886115736,-0.0091444566972018,0.0083369515021033,0.002383499826521,-0.0168799355692902,0.014397646033245,-0.0034032420103515,-0.0017279752659496,-0.001208014264009,0.0016654057525028,0.0005345007433366,0.0045114963055918,0.0030239296880843
17,-0.0345318467285191,-0.0703999074687318,118,same,18,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,-0.0110365190096182,0.0192697249232155,-0.0076408267260289,-0.006342183218035,0.0088134770454549,0.0062697524731672,0.0163385374158093,-2.150300259997629e-05,-0.0003900248722796,-0.0018219189735232,0.0013336308261151,-0.0001031209885026,0.0002539903973286,-0.0059845375748681
18,-0.006795072957066,-0.0339626360481568,98,same,19,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,0.0141045889670794,-0.0109102440738452,-0.0036559431993384,-0.0211900218759802,-0.0200075145060734,-0.0111205355654502,0.0783960008198402,-0.0018665434471992,-5.0163286860049895e-05,0.0003998716984467,0.0003534854464959,0.0004657036489811,0.0006682686489017,0.0077202985364827
19,0.16873292300553,0.168626469076862,119,same,20,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,0.0161175464876609,0.0064063367031246,0.0190861286081387,0.0155973866814954,0.020127663891465,0.0446811853289343,0.0269653699027801,-0.001106626278951,-0.0015779561413129,-0.0003662540087127,0.0007091924524924,-3.259521643319552e-05,0.0024684068379794,0.0027924751739351
20,-0.0002122266319604,-0.0203898889258926,117,same,21,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,0.0068876044947693,0.006377479349592,0.0079100571817197,0.0145856476558758,-0.0066821974259674,0.0372228309322353,-0.0056025721599688,-0.000389835144113,0.0009345006132534,0.0005876846846812,0.0031547220852624,0.0003144531699188,0.0003027101857403,0.0059194316329445
21,0.1005086672337205,0.0491761035045456,110,same,22,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,0.0057646974727232,0.005698065961272,0.0033503809028909,0.011129225943738,-0.0012534953670813,0.0098359480694611,0.1022876837952593,-0.0004528753040525,0.0023633680974607,-0.0002518226510042,-0.002385332646623,-0.0034396079633245,0.0023228366956612,0.0106263653263005
22,-0.0416323794802842,-0.0451388609947673,110,same,23,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,0.004682168939187,0.0188118100980752,0.0145655052485395,0.0093568594424102,-0.0087890407315143,0.0490467263994397,-0.0159233456417727,0.001417511287462,-0.0014642002831953,-0.0011470896340319,-0.0029545140969035,0.0004003232475303,-0.0016615625153832,-0.0121111154496598
23,-0.0004793594751264,-0.0005357587200125,119,same,24,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,-0.0043027079122885,-0.0064502802759332,-0.0090791061636403,-0.0081103160811282,0.0093133387322031,0.0191936924402774,0.0887224883455703,0.0019888132892319,-0.000366998539075,-0.0004574571127677,0.0006133462002357,-0.000137278878135,-0.0014537705828913,-0.0071489802268533
24,-0.0531301945030109,-0.094992968579997,118,same,25,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,-0.0210067141833548,-0.0052453595191101,0.006758853681825,-0.0130375710690192,0.0117627761613922,-0.0106200585736656,-0.0143961832489789,-0.0013363910005258,-0.0001250400341257,-0.0012713991966628,-0.0003956373341135,-5.82397952123781e-05,0.0018461871336626,-0.0016846683854657
25,0.0517276831892713,-0.2398035897671884,119,same,26,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,0.0022076976771273,-0.0123923417167058,0.016330284858957,0.0123075852919594,-0.0010408630760233,0.0200732512673625,0.0371526844424873,-0.0112070958773301,-0.0006671444873697,0.000774993857095,0.0015460545906904,0.0003234780181061,0.003282557220556,-0.0014244006533472
26,-0.0368081363962848,-0.2560402913345041,103,same,27,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,-0.0024475839481889,3.719157425656761e-05,-0.0031016773281679,-0.0199447110508171,0.0064977467834716,0.0190561291620061,-0.0148002995986388,0.0014105587231541,0.0001862387643601,0.0005398210520436,0.0009453528832971,-0.0002503421604904,0.0009237842300741,0.0033585209551042
27,-0.0100136077052792,-0.0143392856277433,74,same,28,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,0.0113242186216365,0.0155166170043417,0.0007000598688495,0.0118620400052044,-0.0292825092691528,0.061896167404108,0.0220579221262392,0.0045746725457958,0.0043315021000752,-0.000203772045547,0.0006127542798202,-0.001880558816149,-0.0029460790785666,0.0147072733871848
28,-0.0311225931009517,-0.0533477891148397,101,same,29,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,-0.0028476240289865,-0.0088776764570273,-0.0108873662163424,0.0089886061028646,0.0212536314162256,-0.0491503755136157,0.0713354755160576,-0.0009525853400042,0.0023192415859207,0.0001514859275198,-0.0080620431879124,0.0019055646683317,-0.0008615204648009,-0.019481121823589
29,-0.0625770817823476,-0.0650158606933897,113,same,30,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,-0.0279601564658061,0.0044415952175431,0.00550640060559,0.0040669497644404,0.0018532857933265,-0.0356012821775219,0.0312496378410079,-0.0007936662468104,-0.0006413183502101,2.972468762756364e-05,-0.0005391567455675,-0.0025066092927032,-0.0028513547770818,-2.304167008881919e-05
30,-0.0112096840942286,-0.1194390381174881,94,same,31,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,-0.0016540494428084,-0.0023810106667349,-0.0015808583490094,-0.0113380217928511,-0.0118342318774125,-0.04108486071538,0.1024031444132151,0.0094541541028941,0.000572939286822,0.0009375143106244,-0.0032198892878524,-0.0002129601532233,0.0021598097421633,0.0076247948875
31,-0.0522342659239061,-0.0523255950001178,117,same,32,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,0.0138639304586877,0.0079756661237924,-0.0071043956414079,0.0082984309015643,-0.0086784783621974,0.0057574544569749,-0.0458831107459908,0.0004771157544535,-0.0026250218721466,0.0013979875858963,0.0020480464940021,-0.0006610443836943,0.0014877923409229,0.0070177726445309
32,0.0166701913064888,-0.1156382239362359,118,same,33,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,0.003641422948375,0.0155750082455389,-0.0107014151313926,0.0305531693698898,-0.0125560293792445,0.0001585938379042,0.0120638922002963,-0.0025467321197173,0.0011654657371695,-0.0008703242060513,-0.0015343487698394,0.0004018179477799,0.0017887601588119,0.0052831687504188
33,0.1141252266953752,0.103436786574972,90,same,34,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,-0.0188277590433177,-0.0220441963083835,-0.0090820222475089,0.0208879197979172,0.0118842286774297,0.049640873563568,0.1279502168176028,0.0014396279685103,0.0020366735226581,0.0015574446492808,-0.0031739628487936,-0.0002273098068282,-0.0031559807634043,-0.00023552030142
34,-0.0177841767373967,-0.3440429447178799,118,same,35,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,-0.0081707930973062,0.0174930027577032,-0.0114232537088073,0.0071765077585215,0.0095248652147656,-0.0207088825052493,0.0457811128587184,0.0013878444398019,0.0013006672803978,0.0003362732268121,-0.0025979033744112,-0.0013369942686872,-0.0006554345476403,-0.0060368331042111
35,0.0307052721727003,0.0276879941669105,109,same,36,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,0.0238443903290658,0.0043299776347534,-0.0028108135909687,-0.0026171086572085,-0.000833686972945,0.0150093340968744,0.05187107921593,-0.0039532555970471,-0.0010889671394283,0.0005677981176711,0.0019278588875362,0.0013888718665567,0.0003980439495873,0.0104701669876553
36,-0.0653406380436734,-0.0681081629519362,110,same,37,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,0.0108732016022866,0.0024752237385386,-0.0008285506859837,0.0010975961670008,-0.0282275657550142,0.0422622321787026,-0.057328827522354,-0.0012606118453881,-0.0020108338160095,-0.0025590568095533,0.0035470271386737,-0.0023122907645754,0.0011418802193498,0.0026007639740491
37,0.0270506331675977,0.0238912072746652,110,same,38,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,0.0195231411296144,0.0024022138609778,-0.0007769773284084,-0.0063857506608208,-0.0161840400815482,0.0715011984591989,0.0263391857259531,-0.0046001418957826,0.0011388123174078,0.0011628839620297,0.0011926210261884,-0.0002104456974033,-1.621222896905916e-05,-0.0131640126727279
38,0.0448410091866507,-0.0058656712360398,111,same,39,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,-0.0016454919005906,-0.003785773233607,-0.0239883768143521,-0.0180734547651031,0.0141758631417583,0.0213875752120506,0.064997604759281,0.0066035782889742,-0.0005836821112032,-0.0003967110719299,-0.0006027674939374,0.0001722833405124,-1.8926808019292807e-05,0.0043788176285839
39,-0.0597886179866664,-0.0766497983896727,107,same,40,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,-0.0005905054977386,-0.0038591279897061,-0.0034097923168646,0.0025536933874698,-0.0077075320975072,-0.0266230792322528,0.0439948012592978,-0.00073024534858,0.00041591221008,-0.0002581920306153,-0.0029331426812579,0.0007116257471225,0.0015817755525545,-0.0084380048300758
40,-0.0378216687710917,-0.1191367305252288,76,same,41,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:10|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Memory,0.0038324680652142,0.0196290156270991,-0.0334917287862574,0.0011561692206687,-0.0333460320821616,0.032092735815978,0.0347208334698642,0.0044444229855936,0.0375816287966418,0.0028096574657078,0.0031488674024154,0.0011760153609084,-0.0050464383750863,0.0033645128111258
