fold,score,r2,n_sample,source,sub_name,best_params,feature_type,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
10,-0.1147984776419062,-0.1265603732277767,1593,same,11,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.10323486,0.11509886,0.1178624,0.11855231,0.11888873,0.11893368,0.118954875
11,0.2197099276107725,0.215908883743496,1593,same,12,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.07413128,-0.08673625,-0.08696022,-0.08640215,-0.08592805,-0.08557571,-0.08540432
12,-0.0243614406426155,-0.03676254000862,1593,same,13,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.12636802,-0.14462379,-0.14608222,-0.14631593,-0.14616081,-0.14630727,-0.14649053
13,0.0138124058597125,-0.0058461062099595,1593,same,14,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.025499811,-0.03253922,-0.033540405,-0.033841364,-0.033852093,-0.03388337,-0.03388664
14,0.1784389027790867,0.1721219919707602,1593,same,15,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.031155445,-0.037158884,-0.0374367,-0.03715267,-0.037118193,-0.037114915,-0.036953967
15,0.3766897809654325,0.3758899998393211,1593,same,16,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.15782116,0.18140548,0.18678917,0.1879315,0.18848051,0.18881997,0.18886064
16,-0.0090968577409149,-0.0286666897317926,1593,same,17,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.11918966,-0.13555773,-0.13769314,-0.13800712,-0.13836966,-0.13840911,-0.13858125
17,0.2581613835487704,0.248467365936076,1593,same,18,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.08391263,0.09413777,0.096864745,0.09732253,0.09739179,0.09716448,0.09744059
18,0.0838630569515945,0.0831401447521219,1593,same,19,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.21420786,0.23971632,0.24479994,0.24571915,0.2463135,0.24649033,0.2465247
19,-0.0531549556143047,-0.0782274400046727,1593,same,20,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.030266766,-0.04332347,-0.044871435,-0.045199245,-0.045236308,-0.045553777,-0.045535058
20,0.2065188284547874,0.2064977456962998,1593,same,21,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.051008243,0.055010736,0.055846587,0.05599874,0.055928525,0.055940744,0.055945963
21,0.0488199106103678,0.0360884852229425,1593,same,22,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.060321953,0.061119214,0.06176738,0.061837923,0.06173217,0.061507378,0.061379068
22,0.05271862435481,0.0356477628540304,1593,same,23,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.03147708,0.02997714,0.030307986,0.030352479,0.030454244,0.030481512,0.030573342
23,0.0851305053930754,0.0613641570183909,1593,same,24,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.025635881,-0.035304986,-0.035492115,-0.035039973,-0.034845922,-0.03451385,-0.0343326
24,0.2677071135733209,0.2675326328477846,1593,same,25,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.16245714,-0.18146725,-0.18345168,-0.18377799,-0.18402962,-0.18420492,-0.18420638
25,0.2884700959275776,0.2884612984259316,1593,same,26,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.116238594,-0.13457125,-0.1372154,-0.1376223,-0.13782592,-0.13813679,-0.13833295
26,-0.0175094612668513,-0.0373199361702225,1593,same,27,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.11859504,-0.14282148,-0.14542185,-0.14532398,-0.14566827,-0.14608201,-0.14651668
27,0.0666383309255521,0.0663528949994232,1593,same,28,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.17314455,-0.20177339,-0.20558907,-0.20589463,-0.2057286,-0.20548196,-0.20559956
28,0.0737926040611198,0.0587854323878929,1593,same,29,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.08348567,-0.10107066,-0.103772186,-0.10431857,-0.104109615,-0.104034185,-0.10403071
29,-0.0118001984542475,-0.0262755884085978,1593,same,30,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.0013353333,-0.0078744255,-0.008297263,-0.008304977,-0.008462478,-0.008391456,-0.00853793
30,0.4347791390268871,0.2726058521069111,1593,same,31,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.26270962,-0.28679857,-0.28833455,-0.28864208,-0.288787,-0.28894693,-0.28908962
31,0.2702253780876298,0.2697019034335053,1593,same,32,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.26271352,0.30893436,0.31926507,0.32176134,0.3224398,0.32270065,0.32285336
32,0.0522949834564234,0.0367858443794679,1593,same,33,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.037039448,0.039304007,0.04027232,0.04058432,0.040926505,0.041028738,0.04129702
33,0.0401692568401591,0.0202620315794125,1593,same,34,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.116742514,-0.13569863,-0.13784762,-0.137967,-0.13798578,-0.13811685,-0.13800377
34,0.0237449209971118,0.0236036145456315,1593,same,35,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.18597633,-0.20964277,-0.21159312,-0.21187946,-0.21190105,-0.21190111,-0.21217519
35,-0.2070663516021926,-0.2082915124653945,1593,same,36,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.1723103,0.19084835,0.19435084,0.19477704,0.19500788,0.19525577,0.19518685
36,-0.061869207804305,-0.0669858888636032,1593,same,37,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.18823649,0.21341698,0.21887162,0.2200165,0.2200262,0.22004792,0.22004934
