fold,score,r2,n_sample,source,sub_name,best_params,feature_type,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
18,-0.0455429218401592,-0.0562885908471193,735,same,19,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.031514816,-0.0511836,-0.06398439,-0.072753705,-0.07795709,-0.08108001,-0.082459904
19,-0.0009259184383336,-0.0249124847048243,768,same,20,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.08930396,-0.15184848,-0.1959273,-0.22703378,-0.24907696,-0.26497367,-0.27629524
20,-0.0101964150402533,-0.0884454222847412,643,same,21,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.12946443,-0.22081253,-0.28369576,-0.32703674,-0.35759154,-0.37900072,-0.39421597
21,-0.1183802907770137,-0.2145117885051901,651,same,22,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.02660471,0.046597768,0.061479714,0.07275208,0.081379056,0.0881083,0.092802785
22,0.0369140444699472,-0.0241314382220889,598,same,23,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.1306344,-0.22237113,-0.28554928,-0.33033252,-0.36121938,-0.3826614,-0.39780265
23,0.0085666021618183,-0.0234804520069207,579,same,24,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.10331002,-0.18252479,-0.24335536,-0.28828368,-0.32231525,-0.34882343,-0.36940533
24,-0.0960464337524256,-0.0963303540856979,601,same,25,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.04807323,-0.08689213,-0.1200201,-0.14754187,-0.17065851,-0.19040681,-0.2068479
25,-0.1599223753393412,-0.3095368324921503,620,same,26,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.0064936546,0.011815891,0.016025035,0.0193757,0.02197032,0.02412161,0.025815766
26,0.1182842805696582,0.1100952972256821,661,same,27,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.040501058,0.0655858,0.08151705,0.09073354,0.09626069,0.09993467,0.10242476
27,-0.0757341356785912,-0.1026712945097421,701,same,28,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.043991186,-0.071327835,-0.08821361,-0.09858878,-0.10440799,-0.107437305,-0.10981314
28,0.0046897393877733,-0.116336224680198,747,same,29,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.06775968,0.115069605,0.1477033,0.1698812,0.18497542,0.1950949,0.20214783
29,0.015133626896906,0.010174539955675,641,same,30,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.064464085,-0.10626494,-0.13415955,-0.15403372,-0.16794677,-0.17846972,-0.18598282
30,-0.106663603119453,-0.1127219079071608,737,same,31,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.033666413,-0.053893045,-0.06587194,-0.07252753,-0.07721399,-0.079771675,-0.081114985
31,0.0243231422828726,0.0238665601220759,550,same,32,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.0849943,-0.15069346,-0.2023053,-0.24127308,-0.27051672,-0.29207718,-0.30827394
32,-0.0198727358890502,-0.0220481515102106,567,same,33,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.07978978,-0.13590954,-0.17500421,-0.20276406,-0.2209263,-0.23384342,-0.24351572
33,-0.0662726512917901,-0.0718873163732383,328,same,34,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.08994389,-0.14901969,-0.18764639,-0.21432726,-0.23316567,-0.2461773,-0.25379992
34,0.037299266478145,-0.000498638308068,765,same,35,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.123620085,-0.21031326,-0.27034232,-0.3121577,-0.3410449,-0.36160856,-0.37629682
35,0.0291142246367737,-0.0309936892410174,527,same,36,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.14026743,-0.23847556,-0.30591527,-0.3518049,-0.38354585,-0.4057815,-0.42102456
36,-0.0901231494448415,-0.1077177588665838,630,same,37,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.011932148,-0.021285146,-0.02858494,-0.03491092,-0.039330218,-0.043011367,-0.045154057
37,-0.1049741320202646,-0.2139746468058507,438,same,38,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.025911657,0.0475014,0.06396543,0.07592818,0.08644011,0.094545566,0.10154215
38,-0.076949180226731,-0.1014980000967016,629,same,39,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.027237087,-0.043002285,-0.051675048,-0.057624806,-0.06009921,-0.06202833,-0.063799895
39,-0.119131345411489,-0.1594283081594356,605,same,40,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.039769128,-0.06703545,-0.0858924,-0.09903548,-0.108534314,-0.11411506,-0.11702834
40,0.1593311897739745,0.1475946606295075,772,same,41,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.005251627,0.008833319,0.011493746,0.01319139,0.014504197,0.015432588,0.016069748
41,0.3939510099101662,0.3033702527410216,605,same,42,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.0524924,0.0911278,0.11833987,0.1377188,0.15189682,0.16227569,0.16984881
42,-0.0118591685093847,-0.8221254056331568,610,same,43,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.16929233,-0.2885624,-0.36704075,-0.4182298,-0.4507145,-0.47182286,-0.4855144
43,-0.0738269775287716,-0.0751645496306103,725,same,44,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.087948665,-0.15177561,-0.19823436,-0.23219992,-0.2571889,-0.2753994,-0.28871208
44,-0.0201764649724904,-0.0253405568829196,692,same,45,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.068992965,-0.1198289,-0.15710837,-0.18610273,-0.20834234,-0.224458,-0.23770143
45,0.0574456484368146,0.0522701646217959,572,same,46,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.090330586,-0.15075299,-0.19261476,-0.22199859,-0.2432829,-0.25777104,-0.2675452
46,-0.0314679381271849,-0.0348548379303208,722,same,47,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.07764717,-0.1284799,-0.16217448,-0.18502294,-0.2010208,-0.21203573,-0.21966903
47,-0.06085001405566,-0.061249080699808,614,same,48,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.054802705,-0.096103996,-0.12747855,-0.1514816,-0.17069866,-0.18624827,-0.19769631
48,-0.0646380913642197,-0.1201192258442613,547,same,49,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.027294543,-0.04620407,-0.060534798,-0.07222601,-0.08029023,-0.08497218,-0.08829112
49,-0.0423443096348361,-0.046396261576928,568,same,50,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.031060733,-0.055555083,-0.074382015,-0.08878676,-0.09861058,-0.106301345,-0.11348189
50,0.0611141501328427,0.0608094656953682,583,same,51,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.060281187,-0.09881616,-0.12456244,-0.14086248,-0.15224871,-0.16043998,-0.16564322
51,-0.0385886006589946,-0.0734958356241317,581,same,52,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.03464758,-0.0645654,-0.088611946,-0.10996686,-0.12908775,-0.14579841,-0.16087951
52,-0.1121137498532085,-0.1203288948965375,510,same,53,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.047108684,-0.08115241,-0.10751887,-0.12526204,-0.13845341,-0.14783028,-0.15410109
53,-0.0520179517356176,-0.0523714395356411,618,same,54,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.08475509,-0.1508808,-0.20235042,-0.24188529,-0.2720725,-0.2959682,-0.31528902
