fold,score,r2,n_sample,source,sub_name,best_params,feature_type,source_data,target_data,features T-14,features T-13,features T-12,features T-11,features T-10,features T-9,features T-8,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
23,-0.009056071172423463,-0.009178637452144756,119,same,24,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Memory,Memory,0.07225863872307213,0.04707575438498219,0.051533252999866434,0.08319585105170955,0.059304577434429656,0.11175494150863076,0.16876833334778688,0.009237785807035482,0.0020724650725951078,0.00709840129525923,0.015501111258743549,0.0005054413485704809,0.010381147457214924,0.020883118627965047
24,-0.03814132865120734,-0.07743051520489752,118,same,25,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Memory,Memory,0.07342192712676845,0.042311213583251545,0.046338606575480064,0.08605891529960519,0.058487596002689976,0.11240693898669596,0.17104575679202824,0.010006036663426436,0.0016888056716333247,0.007708502063385903,0.019530846932840882,0.004172103192264729,0.009607260050010101,0.019361354354037554
25,0.027221910259469406,-0.2693888249216878,119,same,26,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Memory,Memory,0.07003784340542397,0.043146022175317676,0.046123397359013024,0.08181448750006594,0.05914507591957189,0.10814754935582506,0.16806284965137305,0.010876816585690771,0.002541570958639612,0.007282403438824723,0.016809595861109305,0.0017549347195140927,0.009385988019960797,0.020886194206168003
26,-0.05941988713839397,-0.21831528913527887,103,same,27,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Memory,Memory,0.06998720504038268,0.04387226573295372,0.04672173091049925,0.08588517431676812,0.0587449256356882,0.10943162842771488,0.16977766993469873,0.008829292903116168,0.0017986959320113317,0.0069553668176543185,0.01707526403580358,0.0015010395951053693,0.009513840595003403,0.019564602488452782
27,-0.04430378406467517,-0.045204811621611274,74,same,28,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Memory,Memory,0.07198513330160711,0.04222691610876792,0.048302537998448566,0.08467556522047137,0.06554980287071852,0.10943354400879582,0.16998507492345216,0.010076486750591264,0.002171002486004105,0.006767905564503218,0.017929379130636316,0.003512494853341293,0.009683360152758044,0.018204683161918034
28,-0.04002173895589234,-0.05908297221786696,101,same,29,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Memory,Memory,0.07382240743278906,0.045645532056777224,0.046532713532121565,0.08240281118437548,0.059250759386679834,0.11734553438151771,0.1667361761718501,0.010585179654827762,0.0030825437227784656,0.00846029279929162,0.017734434776284037,0.0006631404888515865,0.009920038025121125,0.02017605843042191
29,-0.026253105719585834,-0.02974075774120366,113,same,30,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Memory,Memory,0.07420562327180355,0.04176652987125569,0.04690829084397481,0.08621941652263662,0.05912149089970071,0.11329926236742059,0.1693271529154499,0.010497933604709115,0.0013489790894389304,0.006866431047372156,0.01706767901707812,0.0007154605213566564,0.010704329663657964,0.019865737869844198
30,0.018233628215419073,-0.04007282742017271,94,same,31,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Memory,Memory,0.07111268008648305,0.043529730807068456,0.04710322702239695,0.08490508638379493,0.06104004961744885,0.11084382308888868,0.16569256013110945,0.008119519027251589,0.0008750548654052259,0.007425076216048461,0.01683274226172221,0.0020337184634580227,0.00922057069442066,0.018319610385367145
31,-0.05055790171283858,-0.051203126157560064,117,same,32,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Memory,Memory,0.0718676728767581,0.0437861800152726,0.048147129332706956,0.08430093612546469,0.06358090689392674,0.11088402978180738,0.1714815735663041,0.011001363803909859,0.0011743968759979073,0.005406409622206943,0.016394183004589724,0.003856113991842656,0.009788083502524346,0.016659228259507435
32,0.027450943201170697,-0.05767009903435172,118,same,33,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Memory,Memory,0.07082894208283132,0.042110784769358034,0.05016345573084166,0.08208951797864031,0.061342979475212174,0.11041774801051009,0.16733023020062399,0.009619510490851555,0.0018883859157880307,0.0079131936211243,0.01736005008503241,0.0029023634826853277,0.009824893791656054,0.018454231105688692
33,0.06939154185134844,0.059199058625071466,90,same,34,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Memory,Memory,0.07666843035068889,0.04913925536615607,0.051119341793683985,0.08580199936107843,0.059592719240448004,0.10786053305747424,0.16218226945244568,0.010672610240387416,0.002208013464013013,0.007721121403390534,0.01880634331941513,0.0024844443645979323,0.009524771367463282,0.01839635997538918
34,-0.0256404628330289,-0.2877796112665403,118,same,35,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Memory,Memory,0.07069132536727783,0.04030167974113393,0.045881369349851014,0.0832545081046962,0.05818728460189037,0.1105106819738432,0.1667864327127003,0.010411167479381526,0.001382355136568079,0.007134923473293841,0.017871492877033705,0.0024063895062993285,0.01047757919051583,0.019795724127919703
35,0.028874934369903515,0.028377553712402248,109,same,36,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Memory,Memory,0.07130750700797066,0.043961454896447635,0.04887040882139909,0.08517043865360621,0.061630586352747,0.11102075598260483,0.16896350950120326,0.00923435728577971,0.0026756249251375726,0.005828819432122846,0.016790657567415258,0.001796488723046537,0.010371210827274819,0.018936946689692688
36,-0.06216303015899216,-0.06230763446790877,110,same,37,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Memory,Memory,0.06744011596690873,0.04307833777914584,0.04720935334971392,0.08648802764901799,0.06574142814845813,0.10467335843790737,0.1769422561395427,0.009336966243521842,0.002518513855217593,0.0051034705121307195,0.016205464944267167,0.00041251000481990104,0.009630095641011192,0.01740899330756095
37,0.0031596558553785847,1.0513654634336511e-05,110,same,38,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Memory,Memory,0.07300876998373024,0.04526688963379369,0.05061414798089051,0.08462154692385847,0.06435863433832907,0.10521315947705082,0.16987754166362062,0.01085438261927801,0.003064611697535637,0.006675476626789769,0.015683034495006777,0.0017843796902922075,0.010033568601671705,0.020609876697108905
38,0.08638092754272686,0.0666899868350529,111,same,39,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Memory,Memory,0.07122204002614355,0.04283317557226889,0.04835288378265807,0.08642078445916641,0.05982659844108808,0.11025222363530104,0.16841941920950573,0.008848195694201519,0.0009899624774855691,0.006193472902898,0.017322524536656024,0.002337245805038573,0.009639980603064294,0.019182055938255897
39,-0.08704980540781415,-0.09245326852747571,107,same,40,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Memory,Memory,0.0736180785416562,0.04304612674773035,0.04784116957900211,0.0856048080144785,0.05892136667472444,0.11439359124823087,0.16869705031401763,0.011027996821471027,0.0029574073100888305,0.0064153675271325095,0.01776660173540706,0.001455127033970834,0.01072453675855468,0.01980865244987293
40,-0.05135189737682366,-0.1097997241900146,76,same,41,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Memory,Memory,0.06496821818627718,0.04690840432727908,0.04850269762877249,0.08409348384355507,0.0658791377160672,0.10795170055126073,0.16751153717969008,0.008500440753287701,0.0020740090038545303,0.005663972757558739,0.015904346304808428,0.0032508363109967596,0.009626659712333846,0.019240124097202858
41,-0.034352925598754025,-0.08272420798397162,74,same,42,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Memory,Memory,0.07458518991021829,0.04380514878117806,0.0470613287634482,0.0831847060266574,0.0620178050443919,0.11102497113796012,0.16939284405933516,0.010947095268847616,0.002526160704376877,0.007789846316710251,0.015929369817560567,0.001789072404035396,0.009589391804189058,0.018799476987656563
42,0.00725339268000913,0.0070421019571735854,110,same,43,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Memory,Memory,0.07353621027831268,0.043365815793727905,0.05144038499667634,0.08543448503906029,0.06492172267142714,0.10985981037245535,0.16649604245309965,0.009521447104301304,0.0011720749831689381,0.007238389107829519,0.016906757881847992,0.0023928228725453764,0.009375518093415436,0.01900498087592808
43,-0.05088874698446677,-0.07225687840924921,104,same,44,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Memory,Memory,0.07160232682165804,0.045121987598655475,0.048091082908734775,0.0839965047026754,0.059933204314455264,0.11404341442224568,0.16826332822013784,0.008642567858975736,0.0018099252692757484,0.006786674502940949,0.017005699715225794,0.0022758620025617477,0.009422705932352338,0.017702534905747212
44,0.044885414667208634,0.023706186974329913,79,same,45,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Memory,Memory,0.06919986576572593,0.04422655043993754,0.04650221878578498,0.08779416902502607,0.06025500331316347,0.11158341564317065,0.1682386809677639,0.010110713005604326,0.0023476811455527278,0.0061535816604995925,0.017395017949586214,0.0008606317813078697,0.009304214131902931,0.0183643641973769
45,0.12302922859176812,0.06705790127666666,107,same,46,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Memory,Memory,0.07059210678547428,0.04487443467083234,0.047716303858145064,0.08447711136545016,0.06107779172806263,0.11051865142815842,0.16698936622254174,0.010539294507272822,0.0014944187069468398,0.007054783371055209,0.016651306918010783,0.002023029284306031,0.009960646977901503,0.019284010647636785
46,-0.06780749225101146,-0.08562759005465592,117,same,47,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Memory,Memory,0.0713851540489743,0.04485077817198947,0.047195954851245586,0.08628423464133489,0.05858566511956288,0.1148319719558638,0.1687276255130208,0.009157095153379315,0.001216347539412515,0.00549580415726257,0.017528511222335924,0.002873909789702392,0.012018550617581917,0.020139426020684973
47,-0.07536823217107758,-0.07646360813636144,91,same,48,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Memory,Memory,0.07131377713773705,0.04626408008743847,0.04608327087515978,0.08689612933878484,0.06049121198366798,0.11085377041749657,0.1709204762497038,0.010261703831176338,0.002386758614823939,0.006400171167012478,0.01626595443144837,0.0035700124700603327,0.008118664265907353,0.01810379285826099
48,-0.017020315980903256,-0.04525822026054516,110,same,49,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Memory,Memory,0.0727273284505039,0.04375500412876993,0.05057296337048798,0.08472304619374572,0.06182036721180256,0.10904728793209756,0.16866943976805415,0.010483135882880147,0.0028044585638282104,0.008113670575936297,0.018522873131802464,0.0022314777922971874,0.01039895091497382,0.018867788441261548
49,0.2153554340334881,0.1929429634472022,118,same,50,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Memory,Memory,0.07217808903495242,0.04309286068741501,0.048323507850255486,0.085529468060971,0.05895053664854998,0.10813294702925909,0.16640212728851542,0.010629886207619005,0.001953506236128154,0.006829983868723746,0.01633950007350019,0.0024775671797140587,0.010055076372721449,0.01949266104064004
50,0.06662039393760111,-0.02981246822983885,67,same,51,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Memory,Memory,0.06807805122922943,0.041350937829153556,0.0515289162655265,0.08295710829126993,0.05987999637783374,0.11351107377522376,0.16512839156795364,0.009305416475510227,0.0017189728343559004,0.006943822699800492,0.015383233578798783,0.001972369639133516,0.010215024953986353,0.018905616715259352
51,0.160346011489384,0.14942807918964318,110,same,52,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Memory,Memory,0.07213944543442141,0.04581437700897761,0.04931386986867251,0.08252450394138303,0.06295843578230555,0.10608818173239422,0.16694862305071,0.009682390186715555,0.0011271035181313366,0.0071738668879717995,0.017613780405487518,0.0008908836815448109,0.009411988363509998,0.019303904903322823
52,0.030025625290727165,-0.022745337409360245,110,same,53,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Memory,Memory,0.06876490968884263,0.038787349325345555,0.049085177242435364,0.07964390370019808,0.06474463711652086,0.10851770587791311,0.16812167449016885,0.009524354623491034,0.0026257055118911916,0.005487851657774426,0.01663093640969277,0.0020065846162792807,0.008859549240055914,0.016976512468555874
