fold,score,r2,n_sample,source,sub_name,best_params,feature_type,features T-14,features T-13,features T-12,features T-11,features T-10,features T-9,features T-8,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
0,0.2693038336792611,0.2406576418725609,899,same,1,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,0.0758809474109744,0.0835301061531477,0.0690974538920172,0.075570623029368,0.1145518893258439,0.1444971674626099,0.2882696144328412,-0.0063019155674017,0.0013250344393421,-0.0027886923972159,-0.0033559002417387,-0.0013084171166014,-0.0032320636467987,0.0048567129482007
1,0.5361063714495014,0.5176051852199655,993,same,2,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,0.073482942854127,0.0817951595421292,0.0699263989514345,0.0732228852202948,0.1151676472800853,0.1463082475819258,0.2894695725739957,-0.006303494053083,0.002120609848597,-0.0035705083480911,-0.0037332561876353,-0.0006596766974139,-0.0032494536013511,0.0038669831417207
2,0.0,0.0,984,same,3,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,0.0710368332842622,0.0785554839722251,0.0667046871274686,0.0717685451718704,0.1136616088041941,0.1430231641169828,0.28786190220741,-0.0064158837652147,0.0019853021243996,-0.0031573216829429,-0.0036761673884761,-0.001914322990471,-0.0038983855367317,0.0024150074190704
3,0.0139857893895392,0.0132007403092152,993,same,4,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,0.0746870293247753,0.0825345069023268,0.0700616011402639,0.0767334001674787,0.1152728767049641,0.1470426422739943,0.2915309495047097,-0.0035846013310171,0.0044055860441842,-0.0034107221343973,-0.00330803912879,-0.0012322718103973,-0.0035790307388476,0.0025898237489323
4,0.1627111918341864,0.1302160731842795,993,same,5,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,0.0736609602609455,0.0826821312133791,0.0713587935129804,0.0740868699824827,0.1152678881623831,0.1471207986296318,0.2881746987671649,-0.0045946519003091,0.0023984284780541,-0.0045119515023819,-0.0030760879600678,-0.0021397103562153,-0.004558697904199,0.0018348276107312
5,-0.0555737667332709,-1.1787914231462984,993,same,6,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,0.0723344852055842,0.0800525469798618,0.0685189986105337,0.0728175876319157,0.11355783574554,0.1448223955040022,0.2892888852944591,-0.0055010896723574,0.003303589694677,-0.0047809423197495,-0.0038753766747253,-0.0023466105025572,-0.0052855423874211,0.0026154479212605
6,0.0034341310406159,-0.0476650266568488,992,same,7,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,0.0738287579051159,0.0822902793640876,0.0690670270066105,0.0738865230752198,0.116027939650789,0.1460076201747909,0.2902949771484524,-0.0063583316419256,0.0006588250175445,-0.002869263223045,-0.0028498144466371,-0.000481767898088,-0.0027830982607995,0.0046647137746742
7,-0.1104324266807839,-0.1106338722180169,993,same,8,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,0.0744143846158676,0.0831286107480217,0.0665411081058141,0.0720565647356098,0.1156592956752434,0.1448669847425723,0.3009935444679079,-0.0048851206819528,0.0036937433051379,-0.0034818565923296,-0.0029834128572363,-0.0015151942662648,-0.0030275949318734,0.0035011903568021
8,0.0637268698469557,-0.0499734089418344,898,same,9,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,0.0722545979981915,0.0798610083305279,0.0669925919803452,0.0719886438932107,0.1118957831833313,0.1449227672547065,0.2889521620674153,-0.0036711502478571,0.0042784421567157,-9.35187155332363e-05,-0.002168699379705,0.0015831445115061,-0.0008382265707717,0.007190184303053
9,0.070152165763097,0.0699997249784954,676,same,10,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,0.0765944881233909,0.0812255439347959,0.0691076596191605,0.0699286660353427,0.1160592079679243,0.1480692824978756,0.2936263350933547,-0.0065767640854751,0.0030078629911303,-0.0027564847647737,-0.0021111142354009,-0.0009322314180144,-0.0033455496696223,0.0040889250557666
