fold,score,r2,n_sample,source,sub_name,best_params,feature_type,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
20,0.2271096182442888,0.2237401615048249,993,same,21,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.021136139,0.019684605,0.019333005,0.019216824,0.018958375,0.018691173,0.018292814
21,-0.1630549728766341,-0.1982553421931403,952,same,22,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.26377842,0.2856915,0.29196888,0.29281116,0.29306236,0.29327577,0.2933172
22,0.0766783986343354,0.0578585995246893,993,same,23,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.08823804,-0.10969003,-0.11487032,-0.11607094,-0.116550244,-0.116679616,-0.116353184
23,-0.1540988302427461,-0.1576749643580233,985,same,24,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.041521616,0.040068395,0.040565185,0.040468436,0.039646566,0.039756704,0.039112404
24,0.3017119071145276,0.2999795796837884,993,same,25,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.21265872,0.23427704,0.24003808,0.24109729,0.24133046,0.24118043,0.2411563
25,0.0070689153459451,0.0013349501269752,993,same,26,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.13212417,0.14817788,0.15255877,0.1536049,0.15346842,0.15323916,0.15322943
26,0.2017544381601594,0.1932838363883995,952,same,27,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.24110462,-0.28193867,-0.2885276,-0.29056975,-0.29031625,-0.29035097,-0.2903988
27,-0.0294999804601439,-0.0469326349140311,993,same,28,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.062055875,-0.078556985,-0.082088776,-0.083174475,-0.083367884,-0.08357812,-0.08401615
28,-0.168901811573086,-0.1818667787752459,993,same,29,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,0.016754199,0.012263446,0.012263897,0.011645878,0.011387635,0.011153107,0.011076004
29,-0.0982228673890794,-0.1023540055674008,992,same,30,"input(,7,2)->lstm(,7,1)->output(,1)",confidence-accuracy,-0.016165243,-0.023667436,-0.02458386,-0.024928758,-0.025491515,-0.02606385,-0.026777398
