fold,score,r2,n_sample,source,sub_name,best_params,feature_type,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
10,-0.0160147517753515,-0.06304773380380269,1593,same,11,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:4|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.0015320559928601262,0.0014188473493331522,0.0038697187787820387,-0.0016235233779817726,-0.0016604800407897802,-0.0028211734917029663,-0.0015273462623083933
11,0.011519004815845446,-0.033681934316041495,1593,same,12,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:4|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0001321637065104575,0.0005837722644087328,0.008768186047762527,0.0001123944038413871,0.006477668505736433,0.00887187146142403,0.003209286835451142
12,-0.006626499882848025,-0.07428651814493747,1593,same,13,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:4|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0016443507037712912,0.0019746449055606076,0.0024750391920992597,-0.001926741318902181,0.0037265422098947455,0.00015540620877785294,0.008131546145896618
13,-0.025981272503386554,-0.1131697757986827,1593,same,14,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:4|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.0009235503526564326,-0.0025075403379013483,0.0015647643724526982,-0.0006629467438929115,-0.003920657206251832,0.002705980950550968,-0.009675192468847005
14,-0.007867141251493015,-0.008581516200574235,1593,same,15,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:4|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0001277772810863276,-0.00043127596743834927,0.001521729218499779,0.0009092837038563228,0.0013336306544147192,-0.0019938998296749055,0.008760914854775415
15,0.008012928127012042,-0.0003004873715688472,1593,same,16,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.009042088547844784,0.0010268186015057966,0.004572307074625326,-0.0015424982022273158,0.005756023814022115,0.005301436960627526,0.010265317158160082
16,-0.038055410189614,-0.10217293790707127,1593,same,17,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.00022066588725357938,-0.004807939514279313,-0.005664882284552908,-0.0014428080462975056,-0.004139774570619537,-0.0013063480133287176,0.0005913390934777496
17,0.00602273418864141,0.00591722212020418,1593,same,18,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:4|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.004885348375587806,0.0036115776292518164,0.0006654820376365223,-0.000369095439080902,0.003650203543554853,0.005593257594838063,0.009603110799703263
18,-0.028355295929112012,-0.10124374163553873,1593,same,19,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:4|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.0006595222825933611,-0.0008234472252418356,-0.0008553506638573349,-0.0007734578671665826,-0.0017714461425119231,0.0012146548230291376,0.00485266534390325
19,-0.0018818347941425007,-0.0022110041481793186,1593,same,20,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:4|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0006751085856175453,0.0005527183515721789,-0.0014084451066703751,0.0010431059848008406,0.006107041647627343,0.0012118095205232659,0.008167376861935161
20,-0.029370049560969003,-0.10974248441696921,1593,same,21,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:4|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0005388570284608374,-0.001582834562735691,-0.0018627647972132345,-0.0035409475669607284,0.0007439109142925116,-0.004580243961307495,-0.006412631221070076
21,0.01288847603194232,-0.04100272200477373,1593,same,22,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:4|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.003451336901580415,0.0005349470038285897,0.0030418233051290764,0.00025069477691532784,0.003004136261480772,0.0027922031928625966,0.01662409541922121
22,-0.02772021924608281,-0.05191992767741738,1593,same,23,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.00011821382474299646,-0.0023654424719854903,0.003494934973397967,-0.0016210133035860607,-0.0013280573952127116,-0.003928070768033099,-0.0012495860411727122
23,-0.006690871902372164,-0.006786107935564223,1593,same,24,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0010802207190374169,-0.0006785931303774362,-0.008521809104577272,-0.005499801119857106,0.005764046418270175,0.004391680398596343,0.01013682978759416
24,0.029000898070471015,0.0212631146612422,1593,same,25,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:4|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.002762749131761333,0.0048206574351020715,0.0052517803894684524,0.003027653510429951,0.007217400043868371,0.011696114682564507,0.011774622609800467
25,-0.021280251905364755,-0.0648983420296334,1593,same,26,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.0014969945625109115,-0.0019607265937060967,0.003114080667927155,-0.000774817906684877,-0.005845869955455729,-0.0005582326120815217,-8.097951931764768e-05
26,0.017479877506894503,-0.020692930410454613,1593,same,27,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:4|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.00019509437116220773,0.004176137173386429,0.004858838214949079,0.0019337760655060653,0.005374140125092919,0.006492674006475863,0.01909220981823818
27,0.05732277195344748,0.05703190131473779,1593,same,28,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0062454077899837925,0.007869976893947217,0.008462847515257388,0.007948680983321622,0.008824021694929352,0.009066091796263364,0.012806115043541766
28,-0.02507964355796255,-0.030199857425562415,1593,same,29,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.0005315946304355723,-0.0007002186162558211,0.005903773201605711,0.003094329414938768,-0.005538538835588769,0.0011062361933726005,0.004639224297254829
29,-0.02141707997780995,-0.024645220741537077,1593,same,30,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.005882058034749882,0.0022039089601548325,0.0017513429870672503,0.0028742856563705567,0.004086736445594941,-0.0008305690502764751,-0.0033439368704650365
30,-0.024050079903160215,-0.0994051231897839,1593,same,31,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.004717028018408254,-0.002811442692455035,-0.005267983168138368,0.0026646245122811775,-0.0011795869775867106,0.0005685947229897792,0.004789911305625116
31,-0.006927814946204203,-0.020341631993159526,1593,same,32,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.0010879966436086353,0.0007083429573258027,5.838485314106912e-05,0.0009760414128511474,0.0017381345036104,0.0027206584511950014,0.006690143429151485
32,-0.021077583203128913,-0.09174521019427373,1593,same,33,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.0023224612014403068,-0.0001885862066434374,-0.0031709782476781355,-0.0035902198367431027,0.002595383841745269,-0.0033511502816740537,0.0045146246968896355
33,-0.006932482775732884,-0.0234228732301498,1593,same,34,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0006771095980188768,1.6929707028268126e-05,-0.0011719787855111186,-0.0027432446230791553,0.005245531268857029,0.010278765414668767,0.0025375685702686557
34,0.08236537399386723,0.0808699831388342,1593,same,35,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.012892357382866005,0.00953180870827568,0.008912251263908554,0.004397440560837196,0.015344334748090249,0.019023813159621407,0.023327787741133577
35,-0.013828684592663398,-0.02641534946491708,1593,same,36,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0076931056197380165,-0.0012946562485031342,-7.227313077162734e-06,0.003536773651061864,0.005241605405798255,0.0047391485466000026,0.0011886054405426893
36,0.006113753167579783,0.002080770754738226,1593,same,37,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-6.695183013778472e-05,0.0038521657016894473,0.010570399773538752,0.0016418601270519416,0.002517773870215878,0.007708394385846406,0.0035902903549362986
