fold,score,r2,n_sample,source,sub_name,best_params,feature_type,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
0,0.008931998045211942,-0.02887830123449575,993,same,1,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:4|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0019049903993802798,0.001743329004227534,-0.0007337352580279565,0.0027857404713320655,0.003059998334695435,-0.002460132361203815,0.008419147054853004
1,-0.00011606817024722993,-0.027633704765938516,993,same,2,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:4|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.00010587881866710446,-0.0005334707087177648,0.0010141392869206455,-0.0011562740264143834,-0.0012432169693810558,0.0021237731090874234,0.002262319765809151
2,0.0004956817299517358,-0.0005842369617941046,993,same,3,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:4|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.00011617244757686774,0.002415273007543317,-0.0009260678298772529,0.0013569817098233016,0.0020689643658170056,0.0008463162455969453,0.0012989435401081551
3,-0.014768853959987727,-0.014796371616339066,993,same,4,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:4|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.0018976163682318248,-0.00022446678367487037,-0.0009447095424898411,-0.0034474507592666013,0.002190696604737097,-0.005279533579368989,-0.004774919264462029
4,0.004489571563644712,-0.13456780602131646,993,same,5,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:4|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.0008157670385725791,0.0007519564983810457,-0.0003911165797625182,0.00024399754193582535,0.004332258249935106,0.0011034310735332786,0.003907955759143422
5,-0.004568967550377501,-0.04490638363687238,993,same,6,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:4|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.0019668213090965557,0.000708332117880861,-0.0012073595228804912,-0.0018305121343390684,0.004082101985739994,-0.0015396950143424348,0.007710429317564982
6,-0.004495279502401139,-0.012673705519754552,993,same,7,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:4|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0012277133546271912,-0.0025972747293490526,0.00021721536330843172,-0.0015808221858657934,0.005957410941301422,0.003214490592059649,-0.006051540585368387
7,0.036164080953589584,0.021763400333481342,993,same,8,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:4|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.00030229638421908067,0.0006025966704595431,0.0008670052481652979,0.007524148753695026,0.010931034376715698,0.007059312184835975,0.008037824024553197
8,-0.006103345041915453,-0.010682035174855997,993,same,9,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:4|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.0002489397540165861,-8.982682786280449e-05,8.866700087857282e-05,-0.0012271780078383365,0.0023203424032968377,9.632750801737977e-05,-0.002390384237315213
9,0.031873382129687045,-0.024755592054364506,993,same,10,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:4|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.002427942327979138,0.005870200756330513,0.0009874359448584836,0.005311286888680477,0.01059961667724707,0.005044859223145437,0.013852240194834598
10,0.0031328701886778054,-0.03657293408738971,993,same,11,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:4|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0012522943516193319,0.0010850061682821544,0.0003906979519715748,-0.0022080806964010604,0.002262260866433707,-0.0005699589593141319,0.004971901627362297
11,-0.010052994643349411,-0.014396358600454295,993,same,12,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:4|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0005463468740354305,0.002968059110899146,2.5224017222136295e-05,0.0014024383623722602,0.0013948420991101607,-0.0022982874985727707,-6.649583473272714e-06
12,-0.010371099328407185,-0.011530291855763597,993,same,13,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:4|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.0008939959414553389,-0.002602499969930916,-0.00010461974538604757,0.004257211416899676,-0.007397132036277898,0.003054866511909937,0.004427999272329864
13,0.01227388039632693,-0.01353856244318341,993,same,14,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:4|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0007638538046541576,-0.0008674366372543041,-0.0005919825608595497,0.0029886840579827602,0.002916034877924689,0.0009496630722397148,0.00798602959510004
14,-0.009792087568123886,-0.014179594179059452,993,same,15,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:4|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.00010624731012676136,-1.649224378938996e-05,-0.0007255835654503606,0.00013187682575401815,-0.00045851707869366544,0.005635661884452326,0.005976213261697216
15,0.0031879504385307067,-0.0076570485073950145,993,same,16,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:4|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.0001437135428448588,0.001596020792943098,-0.0001998019978506349,0.001607787456146048,0.009987938807131358,-0.002632511985373798,0.002569330261688774
16,0.008477403677924156,0.008369950800392267,993,same,17,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:4|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.002639433800745472,0.0001624042729254427,0.0003715104924135737,0.0016222241184550511,0.008068273714112251,0.0019874082507736813,0.00760068885411036
17,0.010384360483089772,0.0043933832007594376,993,same,18,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:4|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.0002782373842668218,0.003831152135044946,-1.2116114709570524e-05,-0.0021999004715460126,0.011568536949869146,0.0010658020150554393,0.008942422308214714
18,-0.0024427490768619275,-0.0270835979850228,993,same,19,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:4|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0008745329200558593,-0.0008862949041241297,-0.00043725515106758374,-0.001232744149231868,0.005453538777802258,0.004111759450346986,0.002985616956667214
