fold,score,r2,n_sample,source,sub_name,best_params,feature_type,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
13,-0.0505653223438034,-0.0962780703592021,993,same,14,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0031070390381866,-0.0039007486855688,-0.005188117652094,-0.0022521178552841,-0.0034680559801741,-0.0060970329114342,0.0053576700421404
14,-0.0018257539856099,-0.0497976570735896,993,same,15,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.0063812393800332,-0.0086217298923768,-0.0018279193155356,-0.0009982879498389,0.0057262626198748,0.0068021771441271,0.0070666883912479
15,-0.0198175821231485,-0.0459788622474324,993,same,16,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.003490337024401,0.0023283551656958,-0.0094247236888317,0.0019665757681251,0.0099842663554972,0.0013432162487759,0.0078190755039149
16,-0.0163085264141051,-0.0220436082646666,993,same,17,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0019865215797654,0.0026662251129345,0.0019027045056306,0.0029210257151276,-0.0014036208491955,0.000689240768088,-0.0003960907777296
17,0.2843293605737805,0.2528538731988655,993,same,18,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.033890528056677,0.0669160303521083,0.0595861310567253,0.0223567494784488,0.0137381344326132,0.0820019034446517,0.0939836641788125
18,-0.047019409070484,-0.084692117981316,993,same,19,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0026038124253683,6.461497022134389e-05,0.0014946594695992,-0.0065025552698439,-0.002608275180566,0.0056886023816764,0.0162521473504527
19,-0.0400885599426692,-0.1072381593051792,993,same,20,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-6.064551019653308e-05,-0.0010251174166111,-0.0031689593179766,-0.0006172582467764,0.0040182775275251,-0.0007944766430767,-0.0056094475369844
20,0.0082239322466021,-0.0719736329822184,993,same,21,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.0023475301263744,0.0008933057273568,-0.0027709177097843,-0.0013272092111699,0.0068337269660217,0.014217165374799,0.0106178793386081
21,0.0190088613123594,0.0176780551417778,993,same,22,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.0015017904195773,-0.0047805727774408,0.0054993537642516,-0.0014569027943016,0.0101803679082406,0.0068471667889507,0.0226088051035956
22,-0.0059927492144336,-0.0099888532460077,993,same,23,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.002125002119335,-0.0011558313498274,-0.0009098082685511,-0.0024085639024137,0.007240248077434,0.0008808646323332,0.0015101363975231
23,-0.0213023632197062,-0.0213577753152187,993,same,24,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.0018776970908488,0.0043325275460642,0.002414661632292,0.0014668778013193,-0.0017325293347582,0.005274988829035,0.0062309870057983
24,0.0019939916153365,0.0014778177045069,993,same,25,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0054527573000767,0.002307116520469,0.0038729306926976,-0.002230604403916,0.0102798344413149,0.0082413311648429,0.0218707007629779
25,0.0262498471939409,0.0145876894268687,993,same,26,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0103024846882933,-0.0021312490384579,-0.0047467735064452,0.0028046842914555,0.0118072311671564,0.0096280942509531,0.0246520288602483
26,-0.0118294376935144,-0.0356250988043282,993,same,27,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0010811493406072,-0.0016117363427322,-0.0089620210484262,0.0016298356724222,0.0039967461472382,0.0088658732002389,0.0227193797175915
27,-0.0297185555316807,-0.0334364431473648,993,same,28,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0005947014281987,0.0006893738942471,-0.0065373364551087,-0.0050422148012938,0.0030393584205795,0.0100123835579762,-0.001445170052875
28,-0.0408282164879567,-0.0764297271829304,993,same,29,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0018867731109039,0.0033698709648008,-0.0075046401297018,0.0021868433251121,0.0033045617542684,-0.0057085406224545,0.0019541320188888
29,-0.0119225621496208,-0.0122439320285883,993,same,30,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.0014455762603847,0.0027615832705114,-0.0029277765633228,-0.0040141689253966,0.0007541800523671,0.0036923996460332,0.0060501276611818
