fold,score,r2,n_sample,source,sub_name,best_params,feature_type,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
12,0.0001980362829498,-0.2575015063479724,993,same,13,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.114406824,0.20272976,0.26318967,0.3018121,0.32589662,0.34092468,0.3503755
13,-0.0002711077698942,-0.1109866755308779,993,same,14,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.114895746,0.20346552,0.26381665,0.30210456,0.32579163,0.34044504,0.34957662
14,0.0006307457219034,-0.6771074880952446,993,same,15,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11345118,0.20140517,0.26215717,0.30146044,0.3263203,0.3420747,0.35216075
15,0.0001217938490999,-0.1392357566088597,993,same,16,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.1139728,0.2019918,0.26219556,0.30056858,0.32441276,0.33921862,0.34847307
16,0.0001262424182754,-0.1857819429926022,993,same,17,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11454075,0.20299861,0.26349834,0.3020645,0.3260452,0.34096098,0.3503122
17,0.0043901729068617,-0.6979928813142278,993,same,18,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.1122649,0.19948424,0.2599537,0.29924515,0.3242061,0.34009025,0.35029876
18,-0.000196712455365,-0.6329867947394172,993,same,19,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.112923376,0.20060554,0.26127753,0.3005697,0.32544068,0.3411994,0.3512746
19,0.0001158051124727,-0.0939601011741977,993,same,20,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11477319,0.20328999,0.2636376,0.30194342,0.32564044,0.34029427,0.34942174
20,0.0007066294529716,-0.0893529431545876,993,same,21,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11469315,0.20314446,0.26344338,0.301698,0.32536805,0.33999068,0.3491003
21,0.0009364476546731,-0.2318277491758988,993,same,22,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11405607,0.20220652,0.26261103,0.30121443,0.3252882,0.3402968,0.3497354
22,0.0005998596123525,-0.2033578079453146,993,same,23,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11456471,0.20302999,0.26350915,0.30204427,0.32600564,0.3409082,0.35025334
23,-1.8339594770599987e-05,-0.2489995256239594,993,same,24,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.115311556,0.20414947,0.26474446,0.3033072,0.32728007,0.34219158,0.3515406
24,0.0002952689779132,-0.2880474424881396,993,same,25,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11489234,0.20356072,0.264191,0.30288637,0.32700282,0.34204024,0.35149822
25,0.0011692222883181,-0.4257264335927364,993,same,26,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.113272645,0.20104162,0.26153117,0.30050048,0.32501623,0.3404403,0.3502337
26,0.0003375415737545,-0.1355879621639915,993,same,27,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.114703365,0.20316036,0.2635233,0.30189338,0.32569182,0.34043735,0.349654
27,0.0003147982477295,-0.198925006023892,993,same,28,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11520925,0.20400298,0.2645578,0.30304947,0.32693946,0.34177005,0.3510578
28,-0.0003251634461487,-0.1239536166822707,993,same,29,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11459184,0.20294254,0.26321605,0.30150974,0.32523718,0.3399294,0.34909773
29,0.0003332909281714,-0.28298455166666,993,same,30,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.114303455,0.20251632,0.2629086,0.3015135,0.3256121,0.34066367,0.35013652
