fold,score,r2,n_sample,source,sub_name,best_params,feature_type,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
0,-0.004656976751644226,-0.006602228126234344,503,same,1,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.001263541250665723,0.00017565830687935602,0.0005720637254735372,-0.005043275845171902,-0.0009116363014274765,0.000378322911913731,-0.00117023104827938
1,0.005761587005222557,-0.04571531109505056,503,same,2,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.004388300259629108,0.0022178760706229816,0.001176883565472142,0.0011898519019543751,0.001155561428667351,0.001262177360483907,0.0005953090851990251
2,-0.00013787405128296015,-0.022904649172312608,503,same,3,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.003815285801462087,0.0011106207615249942,0.001642068982921696,0.00579978422858205,-0.000960944142856568,0.0019411834764722525,-0.0016020413941154165
3,-0.003927079991300708,-0.014676739964602836,503,same,4,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.00368451057600816,-0.00032625570458284515,0.0023917856847932573,-0.000765375452855066,-0.0023876760444243583,0.0020857224271967124,0.0001234020507610456
4,-0.012499147434322788,-0.014336455157144101,503,same,5,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0028174506433493287,-0.0023467382442219353,-0.00046708029987674315,-0.011211121323042805,-0.0003211217643285469,-0.0030202358158526454,-0.0020370805325942154
5,0.0022912736094586883,0.001285569744915005,503,same,6,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0042912609815020765,0.0008090241263405184,0.0006840304035095057,6.809581310944779e-05,-0.0006278796307417122,0.0006351756326126834,-0.0011732205197872991
6,0.0029823312835761673,-0.005997182917786281,503,same,7,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0005176937784725722,-0.001592428821461822,0.0038607495063626594,0.005684111711834294,-8.944181684489294e-06,-0.0001653373192139762,0.0003744018697594331
7,0.006301992433945469,-0.02102228714749188,503,same,8,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0008738138166962672,-0.0010330683986903733,0.008478021016376003,0.003833070687531537,4.017023235660666e-05,0.00010034714980029502,0.00038741850701244917
8,0.0032261557382128325,-0.0349135637991933,503,same,9,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.0011558044397350197,0.00044198473136511927,0.006103720227757847,0.002242987472724267,9.291914935731782e-05,0.0017482199197448756,-0.000322893740132546
9,-0.001038832906650411,-0.04860470140233675,503,same,10,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.001170096558578626,0.0018987513453231132,0.004715384645026211,0.006518064099539744,-0.0019293117202586751,0.0018776340071399167,-0.0004691747964013171
10,0.004916446202816505,-0.013479597408451616,503,same,11,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.002794363192505278,-0.00014041799250172904,0.005823001156951691,0.006860245811763632,0.0013793168823318601,0.0013218551263830757,0.0005219072874898644
11,-0.008524993238445688,-0.019757204573829235,503,same,12,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.003049747376946721,0.0004022190057105579,-0.0046851657795424105,0.00714982379265292,-0.0001604254032792074,0.0008945402755378585,-0.0008297737877479338
12,-0.0007571885622144059,-0.01524080851028664,503,same,13,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.0015364299158600492,0.0006278035327448084,0.0023470146558783656,0.0006203989863356573,0.00015610950021915926,0.0018021638630422831,-0.0001477194407237592
13,-0.0069726594617784965,-0.015541644563747958,503,same,14,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.0019191114539617526,0.0011077296282788751,-0.0045865058675183205,0.0010614000917873677,0.0009351396769130993,0.0012151964352672185,-0.00036361562968356687
14,-0.001397461788324339,-0.031945457211043804,503,same,15,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.003761772739814928,-0.0030067914275377474,-0.00041733059822821603,0.00034708461044747897,-0.001976440571808946,0.0023375698953791877,0.00030949313245400847
15,0.01587550881872357,-0.09613795792686486,503,same,16,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0004386841923984308,0.0036159806690033713,0.006611391956124546,0.010839552566243782,0.0005119923075413757,0.0006510447210525738,5.2716118254814146e-05
16,-0.0076222432124319894,-0.007685090595660471,503,same,17,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0021757547473168605,-0.001661145278631615,-0.002041934348692287,-0.006067563344480509,-0.0011555896665377042,-0.0014501555347356642,0.0002465022756122259
17,0.016560728868820984,-0.010027577628334505,503,same,18,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0035795906915814467,0.0021127177262632245,0.003162531126484347,0.008216775152535627,-6.295414055446091e-05,0.0003969136523345407,-9.425840500432159e-05
18,-0.007061039639468358,-0.00784983069709333,503,same,19,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.0030723337515125237,-0.000202128593115658,0.0008665605192585523,-0.0011016825509912564,0.0012438696891465817,0.002837513079409426,-0.0005342248824323548
19,-0.00924476553287068,-0.01001560208269936,503,same,20,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.004535668217189759,0.0011128571771905627,0.0008176848042887652,0.0007025678566765948,0.00036303600793821114,-0.0006320594645895739,1.679048342788647e-05
20,-0.0013629172724289873,-0.002538508346386914,503,same,21,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0006975913338370443,-0.0023071187505672606,-0.0036558850840294086,0.004344790206258909,-0.0008855342259298738,-0.0022367060275325867,-0.0005019247284657969
21,-0.002558954712183148,-0.011662925512168076,503,same,22,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0014453307074683507,0.0015677660778757208,-0.0008767239845988151,0.0002496949554071648,0.00164346838236904,-0.004496838307911278,0.0006443790332060662
22,0.0006277191950539995,-0.004979471289318749,503,same,23,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.0002200137944342817,0.002053721303732381,0.003203171525418136,0.00041678793982111715,0.0013211803455459802,0.0007415984945866816,-5.4925715000764264e-05
23,-0.002154973460858134,-0.09365465377796234,503,same,24,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.002626984854726078,0.0020511895885051423,0.0013923015344985412,0.0013338813037412135,2.188123404092135e-05,-0.001034356610017473,-0.0007797570200397175
24,-0.00478203583180381,-0.013739917506758514,503,same,25,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.0022599821034124945,-0.0027512565688049494,0.00018681398991411414,0.002676524926220969,-0.001033515378634453,-0.00025850210668583174,-0.0005923962935579397
25,0.002074201896514527,-0.027768325814617967,503,same,26,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:10|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.0027924095504756165,0.0015111715558265848,5.537588456006048e-07,0.005977888683934918,0.000991127369048317,0.0008830640391045197,0.0009004093003071256
26,0.0024073484838236237,-0.020554777447404415,503,same,27,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0015561356869367771,0.0007904252651546928,0.0032240370084520853,-0.00017716936199374533,-0.0007258540338920483,0.0012498518154603789,0.000773183750411377
