fold,score,r2,n_sample,source,sub_name,best_params,feature_type,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
25,0.0004685325632542,-0.2215138204013638,193,same,26,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11387897,0.20237125,0.2632627,0.30228317,0.32666662,0.34185964,0.3514207
26,0.0012013810826769,-0.825179982071597,193,same,27,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11340002,0.20188692,0.26330024,0.30318066,0.32851976,0.34462705,0.35497305
27,0.001854118357756,-0.1352883089499617,193,same,28,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11460475,0.20355369,0.26452112,0.30339548,0.3275229,0.34252018,0.35193548
28,9.414645915639674e-05,-0.5086044301308543,193,same,29,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11371988,0.2022491,0.2635086,0.30302545,0.32795432,0.34371236,0.35375
29,0.0015477611864402,-0.5998466959440643,193,same,30,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.113013245,0.20127746,0.2625684,0.3023843,0.32759237,0.34357572,0.35380667
30,0.0007983489219312,-0.3171659147064909,193,same,31,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.114042655,0.20276684,0.26388687,0.30313218,0.3277146,0.34311458,0.35284844
31,0.0009643325224659,-0.4096859514357471,193,same,32,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11340189,0.20166874,0.26270097,0.30209354,0.32690814,0.3425458,0.3524551
32,0.0002370024992437,-0.497398596242468,193,same,33,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.113178946,0.20126797,0.2622635,0.30167532,0.32653195,0.34224457,0.35228136
33,5.239853728011834e-05,-0.1447895472638138,193,same,34,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.114204414,0.20291683,0.263827,0.30275425,0.3269572,0.3420071,0.35140747
34,-0.0003660977397936,-0.0871427578095369,193,same,35,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11441286,0.20321439,0.26403686,0.3027539,0.32675344,0.3416144,0.35085547
35,9.592172595729308e-05,-0.4495598047401015,193,same,36,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11297275,0.20099674,0.2619628,0.3013717,0.3262678,0.34197673,0.35194618
36,0.000468736793871,-0.2790098034472985,193,same,37,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.112809464,0.20061676,0.26134247,0.30050159,0.32506368,0.34050098,0.35022697
37,0.0012332517942922,-0.2024176829077002,193,same,38,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11379914,0.20211531,0.26279405,0.30164444,0.32591128,0.341036,0.35057282
38,5.3552233974185626e-05,-0.1697596902722684,193,same,39,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11382239,0.20223625,0.26302293,0.30191666,0.32615846,0.341248,0.35071126
39,0.0023631626876803,-0.4568866699884581,193,same,40,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11262203,0.200442,0.26134968,0.30085528,0.32581794,0.34156245,0.35163167
40,-9.322834522174084e-05,-1.1354236274551286,193,same,41,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.112257786,0.19996028,0.26120284,0.30125856,0.3269181,0.34335798,0.3539972
41,0.0004620174072137,-0.4757877963375949,193,same,42,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11414253,0.20298702,0.26436278,0.30391058,0.32876953,0.34442356,0.35437882
42,0.0006441279927122,-0.2012934859248323,193,same,43,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11358548,0.20182262,0.26255766,0.3014939,0.32582706,0.34098426,0.35051626
43,0.0004545061297256,-0.1497838920264846,193,same,44,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.113193795,0.2011741,0.26179656,0.3006442,0.32489452,0.34000492,0.3494884
44,0.0011262365793824,-0.2567445931907117,193,same,45,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11370222,0.20210625,0.26296258,0.30204037,0.3264877,0.34180814,0.35147348
45,-4.32519934880915e-05,-0.2984619151023955,193,same,46,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.1126663,0.20053446,0.26136547,0.30066073,0.3253933,0.34090778,0.35070398
46,0.0014629411046619,-0.1285564852944514,193,same,47,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.1138044,0.2022576,0.26306233,0.30193385,0.32613215,0.34117442,0.35059646
47,0.0002251447333594,-0.0926307108101005,193,same,48,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11432704,0.20316377,0.26408732,0.3028948,0.3269619,0.341867,0.35117134
48,-0.0005489714953987,-0.0718183663320752,193,same,49,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11463605,0.20348348,0.2642316,0.30284485,0.32670298,0.3414744,0.3506719
49,0.0006752423266251,-0.0743699170303697,193,same,50,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11443902,0.20307669,0.26374644,0.302297,0.32619122,0.34099808,0.35022578
50,0.0006973414572556,-0.1215070703313523,193,same,51,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11431913,0.20293784,0.26370376,0.30247572,0.32658753,0.34152734,0.35087267
51,0.0015691380401174,-0.0125314171621706,193,same,52,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11402893,0.20240831,0.26290485,0.30136952,0.3251603,0.3398393,0.34895954
52,0.0008652720823097,-0.1341839252127739,193,same,53,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11471773,0.20371883,0.26475072,0.30365324,0.32779154,0.34277284,0.35215047
53,-0.0003282480816744,-0.1220962018200328,193,same,54,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.114178106,0.20276032,0.26352066,0.30230126,0.3264116,0.3413803,0.3507434
54,0.0002625313512991,-0.3982773124895515,193,same,55,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.112937436,0.200906,0.26182887,0.3011679,0.32595295,0.3415983,0.35150743
55,-0.0002358339036008,-0.2664000430097208,193,same,56,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11408952,0.20279387,0.26384798,0.30298775,0.32745177,0.34273872,0.35237142
56,-0.0001982395242405,-0.0754916025879997,193,same,57,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11429769,0.20286931,0.26353225,0.30216724,0.32613522,0.3409483,0.35018906
57,0.0008643008768969,-0.1240020518998938,193,same,58,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11417567,0.20288968,0.26379126,0.30267888,0.32686228,0.3418883,0.3512981
58,0.0009681253926578,-0.1761437588865828,193,same,59,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11454771,0.20340079,0.26434794,0.3032579,0.327473,0.34253392,0.35198087
59,0.0003616968299079,-0.0372311441623438,193,same,60,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.115007274,0.20376436,0.26423725,0.30254155,0.3261728,0.3407269,0.3497886
60,0.0012581785115255,-0.2448917481921624,193,same,61,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11452723,0.20339185,0.2643713,0.30336696,0.32771388,0.3428971,0.35248178
61,0.0012055025820114,-0.158354624006465,193,same,62,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.112801805,0.2005642,0.2610935,0.2999415,0.32425234,0.3394215,0.3489563
62,0.0008066247457295,-0.3719679428158835,193,same,63,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11354952,0.20189229,0.26284128,0.30207834,0.32673803,0.34225643,0.35209343
63,-0.0002865280316992,-0.0705315918172109,193,same,64,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.114520505,0.20324779,0.2639514,0.30254906,0.3264458,0.34121984,0.3504211
64,0.0003118452375321,-0.1964065923631837,193,same,65,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11409484,0.20264749,0.2634678,0.3023764,0.3266465,0.34173945,0.35121867
65,0.0010313712934535,-0.6655988246474331,193,same,66,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11323884,0.20150764,0.26275548,0.30252647,0.327741,0.34378225,0.3540364
66,0.0001205808601962,-0.219033837620965,193,same,67,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11400448,0.20250806,0.26334247,0.3023059,0.3266445,0.34180328,0.35134053
67,0.0004704549821584,-0.1409377896536308,193,same,68,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.1141276,0.20268011,0.26347032,0.3023057,0.3264746,0.341497,0.35090625
68,0.0006560349507986,-0.1727047960235075,193,same,69,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.1137891,0.20215039,0.26286057,0.30176106,0.3260018,0.34110394,0.35058656
69,5.147511671754757e-05,-0.1640031896218226,193,same,70,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.113235116,0.20108406,0.26152107,0.3002566,0.32443684,0.33954075,0.34902757
70,0.0019583517101967,-0.2175889449738115,193,same,71,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11400508,0.2024994,0.263304,0.30223075,0.32653072,0.34169176,0.35123092
71,0.0017719148153185,-0.4696328602295425,193,same,72,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11262797,0.20046544,0.2613943,0.3009085,0.3259128,0.34169814,0.35173675
72,0.000775748013479,-0.3872792571159995,193,same,73,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11261725,0.20049195,0.2613879,0.30081007,0.32569632,0.34136286,0.35129422
73,0.0004789729482118,-0.1730435495485309,193,same,74,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11373858,0.2020372,0.2627703,0.3016737,0.32596883,0.3410909,0.35056186
74,-0.0001440905683525,-0.3140730309585446,193,same,75,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11367354,0.20199029,0.26284888,0.30197296,0.32650772,0.34188718,0.35161012
75,0.0025468705331892,-0.3747880713300948,193,same,76,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.112660766,0.20035519,0.26108077,0.30033034,0.32507613,0.34067217,0.35055304
76,0.0008499092803619,-0.8146250490094515,193,same,77,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11202328,0.19956909,0.26065236,0.30053234,0.3259615,0.34217584,0.352646
77,0.0007109136008495,-0.3568376006969596,193,same,78,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11323171,0.20137706,0.262306,0.30158418,0.32626075,0.3417717,0.3516054
78,0.0014533381464013,-0.2070427160110841,193,same,79,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11428885,0.20284249,0.2635972,0.30242696,0.32662627,0.34169474,0.3511894
79,0.0007798663270052,-0.090717184842926,193,same,80,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11436008,0.20298968,0.26369417,0.30233416,0.32629848,0.34114125,0.3504043
80,-0.0003950896973992,-0.1056971033618718,193,same,81,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11394979,0.20227899,0.26285648,0.30152053,0.32551572,0.34039673,0.34969258
81,-0.0002132493675965,-0.0557082319040505,193,same,82,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11504403,0.2039585,0.26465428,0.30313694,0.32692623,0.34158024,0.3506941
82,-2.703192376229957e-05,-0.1521600714707014,193,same,83,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11408842,0.20271409,0.26359597,0.3024796,0.32668182,0.3417299,0.35116023
83,0.0009171733155222,-0.2907865539163321,193,same,84,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11356686,0.20200147,0.26307482,0.30236965,0.3270098,0.34249166,0.3522548
84,0.0004770545441961,-0.2903232393295198,193,same,85,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.112858236,0.2008117,0.26166958,0.3009649,0.32566315,0.34118968,0.35099337
85,0.0009529468892367,-0.3131388850895924,193,same,86,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.113350816,0.20156527,0.26246694,0.301667,0.32627156,0.3417059,0.3514414
86,0.0008786766494426,-0.2220914455648575,193,same,87,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.113769144,0.20206365,0.26284367,0.3018058,0.32618156,0.34138498,0.35093012
87,0.0015337233650342,-0.420125388670838,193,same,88,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11363807,0.20213008,0.26325288,0.302632,0.32742378,0.3430543,0.35301834
88,-0.0002512793536633,-0.314190369956973,193,same,89,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11350535,0.2017763,0.26267198,0.3017807,0.326311,0.34170783,0.35146683
89,0.0002862737536496,-0.6142509263861125,193,same,90,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.112993486,0.20097673,0.26198852,0.3015603,0.32663298,0.34252533,0.35272607
90,-0.0004697128242197,-0.1418514773494046,193,same,91,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11424201,0.20283623,0.26364556,0.3024604,0.32657287,0.3415443,0.35094354
91,0.0006592649781654,-0.3053679187338307,193,same,92,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11381885,0.20223117,0.26316628,0.30231854,0.3268487,0.34225246,0.35195866
92,-0.0004214834970512,-0.1237929599109937,193,same,93,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.114138156,0.20266819,0.26341566,0.3021969,0.32631215,0.3412874,0.35065645
93,0.0005795964299163,-0.3472139351628942,193,same,94,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11354592,0.20178136,0.2627066,0.3019198,0.32650685,0.34196728,0.35175502
94,0.0009628438517019,-0.1924594770935701,193,same,95,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.1143443,0.20311204,0.2640406,0.30297327,0.32722363,0.34231856,0.35179323
95,0.000404919343258,-0.5744562730908183,193,same,96,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11324652,0.20156218,0.26282942,0.30248576,0.3276094,0.3434796,0.35365462
96,-6.90690660132276e-05,-0.1526104593146637,193,same,97,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11408276,0.20272699,0.2636146,0.30254182,0.32675186,0.34180382,0.35123682
97,0.0002670159115337,-0.1744832659470641,193,same,98,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11395591,0.20231551,0.26300308,0.30186754,0.32607648,0.34115818,0.35059297
98,0.0001481060338295,-0.1841531297883742,193,same,99,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.1145273,0.20321856,0.2640145,0.30283213,0.3269996,0.34203845,0.35147357
99,0.0014393204144992,-0.3368444352631321,193,same,100,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.114265494,0.20292924,0.26396918,0.30314755,0.32774332,0.3431352,0.352875
100,0.0004890733775534,-0.4172608733626866,193,same,101,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11313733,0.20122884,0.26227272,0.3017255,0.32661712,0.3423182,0.3523097
101,-9.227092619301658e-05,-0.2931908540166528,193,same,102,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11361624,0.20207104,0.26313004,0.30234784,0.326951,0.34236246,0.35209814
102,0.000688225978343,-0.4538281254432472,193,same,103,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.113210276,0.20131254,0.2623191,0.30177197,0.32667854,0.34240714,0.3523939
103,0.0006286702142481,-0.2818625781435526,193,same,104,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11459429,0.20360297,0.2647737,0.30396864,0.32844624,0.34371868,0.35335255
104,-0.0003391933518228,-0.2539030108929585,193,same,105,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11353846,0.20165391,0.26227388,0.30114195,0.3254756,0.34068045,0.3502552
105,0.0014239107094996,-0.3838493936104512,193,same,106,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.113030896,0.20112018,0.2620775,0.3014859,0.3262901,0.34191045,0.3518322
106,-5.7172146413764224e-05,-0.3716347954222345,193,same,107,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11403227,0.20269763,0.26386026,0.30320564,0.32791355,0.34339973,0.35321277
107,-3.693242559577037e-05,-0.1240049287569162,193,same,108,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.114249736,0.20282362,0.26358944,0.30234033,0.32641461,0.3413884,0.3507608
108,0.001535801772649,-0.2684953589028986,193,same,109,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.113002695,0.20086527,0.26151544,0.30057824,0.32508236,0.34047356,0.35019892
109,5.701200584029564e-05,-0.1237963845181548,193,same,110,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.113783635,0.2021173,0.26282093,0.30162233,0.3257736,0.34078202,0.3501784
110,0.0006308446210187,-0.2353925997214925,193,same,111,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.113545254,0.20173663,0.26241228,0.30136,0.3257219,0.3409478,0.3505714
111,-0.0003925819367283,-0.3229975156253775,193,same,112,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11380943,0.20233695,0.26344183,0.3027469,0.32738453,0.34284413,0.35259533
112,0.001379575097703,-0.2857753214400313,193,same,113,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11413079,0.2028556,0.2638875,0.30299878,0.3274362,0.34273785,0.35241833
113,0.000204884092928,-0.1924149702334197,193,same,114,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11388007,0.20224476,0.26296458,0.30183998,0.32610244,0.34123415,0.35071263
114,0.0005515534364851,-0.2355412086596353,193,same,115,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11351856,0.20170999,0.26245898,0.30142933,0.32581156,0.3410516,0.3506545
115,7.627458467784898e-05,-0.4549234401096538,193,same,116,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11339326,0.20155163,0.26251042,0.30187026,0.32666582,0.34232152,0.35227394
116,0.0001840272863375,-0.219053861359004,193,same,117,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.114149734,0.20269538,0.26351747,0.30245218,0.3267165,0.34183827,0.35137385
117,0.0002700857160679,-0.3401657720007449,193,same,118,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.1129098,0.20086895,0.2617814,0.3010815,0.32581457,0.34136462,0.35125506
118,-0.0001723789697813,-0.0904299543928113,193,same,119,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11455887,0.20325996,0.26395217,0.3025766,0.32651773,0.34133962,0.35058582
119,0.0010083963320609,-0.0977356533622368,193,same,120,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.114218995,0.202743,0.26337382,0.3020093,0.3259895,0.34085387,0.35013813
120,0.0001810091540227,-0.3033814024764594,193,same,121,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11360137,0.2018245,0.26269197,0.30182856,0.32633552,0.34172335,0.35144672
121,0.0008352732167377,-0.6133833572871525,193,same,122,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11351392,0.20194143,0.26318946,0.30283794,0.32791412,0.34378973,0.35393837
122,-7.591277664253937e-07,-0.8570595482086123,193,same,123,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11228771,0.20010296,0.2613938,0.30142948,0.32701987,0.3433764,0.353897
123,0.0004302051501595,-0.4533101683628073,193,same,124,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11333657,0.20154844,0.26254514,0.30192447,0.32678214,0.3424653,0.3524145
124,0.0011558470673318,-0.1430413475509722,193,same,125,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11332962,0.20139208,0.26197216,0.3007668,0.324968,0.34000254,0.3494596
125,-4.8802079299914425e-06,-0.3870228106557287,193,same,126,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11282582,0.20080978,0.2617341,0.30108517,0.32590187,0.34156096,0.3515086
126,-9.054228797378272e-05,-0.7396569605171419,193,same,127,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11231966,0.20000374,0.26103008,0.30074954,0.32603416,0.34212038,0.3524485
127,0.0020740918538231,-0.2690448750948897,193,same,128,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11251338,0.20018871,0.26087198,0.30001584,0.32459822,0.34002998,0.34979197
128,-0.0001668990863177,-0.3367446723002232,193,same,129,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11315982,0.20125157,0.26212507,0.30140093,0.3261114,0.34160843,0.3514608
129,0.0020739257280337,-0.1771615541050863,193,same,130,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11452723,0.2034198,0.26444823,0.30340448,0.32765538,0.34274665,0.35221842
130,0.0003182123179831,-0.4411568518439366,193,same,131,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11340496,0.20158985,0.2625691,0.30191296,0.3267067,0.34233192,0.35226706
131,-0.0004048066528568,-0.5676501923220516,193,same,132,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11231069,0.19991915,0.26085654,0.30042887,0.32551056,0.3414402,0.3515961
132,0.0021215401938409,-0.2847572104005924,193,same,133,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.114140585,0.2028588,0.26387927,0.30299687,0.3274753,0.3428111,0.3524893
133,0.001130538034693,-0.2945928328096585,193,same,134,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.113398924,0.20181365,0.26289126,0.3022096,0.32688454,0.34236264,0.35215515
134,0.0005086068673014,-0.1913714361459535,193,same,135,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11378939,0.20210023,0.26278248,0.3016552,0.32591304,0.34103486,0.35053545
135,0.0005541386806375,-0.505813462003214,193,same,136,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11259489,0.2003643,0.26127803,0.30075935,0.325728,0.3415073,0.35160002
136,0.000763714327058,-0.6887424166608134,193,same,137,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.1131286,0.20143043,0.26279634,0.30267248,0.32795632,0.34398496,0.3542338
137,0.0004947945172041,-0.3044735819756519,193,same,138,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.113223635,0.20136338,0.262205,0.30134875,0.32593632,0.34135583,0.3511064
138,-0.00020678904238,-0.9638515967456864,193,same,139,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11207336,0.19976617,0.26105204,0.30117008,0.32679915,0.3431627,0.35373104
