fold,score,r2,n_sample,source,sub_name,best_params,feature_type,source_data,target_data,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
0,0.010748006468096705,-0.0210008840766176,393,same,1,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:10|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Perception,Perception,0.011263805779603887,-0.008528366008558308,0.019531707755708318,0.0010758180046958055,0.007279602839514454,0.017789310310883,-0.0012678771050779192
1,0.07134854914663813,0.06901305009043712,393,same,2,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Perception,Perception,0.034505078465053726,0.04179559446097891,0.016730002144545363,0.04539871566583076,0.017564224884151613,0.03320850209531345,0.04322241048869111
2,-0.026154437299192868,-0.051292187513068965,393,same,3,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:10|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Perception,Perception,-0.0174783571365801,-0.02731735105952675,-0.017484672465724584,-0.015963275186712877,0.008013055872492857,0.018006884025271886,0.006147491270271877
3,-0.003274434892748035,-0.03199317567640603,393,same,4,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Perception,Perception,0.01856398683706373,0.01919325052493006,0.0275947372708091,0.03677793937904923,-0.0015407048012963554,0.01033199960582396,0.04470463858651379
4,0.02839736213756283,0.01558011095162437,393,same,5,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Perception,Perception,-0.002760889857225712,0.011831044389543032,0.014727716206859687,0.016348518776906306,0.007234634080007551,0.015215955597530084,0.00822539303780594
5,0.014272114869746666,-0.002157779441385177,393,same,6,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:10|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Perception,Perception,0.013894244939845878,0.007586882363801073,0.000759292316496607,0.008984635570419109,0.0002697286259791376,-0.0031408406084867833,0.008110732567588453
6,-0.01568294657324687,-0.017876800366099177,393,same,7,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Perception,Perception,0.00093633539738045,-0.012435598888976607,0.009049720315663956,0.009592073926934841,0.013207116621945713,0.0076199910486205,-0.007275189239401847
7,-0.005487259670961642,-0.02985476807554721,393,same,8,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Perception,Perception,0.018466797406434844,0.018140114571033993,0.03116696882944079,0.017915318474568,0.004804015175124054,0.014308328047784525,0.024334435640867947
8,0.09448078406245586,0.08572609804456255,393,same,9,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Perception,Perception,0.01884765777109989,0.004900936975850123,0.049100626189714294,0.015462505466731846,0.007215897201916422,0.014625362475656444,0.03335793613699678
9,-0.045775028317620814,-0.04577584712578031,393,same,10,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Perception,Perception,-0.001073933189101295,-0.0015735779692349627,0.01129915464324469,-0.0025556436075804267,0.013123738513560435,0.015667731718101673,0.008997636701992296
10,-0.0356134318665251,-0.9327724886948909,393,same,11,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Perception,Perception,-0.003406422536434617,-0.005185987843582929,0.025872787438782872,-0.004096890124575347,-0.012066713381360051,-0.01239253675069052,0.013933565657091718
11,-0.038095687100834,-0.04091060492878973,393,same,12,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Perception,Perception,-0.004010407483800904,-0.008839123681335126,0.01418081271074314,0.03123295526926504,-0.008442958423717561,-0.0006168279048121672,-0.0035290931727012696
12,-0.012887767643730008,-0.01989612507869909,393,same,13,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Perception,Perception,0.021699262975431167,0.0028824127615441507,0.013363444067682417,0.02312686682402343,0.017422775801675082,-0.019158553988190264,0.003513244416356187
13,-0.026196839027342156,-0.08277403722825971,393,same,14,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Perception,Perception,0.014602181511995615,0.02143162045011433,-0.00048598507651220757,0.008101935433965668,0.01481355781085747,0.036606942954594414,0.027432691869663593
14,0.02762351191577539,0.00769798503642527,393,same,15,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Perception,Perception,0.025461523706617695,0.029244002251053548,0.04181106528797416,0.0345326303289714,0.012667996203647735,0.02583834098850655,0.042574175160666305
15,-0.06157711133283339,-0.17863197872707381,393,same,16,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Perception,Perception,-0.007854378280634223,0.03197284961235449,-0.0009452442599439337,-0.014301554731645138,-0.01137359508623077,0.012329801437798427,0.001273164361584378
16,-0.02307764232480647,-0.03154800664496493,393,same,17,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Perception,Perception,0.02513605081913548,-0.007420982515597663,-0.027475200067924078,0.012461817667630682,0.006954151107592876,0.0018674028521792785,0.01917717642601402
17,0.030884580111301463,0.022653113687227333,393,same,18,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Perception,Perception,0.014999477186367316,0.02664553855747238,0.006041880164395974,-0.005577192859143354,0.03469143572696791,0.00348238928790594,-0.019388791781746018
18,0.006142477177323968,-0.0012424571206011148,393,same,19,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Perception,Perception,0.011585546032960758,0.03230070497477908,0.016877588486301054,0.028628253000704262,0.00254246735791126,0.013000354847581908,0.03299662716203078
19,-0.0359529570439181,-0.038186765444600645,393,same,20,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Perception,Perception,-0.012577067546831078,0.01547852046488174,0.004665948510877671,0.031222356432657028,-0.008463871719038974,0.009021036729705844,0.006833776467506025
20,-0.029762851804684853,-0.05039818329095547,393,same,21,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Perception,Perception,-0.009219087397896387,-0.00040673791694580965,0.017837351103290943,-0.028011914863866783,0.018067701052809592,0.03895191247568146,-0.012948555925476368
21,0.18880183381920357,0.1622213899928716,393,same,22,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Perception,Perception,0.01683026670296799,0.03739872999377456,0.03677514457444635,0.0338749020116232,0.0157392764432019,0.03162022906898314,-0.010531096458519417
