fold,score,r2,n_sample,source,sub_name,best_params,feature_type,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
0,0.0001863760549389,-0.2438129269783127,1593,same,1,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.1115902,0.19867294,0.2590765,0.29813698,0.32273632,0.3381955,0.34798354
1,-0.0001331341340233,-0.2475752634686647,1593,same,2,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11333772,0.20168765,0.2626261,0.30174714,0.32622522,0.3415425,0.35120228
2,0.0001568419609139,-0.2637825735815295,1593,same,3,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.112320125,0.20000525,0.26070434,0.29984796,0.3244339,0.3398698,0.34963366
3,2.66627863920732e-05,-0.166498643758413,1593,same,4,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11270884,0.20042428,0.26094612,0.29983044,0.32416907,0.33937827,0.34894487
4,-0.0002225618067186,-0.279271985754957,1593,same,5,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.111180544,0.19800407,0.25833696,0.29742855,0.32211125,0.33765537,0.34751934
5,0.000184764856995,-0.1251348091307369,1593,same,6,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.113634706,0.20223112,0.26320395,0.30217093,0.32642362,0.34149292,0.35094425
6,0.0003039602520349,-0.2531722934647806,1593,same,7,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.112924874,0.20100284,0.26183566,0.30096212,0.32548276,0.34083837,0.3505383
7,0.0001618567156704,-0.207563774007967,1593,same,8,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11215114,0.19952612,0.25996062,0.29891485,0.3233741,0.33869618,0.348373
8,0.0001030403233429,-0.5839952952094658,1593,same,9,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.113852836,0.2025738,0.2638762,0.30341384,0.3283329,0.34407207,0.35411376
9,-0.0001890021549679,-0.1872577575220684,1593,same,10,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11235188,0.19984403,0.26029614,0.29921404,0.32361943,0.33888423,0.3485079
10,-7.416294564444037e-05,-0.2946233988365867,1593,same,11,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11226164,0.19975659,0.26035696,0.2995035,0.32415113,0.33964816,0.3494752
11,0.0001179527540313,-0.2511840279677164,1593,same,12,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.112162575,0.19974186,0.26041734,0.29957452,0.32418185,0.3396345,0.349407
12,0.0001577413709894,-0.3079330777356408,1593,same,13,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11242501,0.20010585,0.26082954,0.30004203,0.32473063,0.34025493,0.35009962
13,-2.831964634486539e-05,-0.3158388949347519,1593,same,14,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.11279277,0.20070338,0.2615022,0.30070195,0.3253476,0.34082994,0.3506411
