fold,score,r2,n_sample,source,sub_name,best_params,feature_type,source_data,target_data,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
0,-0.009371723237563856,-0.00994267526326742,553,same,1,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:2|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Mixed,Mixed,0.0017374815016215628,0.0006729289622862122,-0.0009444312452625336,0.0003366497356443343,-0.0025830713330255326,0.000877893745243341,-0.0027278336535080604
1,-0.0004814219687319099,-0.09389477463426577,553,same,2,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:2|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Mixed,Mixed,-0.003242347674455126,0.00038332438830726014,0.00031926289084007744,-0.0003115381273489426,0.00014704886314080844,0.0010287603620920294,0.0029498023174131306
2,-0.0008905697508416743,-0.004126282185342722,553,same,3,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:2|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Mixed,Mixed,0.0018107062593850642,0.0003750085068594977,0.0002604951365212216,-0.0002716081968415551,0.0010225049876425364,0.00015886405425815652,0.003483935909582869
3,0.003760820239806395,-0.06581307321257701,553,same,4,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:2|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Mixed,Mixed,-0.0006787152063971735,0.0006871264068985638,0.0009295218089500513,-0.0003414793758756529,0.001870206551020681,0.00048270136497861047,0.0009459991550742286
4,0.007332564734034763,0.004890412135853173,553,same,5,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:1|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Mixed,Mixed,0.00032199526499454567,0.00010200859927933514,0.00022458531314983876,0.0,0.002074317267468806,0.0008964430798508616,0.00562531954663883
5,-0.0039833744830630735,-0.027501891599054362,553,same,6,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:1|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Mixed,Mixed,6.500144425989341e-05,8.127491965836953e-06,-9.391146298014519e-05,3.921788854923669e-05,-0.0014697063704980807,0.0006533429194894413,-0.0009891623876349565
6,-0.009113756372157278,-0.00948344607582241,553,same,7,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:2|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Mixed,Mixed,0.0006608069119892867,-0.0008069832180106929,4.9321178259376096e-05,-0.00034307980947447805,-0.0023885266716032307,-0.005752651579734813,0.00269499095838186
7,-0.0047486844289170715,-0.030987129063583252,553,same,8,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:2|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Mixed,Mixed,0.0007336571000589931,0.00012494298647953707,-0.001840577193261117,-0.0013657399828481242,0.0012401708109253562,-0.003650360930523444,0.0029334716139698624
8,0.008502520946469194,-0.003997702662920322,553,same,9,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:1|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Mixed,Mixed,0.00016297527125730404,5.876677581297951e-05,5.8019982208112886e-05,0.00017971314257856364,0.0011644641450486936,0.0006286787245464165,0.006027065455817682
9,-0.003280252369776804,-0.004032231027462085,553,same,10,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:1|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,Mixed,Mixed,9.58626381658778e-05,0.0,-2.605035501312969e-05,0.0,0.0006914623689949995,0.0001912258148910162,-0.000126019599628191
