fold,score,r2,n_sample,source,sub_name,best_params,feature_type,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
35,0.0002123924597448,-0.0462603910945444,377,same,36,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13334881,0.22426395,0.27827445,0.30884802,0.3262365,0.33628947,0.34220195
36,-0.0001974412523213,-0.0170219583340913,377,same,37,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13403676,0.2250555,0.2788317,0.30912727,0.32626882,0.33614135,0.34192187
37,-0.0003075618963355,-0.056032611668304,377,same,38,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13100925,0.22131532,0.27566603,0.30678332,0.32460386,0.33497062,0.34109426
38,0.0012310111322503,-0.2517115875397331,377,same,39,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13251948,0.22303991,0.27710688,0.30804434,0.3258494,0.33632392,0.34259054
39,0.0005650379067042,-0.0455550425880189,377,same,40,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13722578,0.22856028,0.2813608,0.31067705,0.32711297,0.33652067,0.3420155
40,-0.0019462523092159,-0.0455510517176198,377,same,41,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13771358,0.22881204,0.28119308,0.31014544,0.3263055,0.3355616,0.34094885
41,0.0017665432006312,-0.1069156459377438,377,same,42,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13261497,0.22313172,0.27712673,0.3078864,0.3254874,0.33574113,0.34181798
42,0.0005674475383856,-0.0651400064352878,377,same,43,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13481455,0.22561057,0.27884153,0.3087087,0.3255712,0.3352478,0.34094635
43,0.0009060562917436,-0.097272473963909,377,same,44,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12916699,0.2194305,0.27466336,0.30673975,0.3253215,0.33623502,0.342742
44,0.0009529570008525,-0.0424861260566242,377,same,45,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13331498,0.22428222,0.27831283,0.3089125,0.3263006,0.33634904,0.34225705
45,0.0002505351967162,-0.0923207879234113,377,same,46,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12471662,0.21462238,0.27150983,0.30544165,0.32546324,0.33738616,0.34458718
46,0.003090215307993,-0.082555274278915,377,same,47,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13552003,0.22637118,0.27944434,0.30918247,0.3259714,0.33559558,0.34126794
47,-0.0006609291590615,-0.0589180631724253,377,same,48,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12529048,0.2154163,0.27224547,0.3060172,0.32587048,0.33764324,0.34472054
48,-0.0009086369267501,-0.0394421969920875,377,same,49,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12514418,0.21479757,0.2711303,0.30450192,0.32408026,0.3356718,0.34261912
49,-0.0013302317081738,-0.0420689554261966,377,same,50,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13562448,0.22664112,0.2797739,0.30945134,0.3261439,0.33573458,0.3413409
50,-0.0006458609782342,-0.1029330388824638,377,same,51,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13079783,0.22138478,0.2762187,0.30778646,0.32596174,0.3365923,0.34293437
51,0.0031424227817972,-0.0694663084993063,377,same,52,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13786638,0.22863096,0.28055966,0.3092108,0.32520765,0.334359,0.33970124
52,0.0019697573925273,-0.0636566039408816,377,same,53,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13531637,0.22637363,0.27969784,0.30959314,0.32647625,0.33620277,0.34190813
53,0.0004311366037539,-0.0373268545866385,377,same,54,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.1397211,0.23054983,0.2817578,0.30967012,0.32514718,0.33397052,0.33909544
54,0.0002804463243241,-0.0359204418547971,377,same,55,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12586893,0.21669869,0.2740307,0.30805987,0.32804224,0.3398844,0.3469732
55,0.0005022454106946,-0.0363722101365577,377,same,56,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13401954,0.22468004,0.27807942,0.30811992,0.32510507,0.3348859,0.3406126
56,-0.0011180796065397,-0.0373904144796617,377,same,57,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13321975,0.22419569,0.27828357,0.30891746,0.3263223,0.33638784,0.34230244
57,-9.915805515481324e-05,-0.0498780159227885,377,same,58,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.124959074,0.2145392,0.27086648,0.30426267,0.3238776,0.33550414,0.34248072
58,0.0001851503272428,-0.0757628392292935,377,same,59,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12954557,0.2198268,0.27485842,0.3067003,0.32508206,0.3358456,0.34224117
59,0.0005233277516828,-0.0388563895011817,377,same,60,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12799942,0.21983257,0.27726597,0.31106362,0.3307655,0.3423793,0.3493197
60,0.0001887015487378,-0.0559963453685317,377,same,61,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12866022,0.21888454,0.27423963,0.3064078,0.32502902,0.33594513,0.34244305
61,-3.67875839357712e-05,-0.0376594803687324,377,same,62,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.1265873,0.21782812,0.2753001,0.30934644,0.32931146,0.34112892,0.3482146
62,0.0001640773257304,-0.0452872236270016,377,same,63,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12863247,0.21891469,0.27433243,0.30655673,0.32520473,0.33614308,0.3426508
63,0.0011853759784559,-0.1359258869929811,377,same,64,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13438332,0.22538379,0.27916828,0.30962104,0.32695925,0.33697805,0.34292305
64,-0.0008939101325182,-0.0494981414103892,377,same,65,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.1392041,0.23025656,0.28187966,0.31013164,0.32581982,0.33475462,0.3399481
65,-6.319101135243699e-05,-0.0141677772498265,377,same,66,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12551756,0.21576147,0.27258128,0.3062546,0.32600322,0.33768523,0.34468058
66,-0.0002191967756675,-0.036684194194769,377,same,67,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12798263,0.2180016,0.27340558,0.30568263,0.32438725,0.33536234,0.3418915
67,-0.0038382617304431,-0.1456984592593919,377,same,68,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.134612,0.22545996,0.2788686,0.30903956,0.32616705,0.33603644,0.34190276
68,-0.0008031438511295,-0.1066000343308859,377,same,69,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13067342,0.22127362,0.2761948,0.30784038,0.32607,0.3367346,0.34307614
69,0.0005287456064929,-0.0473654884268288,377,same,70,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13405193,0.22488314,0.27843,0.30858514,0.3256538,0.33548957,0.3412617
70,-0.0022963532600068,-0.0341587054515117,377,same,71,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13614501,0.22739491,0.28053898,0.31018016,0.3268427,0.33639795,0.3419744
71,-0.003248217035294,-0.0258058365019349,377,same,72,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12993883,0.2200752,0.2746986,0.30610716,0.32411772,0.3346042,0.34079513
72,-0.0009549093219876,-0.076231087079118,377,same,73,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13299952,0.22384876,0.27799216,0.3088091,0.32641822,0.33666012,0.34272197
73,0.0017755714753476,-0.0826391115569324,377,same,74,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13051154,0.22076692,0.27535668,0.30676875,0.32483387,0.33536088,0.3416148
74,0.0002970599920409,-0.1217117387898565,377,same,75,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12378766,0.21346463,0.2706149,0.3049228,0.3252742,0.33744225,0.344818
75,-0.0003627344432439,-0.0174929865130364,377,same,76,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.1376367,0.22867362,0.28091314,0.3097078,0.32575557,0.3348965,0.34020388
76,-0.0036340175112943,-0.0706971818400914,377,same,77,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13863263,0.22926702,0.28062505,0.30871198,0.3243196,0.33325964,0.33847553
77,-0.0002255754425861,-0.0453910486802238,377,same,78,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12518917,0.21541302,0.27241835,0.30633107,0.3262926,0.3381394,0.34525183
78,0.0003296897580032,-0.1080261311337498,377,same,79,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13419451,0.22530086,0.27916786,0.30960828,0.3268871,0.33692217,0.34283864
79,0.0024010842856522,-0.1002054607421598,377,same,80,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.1307313,0.22128133,0.27615675,0.30779484,0.3260308,0.33668193,0.34302616
80,0.0009039032628992,-0.0604089683762323,377,same,81,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12596838,0.2155295,0.2713827,0.30429515,0.3235442,0.3349174,0.3417273
81,0.0004437396728426,-0.0842733082071052,377,same,82,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13358895,0.22450924,0.27848658,0.30907133,0.3264801,0.3365378,0.34248942
82,0.0004820888427314,-0.0571687612195057,377,same,83,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12643887,0.21765497,0.2752021,0.30935338,0.3294204,0.34132394,0.34846324
83,0.0009293731602857,-0.023138222106539,377,same,84,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.1295947,0.21966825,0.27436215,0.30586886,0.3239824,0.33451244,0.3407446
84,0.0019916070109551,-0.0481545815070019,377,same,85,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13760586,0.22882308,0.2813501,0.31038743,0.32665193,0.3359503,0.3413736
85,0.0008764893107406,-0.0676261013865886,377,same,86,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12922607,0.21940285,0.27447048,0.30637938,0.3248189,0.33561862,0.34203973
86,1.2871555804427892e-05,-0.0534244280998654,377,same,87,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.1255328,0.21611302,0.2733725,0.30743852,0.32748678,0.33939603,0.3465557
87,-0.0002531744628853,-0.0249276149440496,377,same,88,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.1331187,0.22370595,0.2773963,0.30774283,0.32494804,0.33484033,0.3406551
88,-0.0003927667651293,-0.0411305418363694,377,same,89,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13585095,0.22706497,0.2802961,0.31003234,0.32676706,0.33637413,0.3419916
89,0.0012173041123088,-0.026272872514,377,same,90,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.1362352,0.22741728,0.28044862,0.3099856,0.32656926,0.3360722,0.34161657
90,0.0013108946719195,-0.1042175306554971,377,same,91,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13537225,0.22645715,0.27990425,0.3099498,0.32696867,0.33680385,0.34258786
91,-0.0017624677605405,-0.0372161737697931,377,same,92,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13622521,0.22761881,0.28082222,0.31049958,0.32717,0.3367374,0.34232423
92,-0.001076065184369,-0.0242187390969987,377,same,93,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13152532,0.22192852,0.276095,0.30695868,0.32454565,0.33473575,0.34072968
93,-0.0003178174974718,-0.0356156799741365,377,same,94,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12837774,0.2185865,0.27402928,0.30628276,0.32495064,0.33589482,0.34239963
94,0.000232886426435,-0.0609124816505968,377,same,95,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13559784,0.22682635,0.28021,0.31009537,0.3269672,0.33667102,0.3423644
95,-0.0007318361913259,-0.0502898422648903,377,same,96,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.1268754,0.21696423,0.27297112,0.30587113,0.32505116,0.3363661,0.34313193
96,0.0001310027082445,-0.0427520841896045,377,same,97,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12435418,0.21398355,0.27067697,0.30444288,0.32433587,0.33615142,0.34325394
97,0.0053791744048854,-1.002092062166155,377,same,98,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12026926,0.20777729,0.26470473,0.3000979,0.3220003,0.33575296,0.34447432
98,0.0047611726295615,-0.1542507976862184,377,same,99,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13568708,0.22576453,0.27808037,0.30743715,0.32415447,0.33381423,0.33961773
99,-0.001404197865344,-0.0950842068154103,377,same,100,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13326892,0.22413155,0.27811933,0.308764,0.32622656,0.33635908,0.34230542
100,0.0003850911910772,-0.0776230064743679,377,same,101,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.123984806,0.21369186,0.27069712,0.30480084,0.32497153,0.3370019,0.34426245
101,0.0009429475198869,-0.0681207399301226,377,same,102,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12505458,0.21505019,0.27187678,0.30569673,0.325619,0.33746415,0.34459847
102,0.0001687951766209,-0.0485863245213522,377,same,103,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13511506,0.22604416,0.27927285,0.30908042,0.3258638,0.33551925,0.34116355
103,-0.0007409057578566,-0.0366527143717869,377,same,104,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13887551,0.22993876,0.2817194,0.31008893,0.32585183,0.3348161,0.3400205
104,7.747807360880543e-05,-0.0251453365401508,377,same,105,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12987418,0.22018024,0.27501744,0.30661267,0.32477477,0.33536056,0.3416219
105,0.0006998701708735,-0.0690754507255475,377,same,106,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12511353,0.21511678,0.27193356,0.3057397,0.3256544,0.3374906,0.34461603
106,0.0004147389125223,-0.050810397339476,377,same,107,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13976604,0.23042712,0.2813627,0.30909276,0.32445994,0.33320135,0.33828643
107,0.0010414329783827,-0.0805983714594873,377,same,108,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13743672,0.22854494,0.28110442,0.31023186,0.32655978,0.33592302,0.34140313
108,-0.0007784285637009,-0.0862765833149972,377,same,109,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13086252,0.22137491,0.276105,0.30758816,0.32567105,0.33623716,0.3425049
109,1.7462808818646813e-05,-0.0711309101508961,377,same,110,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.1354675,0.22664626,0.28006,0.31001148,0.32692704,0.33666906,0.34238303
110,-0.0008601404833434,-0.0798929956344267,377,same,111,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13099971,0.22152027,0.27618626,0.30758902,0.32562974,0.33615166,0.3423863
111,0.0003891266063956,-0.0279932841979111,377,same,112,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.1275777,0.21920724,0.27660316,0.310422,0.33016497,0.34180906,0.3487669
112,-0.0001578411248026,-0.0110737892930112,377,same,113,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13047332,0.22089158,0.27556956,0.306952,0.32493696,0.33538684,0.34155303
113,0.0014547209728081,-0.0488830832329028,377,same,114,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.1395533,0.22995003,0.28072026,0.3083254,0.3236119,0.33229446,0.33733863
114,0.0023237380154214,-0.0954383880856315,377,same,115,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13225684,0.22299516,0.27739725,0.3084825,0.32626978,0.3366539,0.34278634
115,-1.6231372856667647e-05,-0.164865109032213,377,same,116,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12418146,0.21408024,0.2712828,0.30561775,0.32602733,0.33825612,0.34569028
116,0.0015110391657358,-0.0738532180215292,377,same,117,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.1362329,0.2275206,0.2807516,0.31050774,0.32728314,0.3369399,0.34260285
117,-0.0002460695037895,-0.0394851411305439,377,same,118,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12617038,0.21572943,0.27145353,0.30420855,0.32331598,0.3345783,0.34130478
118,-0.0025762861389435,-0.0459902744982216,377,same,119,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.1397738,0.23068242,0.28191674,0.30979905,0.32528564,0.33408192,0.33918917
119,-0.0001793105275311,-0.1132485224599477,377,same,120,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.1287042,0.22102354,0.2787798,0.31281468,0.33272824,0.34452075,0.3515918
120,0.0006754318882127,-0.1669932495330133,377,same,121,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13435382,0.22531065,0.27886927,0.30913553,0.326368,0.3364035,0.34235153
121,-0.0025784419552148,-0.0622368851556169,377,same,122,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13816503,0.22931372,0.28151482,0.31029856,0.32635507,0.33553615,0.34088555
122,0.0005582557114395,-0.0855913370241454,377,same,123,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13295719,0.22361998,0.2775056,0.3080361,0.325428,0.335524,0.34151024
123,-0.0004971157509869,-0.0648062106402982,377,same,124,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12397959,0.21372817,0.27074304,0.30484352,0.3249849,0.33698326,0.34421688
124,0.0007778065939907,-0.0300089436866495,377,same,125,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13758874,0.22896594,0.28162235,0.31072783,0.32701215,0.33630896,0.3417657
125,-0.0003958404019361,-0.0411921952621487,377,same,126,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.1390481,0.23038985,0.28239954,0.31092277,0.3268,0.33584383,0.34110016
126,-5.511429588600514e-05,-0.1187332127972944,377,same,127,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12534586,0.21480578,0.27090904,0.30416828,0.32372746,0.33535218,0.34235454
127,-0.0003286756495293,-0.0531872448117103,377,same,128,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12612645,0.21573344,0.27155674,0.30441448,0.32361126,0.3349429,0.34172183
128,0.000200962738312,-0.0372629252621217,377,same,129,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13964705,0.23086394,0.28251785,0.31070656,0.3263503,0.33523512,0.34039375
129,-0.0011521926042503,-0.0435886190874039,377,same,130,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13954133,0.23073006,0.2823631,0.31059235,0.3262563,0.33516434,0.34034005
130,0.0006221417722274,-0.0331540719550271,377,same,131,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12871274,0.21900284,0.2743865,0.30655786,0.32516557,0.33606282,0.3425381
131,-0.0006447550429478,-0.0305801627244273,377,same,132,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13865186,0.22959752,0.28131676,0.30963537,0.32538873,0.3343444,0.3395389
132,-1.986036536272273e-05,-0.0275774487668325,377,same,133,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13202073,0.22278166,0.2771715,0.30818206,0.32587594,0.3361332,0.34217435
133,0.0013994924380168,-0.0438394591279249,377,same,134,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13980342,0.23072451,0.28199497,0.30992582,0.32540405,0.33420148,0.3393112
134,3.693221506173572e-06,-0.0737487675320631,377,same,135,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12569316,0.21519859,0.2711331,0.30415842,0.32349902,0.33494422,0.34180686
135,0.0036371615804181,-0.02056628624751,377,same,136,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13999258,0.23115332,0.2826019,0.3106198,0.32614738,0.33495313,0.34005123
136,-0.0011159856362168,-0.051691861748373,377,same,137,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13800602,0.22893988,0.28097075,0.3095918,0.3255624,0.33467016,0.3399721
137,-0.0002474699106114,-0.0681728518213706,377,same,138,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.12420649,0.21373937,0.27041975,0.30422634,0.32417244,0.33604202,0.34318992
138,0.0006298814182739,-0.017350686933204,377,same,139,"input(,7,1)->lstm(,7,1)->output(,1)",accuracy,0.13040926,0.22088057,0.27565512,0.30712762,0.3251816,0.33568737,0.34189174
