fold,score,r2,n_sample,source,sub_name,best_params,feature_type,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
0,0.020255729219615937,0.01347212290316091,3257,same,1,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:4|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0019681966082644832,0.0006056066487323264,0.0016055739934298873,0.0008202888169834388,0.004548773759890578,0.006628143367868389,0.019725483030930045
1,0.005766802137503024,0.0055704897448513035,2105,same,2,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:4|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-2.145223523639661e-05,0.0012283157309820546,0.00043538990461542413,-0.0007355640615298364,0.0018690211776851262,0.00540896234192303,0.00970938973253328
2,0.003758918812103218,0.0014024441980500235,761,same,3,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:4|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:10|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0035205820744347747,-0.00020886428690214398,0.0019150961246201526,0.00027668207569351286,0.0013100438257764636,0.0047818509469822025,0.006390946667965691
3,0.00959154586977684,0.009193582395914168,1529,same,4,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:4|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.000818255708926241,0.0024572892804023637,-0.0004045237346670616,0.0011964905590267528,0.000704671660320244,0.003197351372051016,0.009502179577196856
4,0.00010477766769378949,-0.000557521963956864,2297,same,5,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:3|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:10|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-6.416879096415862e-05,-0.0003388971988389056,1.6817263231772016e-06,0.00016295109568758014,-0.0011482379449692325,-0.0015033624759715146,0.006077066061695979
5,0.000587064041409735,0.0005595579816796148,2489,same,6,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:4|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-3.4575298664774044e-05,0.0009218289932036771,0.000359492170925324,0.00038371104882313213,0.0005438307470237325,-0.0003076472400465713,0.0013939363521208615
6,0.0105054029399545,0.0010407860991165085,2297,same,7,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:4|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:10|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0013780074770374684,0.0005846340947174955,0.0002988369151940784,-0.0003033162205742457,0.0025404224472628687,0.002552970168722002,0.008575017086278525
7,0.012948252933475568,0.012860970026936203,1145,same,8,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:5|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0005401677296956731,0.0012266068719731793,0.0005774211452356682,-0.0008297726259679728,0.003433323416078049,0.005521054469564612,0.019383228803002674
8,-0.001994755523137881,-0.002956602168594502,2105,same,9,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:4|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.0013419830554732837,0.001202934096451802,0.0008106894494570582,4.747260124333685e-05,-0.0009083553970149483,0.00035700694197040586,0.003921222699226057
9,-0.007255258877017834,-0.010514228005416237,857,same,10,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:4|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,0.0014362983702743027,-0.0005717042219252732,0.0003148810449869366,0.0004352631146049113,-0.00027406464682697693,0.0011214688461295363,-0.006583552734889575
10,-0.002857464255362263,-0.00349231745476164,1529,same,11,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:4|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,accuracy,-0.0001647524627768515,-0.001489268082172246,0.00043034505876176076,0.0006191489983147225,0.00010908932610917966,0.0008380171528517888,0.0028100349327008
