fold,score,n_sample,source,sub_name,best_params,feature_type,source_data,target_data,special,features T-21,features T-20,features T-19,features T-18,features T-17,features T-16,features T-15,features T-14,features T-13,features T-12,features T-11,features T-10,features T-9,features T-8,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
0,0.13215921584127932,608,same,1,"memory:None|steps:[('standardscaler', StandardScaler()), ('randomforestregressor', RandomForestRegressor(max_depth=7, n_estimators=1000, n_jobs=1,
                      random_state=12345))]|verbose:False|standardscaler:StandardScaler()|randomforestregressor:RandomForestRegressor(max_depth=7, n_estimators=1000, n_jobs=1,
                      random_state=12345)|standardscaler__copy:True|standardscaler__with_mean:True|standardscaler__with_std:True|randomforestregressor__bootstrap:True|randomforestregressor__ccp_alpha:0.0|randomforestregressor__criterion:squared_error|randomforestregressor__max_depth:7|randomforestregressor__max_features:auto|randomforestregressor__max_leaf_nodes:None|randomforestregressor__max_samples:None|randomforestregressor__min_impurity_decrease:0.0|randomforestregressor__min_samples_leaf:1|randomforestregressor__min_samples_split:2|randomforestregressor__min_weight_fraction_leaf:0.0|randomforestregressor__n_estimators:1000|randomforestregressor__n_jobs:1|randomforestregressor__oob_score:False|randomforestregressor__random_state:12345|randomforestregressor__verbose:0|randomforestregressor__warm_start:False",all,Mixed,Mixed,None,-0.0034557525209195196,0.0018723001483200274,0.003504752614513151,0.0050280770989275855,0.00591047804458591,0.0051943615402580525,0.0824471648867398,-4.101119595412151e-06,0.0007562522033146112,0.00021424748449068166,0.0006132401611632421,0.046788230298623425,0.052988161654727396,0.10880840528560902,0.0003848044532292594,0.004127018715915276,0.0020598892157684067,0.00947710731656375,0.024889617819017884,0.0033163426931708704,0.028408324383075167
1,0.12950255798806354,831,same,2,"memory:None|steps:[('standardscaler', StandardScaler()), ('randomforestregressor', RandomForestRegressor(max_depth=6, n_estimators=1000, n_jobs=1,
                      random_state=12345))]|verbose:False|standardscaler:StandardScaler()|randomforestregressor:RandomForestRegressor(max_depth=6, n_estimators=1000, n_jobs=1,
                      random_state=12345)|standardscaler__copy:True|standardscaler__with_mean:True|standardscaler__with_std:True|randomforestregressor__bootstrap:True|randomforestregressor__ccp_alpha:0.0|randomforestregressor__criterion:squared_error|randomforestregressor__max_depth:6|randomforestregressor__max_features:auto|randomforestregressor__max_leaf_nodes:None|randomforestregressor__max_samples:None|randomforestregressor__min_impurity_decrease:0.0|randomforestregressor__min_samples_leaf:1|randomforestregressor__min_samples_split:2|randomforestregressor__min_weight_fraction_leaf:0.0|randomforestregressor__n_estimators:1000|randomforestregressor__n_jobs:1|randomforestregressor__oob_score:False|randomforestregressor__random_state:12345|randomforestregressor__verbose:0|randomforestregressor__warm_start:False",all,Mixed,Mixed,None,0.00017555822553789736,-0.0016499094019701622,9.806355557715474e-05,0.0016172068355839952,0.01244406241534779,0.0007318744639317031,0.10753411377073534,8.648378314723981e-05,-0.002341932469796526,0.00026209615983157074,-0.0017036284525065338,0.007623099780411447,0.07579170180059022,0.12097497530965143,0.002078835451225425,0.004031990305023325,0.007744552595671772,0.002861115721224139,0.027580462099047253,0.003028046475770285,0.018973852414114978
2,0.1187532396191785,832,same,3,"memory:None|steps:[('standardscaler', StandardScaler()), ('randomforestregressor', RandomForestRegressor(max_depth=6, n_jobs=1, random_state=12345))]|verbose:False|standardscaler:StandardScaler()|randomforestregressor:RandomForestRegressor(max_depth=6, n_jobs=1, random_state=12345)|standardscaler__copy:True|standardscaler__with_mean:True|standardscaler__with_std:True|randomforestregressor__bootstrap:True|randomforestregressor__ccp_alpha:0.0|randomforestregressor__criterion:squared_error|randomforestregressor__max_depth:6|randomforestregressor__max_features:auto|randomforestregressor__max_leaf_nodes:None|randomforestregressor__max_samples:None|randomforestregressor__min_impurity_decrease:0.0|randomforestregressor__min_samples_leaf:1|randomforestregressor__min_samples_split:2|randomforestregressor__min_weight_fraction_leaf:0.0|randomforestregressor__n_estimators:100|randomforestregressor__n_jobs:1|randomforestregressor__oob_score:False|randomforestregressor__random_state:12345|randomforestregressor__verbose:0|randomforestregressor__warm_start:False",all,Mixed,Mixed,None,0.00032579653689990273,-0.004087167243746137,0.002600783050992206,0.00299155433350764,0.007407502725465242,-0.0024753593326287903,0.0715587434837555,0.00012118310813840072,0.0007669467818157916,-0.00024495418274701476,0.001751623710788408,0.05504464826450981,0.06749421790469431,0.11922015972806807,0.00033367484090292,0.004374258753270599,0.0028363581134892126,-0.002143340031859853,0.01612333449513694,0.0047083081528607185,0.02265647971979623
3,0.16906668203111652,856,same,4,"memory:None|steps:[('standardscaler', StandardScaler()), ('randomforestregressor', RandomForestRegressor(max_depth=7, n_estimators=1000, n_jobs=1,
                      random_state=12345))]|verbose:False|standardscaler:StandardScaler()|randomforestregressor:RandomForestRegressor(max_depth=7, n_estimators=1000, n_jobs=1,
                      random_state=12345)|standardscaler__copy:True|standardscaler__with_mean:True|standardscaler__with_std:True|randomforestregressor__bootstrap:True|randomforestregressor__ccp_alpha:0.0|randomforestregressor__criterion:squared_error|randomforestregressor__max_depth:7|randomforestregressor__max_features:auto|randomforestregressor__max_leaf_nodes:None|randomforestregressor__max_samples:None|randomforestregressor__min_impurity_decrease:0.0|randomforestregressor__min_samples_leaf:1|randomforestregressor__min_samples_split:2|randomforestregressor__min_weight_fraction_leaf:0.0|randomforestregressor__n_estimators:1000|randomforestregressor__n_jobs:1|randomforestregressor__oob_score:False|randomforestregressor__random_state:12345|randomforestregressor__verbose:0|randomforestregressor__warm_start:False",all,Mixed,Mixed,None,-0.0010291924851851375,0.00024164588790676067,0.00409954808231836,-3.039181028996474e-06,0.012319148023683635,0.003619605159277395,0.12404604635471242,-2.7503006472051618e-05,0.005254953108196947,-0.00051559191373034,0.002720560037393427,0.01169487219772516,0.08805298352137114,0.15122018470840984,0.0005233087528578428,-0.0005164546819593552,0.005852958022205734,0.019377753031479282,0.030686079114569286,0.0028870230950901687,0.022866522081429586
4,0.16638606302139813,854,same,5,"memory:None|steps:[('standardscaler', StandardScaler()), ('randomforestregressor', RandomForestRegressor(max_depth=7, n_estimators=1000, n_jobs=1,
                      random_state=12345))]|verbose:False|standardscaler:StandardScaler()|randomforestregressor:RandomForestRegressor(max_depth=7, n_estimators=1000, n_jobs=1,
                      random_state=12345)|standardscaler__copy:True|standardscaler__with_mean:True|standardscaler__with_std:True|randomforestregressor__bootstrap:True|randomforestregressor__ccp_alpha:0.0|randomforestregressor__criterion:squared_error|randomforestregressor__max_depth:7|randomforestregressor__max_features:auto|randomforestregressor__max_leaf_nodes:None|randomforestregressor__max_samples:None|randomforestregressor__min_impurity_decrease:0.0|randomforestregressor__min_samples_leaf:1|randomforestregressor__min_samples_split:2|randomforestregressor__min_weight_fraction_leaf:0.0|randomforestregressor__n_estimators:1000|randomforestregressor__n_jobs:1|randomforestregressor__oob_score:False|randomforestregressor__random_state:12345|randomforestregressor__verbose:0|randomforestregressor__warm_start:False",all,Mixed,Mixed,None,0.0030083105690914547,0.0022205157919839903,0.004418364425082921,0.004568593839484958,0.011989241792938476,0.0056764259382393375,0.10160754267386767,-5.5842120255999994e-05,0.0011424354816695682,0.0006754277687542887,0.002589325085763217,0.06222373636032104,0.07022526174891312,0.12997269173448264,-0.0012346863558063026,0.005374950285408508,0.007305624939800226,0.008410240950986947,0.022742055918117732,0.008687679581959151,0.028312367250646165
5,0.07672223962219571,929,same,6,"memory:None|steps:[('standardscaler', StandardScaler()), ('randomforestregressor', RandomForestRegressor(max_depth=7, n_estimators=1000, n_jobs=1,
                      random_state=12345))]|verbose:False|standardscaler:StandardScaler()|randomforestregressor:RandomForestRegressor(max_depth=7, n_estimators=1000, n_jobs=1,
                      random_state=12345)|standardscaler__copy:True|standardscaler__with_mean:True|standardscaler__with_std:True|randomforestregressor__bootstrap:True|randomforestregressor__ccp_alpha:0.0|randomforestregressor__criterion:squared_error|randomforestregressor__max_depth:7|randomforestregressor__max_features:auto|randomforestregressor__max_leaf_nodes:None|randomforestregressor__max_samples:None|randomforestregressor__min_impurity_decrease:0.0|randomforestregressor__min_samples_leaf:1|randomforestregressor__min_samples_split:2|randomforestregressor__min_weight_fraction_leaf:0.0|randomforestregressor__n_estimators:1000|randomforestregressor__n_jobs:1|randomforestregressor__oob_score:False|randomforestregressor__random_state:12345|randomforestregressor__verbose:0|randomforestregressor__warm_start:False",all,Mixed,Mixed,None,0.0037959928061589874,-0.0008452179534199411,0.0015737056980248854,0.0026053374345040626,0.01433255685568493,0.0023473855034766623,0.07602682808918604,0.0006190366855029162,0.003261167482390093,-0.0003936276536504746,0.003588915170087259,0.0044564992079137115,0.06763230923466483,0.12563327453036371,0.00021917272988538627,0.0008319557711683245,-0.000203144964684987,0.006910247138898739,0.01643525315125203,0.0012263232543020751,0.01697236908905473
6,0.18492053375577433,892,same,7,"memory:None|steps:[('standardscaler', StandardScaler()), ('randomforestregressor', RandomForestRegressor(max_depth=6, n_estimators=1000, n_jobs=1,
                      random_state=12345))]|verbose:False|standardscaler:StandardScaler()|randomforestregressor:RandomForestRegressor(max_depth=6, n_estimators=1000, n_jobs=1,
                      random_state=12345)|standardscaler__copy:True|standardscaler__with_mean:True|standardscaler__with_std:True|randomforestregressor__bootstrap:True|randomforestregressor__ccp_alpha:0.0|randomforestregressor__criterion:squared_error|randomforestregressor__max_depth:6|randomforestregressor__max_features:auto|randomforestregressor__max_leaf_nodes:None|randomforestregressor__max_samples:None|randomforestregressor__min_impurity_decrease:0.0|randomforestregressor__min_samples_leaf:1|randomforestregressor__min_samples_split:2|randomforestregressor__min_weight_fraction_leaf:0.0|randomforestregressor__n_estimators:1000|randomforestregressor__n_jobs:1|randomforestregressor__oob_score:False|randomforestregressor__random_state:12345|randomforestregressor__verbose:0|randomforestregressor__warm_start:False",all,Mixed,Mixed,None,0.0029660554667174433,0.006259674955958872,0.00288029634948801,0.002300504307361262,0.010023081923320553,0.0024387647939929646,0.12101090662124017,9.628475274214843e-05,0.001806516687823656,0.00029242134962474963,0.0022668151080214916,0.07455604876563668,0.08404781570192724,0.15247543934557897,0.001591081180009568,0.004619631791264611,0.003469992998451943,0.01200929260400183,0.016682100802714307,0.003628482521197807,0.020953051831509882
7,0.11039799129025052,872,same,8,"memory:None|steps:[('standardscaler', StandardScaler()), ('randomforestregressor', RandomForestRegressor(max_depth=7, n_estimators=1000, n_jobs=1,
                      random_state=12345))]|verbose:False|standardscaler:StandardScaler()|randomforestregressor:RandomForestRegressor(max_depth=7, n_estimators=1000, n_jobs=1,
                      random_state=12345)|standardscaler__copy:True|standardscaler__with_mean:True|standardscaler__with_std:True|randomforestregressor__bootstrap:True|randomforestregressor__ccp_alpha:0.0|randomforestregressor__criterion:squared_error|randomforestregressor__max_depth:7|randomforestregressor__max_features:auto|randomforestregressor__max_leaf_nodes:None|randomforestregressor__max_samples:None|randomforestregressor__min_impurity_decrease:0.0|randomforestregressor__min_samples_leaf:1|randomforestregressor__min_samples_split:2|randomforestregressor__min_weight_fraction_leaf:0.0|randomforestregressor__n_estimators:1000|randomforestregressor__n_jobs:1|randomforestregressor__oob_score:False|randomforestregressor__random_state:12345|randomforestregressor__verbose:0|randomforestregressor__warm_start:False",all,Mixed,Mixed,None,0.002900477067432039,0.0019400052823879798,0.003571246277447293,0.0015725869091955057,0.0024067696955584195,0.0002501511443691928,0.061295508765724004,-4.4839012927755385e-05,0.0017943291819826567,0.00014359312139586856,0.002008466314265922,0.057841882715629844,0.060278569598684606,0.146462900409505,-0.001115826704503875,0.0014511203989231668,0.002726062686886954,0.014630709515787354,0.013126067471206083,0.004451141303632178,0.014475063407063149
8,0.19428108805163602,844,same,9,"memory:None|steps:[('standardscaler', StandardScaler()), ('randomforestregressor', RandomForestRegressor(max_depth=7, n_estimators=1000, n_jobs=1,
                      random_state=12345))]|verbose:False|standardscaler:StandardScaler()|randomforestregressor:RandomForestRegressor(max_depth=7, n_estimators=1000, n_jobs=1,
                      random_state=12345)|standardscaler__copy:True|standardscaler__with_mean:True|standardscaler__with_std:True|randomforestregressor__bootstrap:True|randomforestregressor__ccp_alpha:0.0|randomforestregressor__criterion:squared_error|randomforestregressor__max_depth:7|randomforestregressor__max_features:auto|randomforestregressor__max_leaf_nodes:None|randomforestregressor__max_samples:None|randomforestregressor__min_impurity_decrease:0.0|randomforestregressor__min_samples_leaf:1|randomforestregressor__min_samples_split:2|randomforestregressor__min_weight_fraction_leaf:0.0|randomforestregressor__n_estimators:1000|randomforestregressor__n_jobs:1|randomforestregressor__oob_score:False|randomforestregressor__random_state:12345|randomforestregressor__verbose:0|randomforestregressor__warm_start:False",all,Mixed,Mixed,None,0.0031977053762132445,0.0033031013177601486,0.002297437977718042,0.0038963736463179187,0.013512996369061937,0.0033714486369107897,0.10260675072080408,4.760330846700356e-05,0.001363915316703812,0.00036899265943448614,0.0009101047155454678,0.05509360888842256,0.06567835160691338,0.13498288913074238,0.0008094878367018943,0.006981039034359715,0.00479011822982216,0.007211402907931009,0.03212630085456192,0.006434494852363559,0.02165768068025118
9,0.0384773434207103,681,same,10,"memory:None|steps:[('standardscaler', StandardScaler()), ('randomforestregressor', RandomForestRegressor(max_depth=6, n_estimators=1000, n_jobs=1,
                      random_state=12345))]|verbose:False|standardscaler:StandardScaler()|randomforestregressor:RandomForestRegressor(max_depth=6, n_estimators=1000, n_jobs=1,
                      random_state=12345)|standardscaler__copy:True|standardscaler__with_mean:True|standardscaler__with_std:True|randomforestregressor__bootstrap:True|randomforestregressor__ccp_alpha:0.0|randomforestregressor__criterion:squared_error|randomforestregressor__max_depth:6|randomforestregressor__max_features:auto|randomforestregressor__max_leaf_nodes:None|randomforestregressor__max_samples:None|randomforestregressor__min_impurity_decrease:0.0|randomforestregressor__min_samples_leaf:1|randomforestregressor__min_samples_split:2|randomforestregressor__min_weight_fraction_leaf:0.0|randomforestregressor__n_estimators:1000|randomforestregressor__n_jobs:1|randomforestregressor__oob_score:False|randomforestregressor__random_state:12345|randomforestregressor__verbose:0|randomforestregressor__warm_start:False",all,Mixed,Mixed,None,0.002271662721663681,0.0028103034901107104,-0.00013570056429645927,0.0003484650248979593,0.01948143290995714,0.0017098031711421323,0.055828002527648635,-2.6579951957095282e-05,0.0005264075532293244,0.0002997743245381157,-0.0006566755499189947,-0.0032230575500454828,0.032135546691355765,0.10308917234631074,0.0005732231848195601,0.0012537537433117362,0.002792324186331463,0.002329347585582031,0.021497086215147697,0.0037283715640760605,0.0029206999396580004
