fold,score,r2,n_sample,source,sub_name,best_params,feature_type,source_data,target_data,features T-14,features T-13,features T-12,features T-11,features T-10,features T-9,features T-8,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
0,0.05153637144121148,0.03498879218204076,448,different,448,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:10|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Perception,Memory,0.008951679593290861,-0.0025952255539940516,-0.007012892646857782,-0.005534214949601557,0.01672248492902939,0.038654310999789776,0.02977074708890324,0.00020391051050629993,0.0032044059339857876,-0.0012202239687372663,0.0005395111782686701,-2.942838193040753e-05,0.0017143439435168383,-0.002071657067099264
1,-0.09156393072693292,-0.092056191431656,355,different,355,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:10|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Perception,Memory,0.0077840899450400515,0.008391228669581752,0.001994226227065221,-0.0038868304796023877,-0.014577167490041277,0.013334423932173456,0.004431766058953545,-0.0019551772334478025,-0.0007302357677644977,-0.0021000065225875277,-0.0026406289801347515,-0.0008352879523907842,-0.00035134460493644324,0.0009390711273570496
2,0.014827898377662185,-0.006755855361637364,351,different,351,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:10|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Perception,Memory,-0.01095476712406318,0.006309552971675259,-0.007977315904459315,-0.0016979353650781182,-0.0068416830462441295,0.015183485886708014,0.09331109411399421,0.002322518895397185,-0.0016612536976354341,0.0014584467302312554,0.003946219591448963,0.00034985485469996025,-0.0009481096051443983,-0.0030400725334390976
3,-0.044255452509507354,-0.09919603249571551,466,different,466,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:10|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Perception,Memory,-0.007610213543457612,-0.016381171279191566,0.008874477466605768,-0.017991422334716088,0.01732758226279372,0.004134639894882363,0.07136047924859343,0.0015599900826261948,-0.002024126933794612,-0.0008641619517052668,0.0016500468419553993,-0.0017770659064831663,0.002801999339918426,-0.0005470151803604218
4,-0.16729985519801138,-0.2412961076119593,77,different,77,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:10|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Perception,Memory,-0.028604528059615796,-0.06716395719506538,-0.024696894286380822,0.005106439636678184,0.0012775483875162585,-0.030075075301539612,0.03231017881117393,0.0026291718339033652,-0.0034819361394560653,0.00836910955558654,-0.0275628238122132,0.011431494816310561,-0.0007947178581840575,-0.0004639052875263339
5,0.01768152597502315,0.005079860245680523,99,different,99,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:10|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Perception,Memory,-0.00566786605517966,-0.029498204798675643,0.027786093145770872,0.041108020468450766,-0.011885880304743668,0.020825264281747868,-0.01873148357126677,0.00633822815919538,0.0014652250079682182,0.0001380443309027868,-0.0025537217012807424,-0.0026229692706390972,-0.003414397216873688,-0.0021601602657211894
6,0.38859090878603875,0.3404655737329596,170,different,170,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:10|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Perception,Memory,0.012676678680690733,0.013702404200043317,0.004875443480541341,0.010970430406206978,0.028043727569967203,0.02875942558586122,0.16610099441008647,-0.006354526471084765,-0.00041880027040850363,-0.0005103923904182794,0.005254049852734521,0.000942225192902324,-0.001996684519414438,0.000782529780158936
7,0.7524769408737924,0.6952438131706322,22,different,22,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:10|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Perception,Memory,-0.013962737803461888,0.006795961558263031,-0.0032866986326257398,0.038957133108771955,0.05133828019882229,0.0704301037555249,0.22952229910010727,-0.00041270589078223896,0.0002579578125853299,0.0019328381489428948,-0.00014455632626777514,0.0006790453955870079,0.0012857044766535486,0.0008417451333899261
8,-0.09115808776081757,-0.09146370898685174,121,different,121,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:10|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Perception,Memory,0.008868081972213426,-0.044780529034820396,0.0013867044132628071,0.015992698341710243,0.0029822402641726865,0.014378970149793746,0.03461037619864373,0.002783571698256937,-0.0013843070640902067,-0.004129814940347876,0.001023830598639286,0.0002896580544260008,-0.002759819512353312,-0.0015691431055532945
9,0.5532639420198691,0.4987058558813985,545,different,545,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:10|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Perception,Memory,0.01862840888124162,0.029702278806455772,0.04109338836813929,0.03144644665250309,0.05095926514044084,0.06701119556302848,0.17944374707480812,0.00038058657768609284,-0.0006669478616393887,5.14364588921401e-05,0.00010360836246277038,-0.0010316587447014801,8.305759070965646e-05,0.0004148758863168345
10,0.5145986496724959,0.4895447298959398,594,different,594,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:10|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Perception,Memory,0.04264488169280014,0.04783814537857285,0.04843997758201479,0.07111761175017624,0.040761145418132916,0.09034389185866329,0.2386483881806755,-0.00033140358541714485,-0.00100264388546909,-7.063721734199558e-05,-0.0021956608910564277,-2.3086873946698283e-05,0.0031157258584698644,0.0004675861048830443
11,-0.005827718942598592,-0.017371593565109755,369,different,369,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:10|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Perception,Memory,-0.0029925314701997998,-0.0025159231411201024,0.008410650659156405,0.014804370975244341,0.03172473277633703,0.042075101029717524,0.033826293099976666,0.0013404118842058389,0.0008512096014554604,-0.0023382795128946477,0.003422572121262224,0.0026543521980775253,0.0004923413940268962,-0.001938067593202497
12,-0.04010567967517975,-0.053012184975633314,87,different,87,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:10|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Perception,Memory,-0.004550569120985814,-0.006267778205218377,0.027108615706493745,-0.010374901818940695,0.03649784558812454,-0.0217441900126923,-0.09891241136262072,0.0026354466675084344,0.001230476294712579,0.00203278734472665,0.001094119197901522,-0.0005513766028771627,-0.0013466153928015866,0.0016904813386396267
13,-0.10271841730253772,-0.11472337634304464,128,different,128,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:10|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Perception,Memory,-0.0007412002104376203,-0.00272455468491799,0.022646464170368398,0.015473812422160149,0.034749418591974154,0.043210420270140035,-0.04830097499431733,0.0014001090541899686,0.001636646034011413,-0.0020747800310527255,-0.00377928708148656,-0.0037940226882206664,0.0004042525374815753,0.0001907539338524611
14,0.18669403801114437,0.18605563085795573,117,different,117,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:10|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Perception,Memory,0.016558161506667245,0.007511421625636538,0.021803729386391323,-0.000326778923396831,0.022788955281435364,0.03700179346916954,0.0214808822686944,-0.0026971094770451786,-0.00013643136624030827,0.0012439474799140315,0.003310434620565861,0.0007933160921105298,0.0005855857026290767,-0.0023803799380352373
15,-0.12701745593678626,-0.14514487504472506,169,different,169,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:10|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Perception,Memory,-0.01847923166660732,-0.0029725420962789517,-0.017134690262123886,0.02319049670110851,0.001037346712024556,-0.002931380510949477,0.00907093774053136,0.0009031554753752058,0.0010486199744262682,-0.00019296622116864447,-0.0060029666206387056,-0.006567257546376659,-0.00427610719227074,0.0027767985390618312
16,-0.06552659459319399,-0.09442397213393416,66,different,66,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:10|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Perception,Memory,0.02924961943497526,-0.005539931840920431,-0.047581291566562565,0.0379170279236138,-0.030270709202838565,0.005748889583792405,0.05513248965143229,0.0038487003725465652,0.006365644853597541,-0.005465099210163427,0.0006964111326300149,0.004632595042649878,-0.008079274538961867,-0.0027198255898677193
17,-0.05677230099302055,-0.057913953213651226,527,different,527,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:10|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Perception,Memory,-0.0005139017553663194,-0.0030668377770545876,0.0036633065056784985,0.0071670603994598014,0.010536496397643669,-0.007348277143238846,0.020464097955418436,0.00010611214875035912,0.0009191389756488366,0.001642882142946167,0.0012730413573005972,0.003940628515812827,-0.0012877026249716206,-0.0005198845670986608
18,-0.00021830732428473887,-0.0014659419594229561,528,different,528,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:10|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Perception,Memory,0.006897033974246991,0.003148641526987084,0.014241500799050844,0.0029194764824956865,-0.015377237844054559,0.0024429973178910604,0.03235780868516565,0.0004454734947741068,0.000923632509490635,-0.001708320467514235,0.0016118897786944642,0.0005620953492043279,0.0014031643175888453,0.0013928402889462177
19,-0.09207436663188928,-0.10091133072666025,577,different,577,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:10|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Perception,Memory,-0.01115949559465026,0.001096703547169131,-0.008266740744302847,-0.010179777133289302,-0.003964674760059817,-0.008684315838817546,-0.011660041650676823,0.0007607140142851243,0.0006451907274388269,0.0016949057382906307,0.0006186744905931629,0.0016619921643109769,8.106096929281215e-05,0.0008849353993493736
