fold,score,r2,n_sample,source,sub_name,best_params,feature_type,source_data,target_data,features T-14,features T-13,features T-12,features T-11,features T-10,features T-9,features T-8,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
0,0.15892337151553448,0.1570483295218964,685,same,1,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Perception,Memory,0.28926486586885236,0.30219669312346714,0.31082334855302485,0.36224705133299795,0.4376176095202552,0.5843027969115007,1.0226047313379607,-0.019765265709197226,-0.011717149294738213,-0.01381742935871261,-0.015926345494737985,-0.01797359719374158,-0.011901104103103015,-0.004806102316168005
1,-0.02157786387903826,-0.022013818410344,593,same,10,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Perception,Memory,0.28926486586885236,0.30219669312346714,0.31082334855302485,0.36224705133299795,0.4376176095202552,0.5843027969115007,1.0226047313379607,-0.019765265709197226,-0.011717149294738213,-0.01381742935871261,-0.015926345494737985,-0.01797359719374158,-0.011901104103103015,-0.004806102316168005
2,0.22585707842349778,0.22361840442774228,588,same,11,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Perception,Memory,0.28926486586885236,0.30219669312346714,0.31082334855302485,0.36224705133299795,0.4376176095202552,0.5843027969115007,1.0226047313379607,-0.019765265709197226,-0.011717149294738213,-0.01381742935871261,-0.015926345494737985,-0.01797359719374158,-0.011901104103103015,-0.004806102316168005
3,0.28201667128592867,0.27437123901134053,703,same,12,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Perception,Memory,0.28926486586885236,0.30219669312346714,0.31082334855302485,0.36224705133299795,0.4376176095202552,0.5843027969115007,1.0226047313379607,-0.019765265709197226,-0.011717149294738213,-0.01381742935871261,-0.015926345494737985,-0.01797359719374158,-0.011901104103103015,-0.004806102316168005
4,0.31698097077498766,0.31686616232763043,314,same,13,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Perception,Memory,0.28926486586885236,0.30219669312346714,0.31082334855302485,0.36224705133299795,0.4376176095202552,0.5843027969115007,1.0226047313379607,-0.019765265709197226,-0.011717149294738213,-0.01381742935871261,-0.015926345494737985,-0.01797359719374158,-0.011901104103103015,-0.004806102316168005
5,0.1657034700865906,0.16108474918489069,329,same,14,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Perception,Memory,0.28926486586885236,0.30219669312346714,0.31082334855302485,0.36224705133299795,0.4376176095202552,0.5843027969115007,1.0226047313379607,-0.019765265709197226,-0.011717149294738213,-0.01381742935871261,-0.015926345494737985,-0.01797359719374158,-0.011901104103103015,-0.004806102316168005
6,0.25293120137145464,0.2528804101939336,408,same,15,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Perception,Memory,0.28926486586885236,0.30219669312346714,0.31082334855302485,0.36224705133299795,0.4376176095202552,0.5843027969115007,1.0226047313379607,-0.019765265709197226,-0.011717149294738213,-0.01381742935871261,-0.015926345494737985,-0.01797359719374158,-0.011901104103103015,-0.004806102316168005
7,0.22694054313685652,0.22277299990223232,246,same,16,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Perception,Memory,0.28926486586885236,0.30219669312346714,0.31082334855302485,0.36224705133299795,0.4376176095202552,0.5843027969115007,1.0226047313379607,-0.019765265709197226,-0.011717149294738213,-0.01381742935871261,-0.015926345494737985,-0.01797359719374158,-0.011901104103103015,-0.004806102316168005
8,-0.053536416644787144,-0.05358073279873299,351,same,17,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Perception,Memory,0.28926486586885236,0.30219669312346714,0.31082334855302485,0.36224705133299795,0.4376176095202552,0.5843027969115007,1.0226047313379607,-0.019765265709197226,-0.011717149294738213,-0.01381742935871261,-0.015926345494737985,-0.01797359719374158,-0.011901104103103015,-0.004806102316168005
9,0.33986723442738165,0.32035158708477207,782,same,18,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Perception,Memory,0.28926486586885236,0.30219669312346714,0.31082334855302485,0.36224705133299795,0.4376176095202552,0.5843027969115007,1.0226047313379607,-0.019765265709197226,-0.011717149294738213,-0.01381742935871261,-0.015926345494737985,-0.01797359719374158,-0.011901104103103015,-0.004806102316168005
10,0.6416443349865044,0.6273769628016984,811,same,19,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Perception,Memory,0.28926486586885236,0.30219669312346714,0.31082334855302485,0.36224705133299795,0.4376176095202552,0.5843027969115007,1.0226047313379607,-0.019765265709197226,-0.011717149294738213,-0.01381742935871261,-0.015926345494737985,-0.01797359719374158,-0.011901104103103015,-0.004806102316168005
11,0.21879140817150533,0.2180938071380727,607,same,2,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Perception,Memory,0.28926486586885236,0.30219669312346714,0.31082334855302485,0.36224705133299795,0.4376176095202552,0.5843027969115007,1.0226047313379607,-0.019765265709197226,-0.011717149294738213,-0.01381742935871261,-0.015926345494737985,-0.01797359719374158,-0.011901104103103015,-0.004806102316168005
12,0.19001457615102335,0.18137904434543317,325,same,20,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Perception,Memory,0.28926486586885236,0.30219669312346714,0.31082334855302485,0.36224705133299795,0.4376176095202552,0.5843027969115007,1.0226047313379607,-0.019765265709197226,-0.011717149294738213,-0.01381742935871261,-0.015926345494737985,-0.01797359719374158,-0.011901104103103015,-0.004806102316168005
13,-0.041124402029171225,-0.04283859582813476,363,same,21,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Perception,Memory,0.28926486586885236,0.30219669312346714,0.31082334855302485,0.36224705133299795,0.4376176095202552,0.5843027969115007,1.0226047313379607,-0.019765265709197226,-0.011717149294738213,-0.01381742935871261,-0.015926345494737985,-0.01797359719374158,-0.011901104103103015,-0.004806102316168005
14,0.30885273209164277,0.3069793283115074,345,same,22,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Perception,Memory,0.28926486586885236,0.30219669312346714,0.31082334855302485,0.36224705133299795,0.4376176095202552,0.5843027969115007,1.0226047313379607,-0.019765265709197226,-0.011717149294738213,-0.01381742935871261,-0.015926345494737985,-0.01797359719374158,-0.011901104103103015,-0.004806102316168005
15,0.15854192651772725,0.15729741318950052,397,same,23,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Perception,Memory,0.28926486586885236,0.30219669312346714,0.31082334855302485,0.36224705133299795,0.4376176095202552,0.5843027969115007,1.0226047313379607,-0.019765265709197226,-0.011717149294738213,-0.01381742935871261,-0.015926345494737985,-0.01797359719374158,-0.011901104103103015,-0.004806102316168005
16,0.13450637814346889,0.13159985397145335,301,same,24,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Perception,Memory,0.28926486586885236,0.30219669312346714,0.31082334855302485,0.36224705133299795,0.4376176095202552,0.5843027969115007,1.0226047313379607,-0.019765265709197226,-0.011717149294738213,-0.01381742935871261,-0.015926345494737985,-0.01797359719374158,-0.011901104103103015,-0.004806102316168005
17,0.09823730940824471,0.09749891546693934,763,same,25,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence-accuracy,Perception,Memory,0.28926486586885236,0.30219669312346714,0.31082334855302485,0.36224705133299795,0.4376176095202552,0.5843027969115007,1.0226047313379607,-0.019765265709197226,-0.011717149294738213,-0.01381742935871261,-0.015926345494737985,-0.01797359719374158,-0.011901104103103015,-0.004806102316168005
