fold,score,r2,n_sample,source,sub_name,best_params,feature_type,source_data,target_data,features T-14,features T-13,features T-12,features T-11,features T-10,features T-9,features T-8,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
0,0.045718300606010676,-0.044824802420742715,10832,same,1,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Cognitive,0.007469780612508669,0.012469275537375512,-0.0006270787312272486,0.011405824169651347,0.00468169616597458,0.018335206785811776,0.037706652859000614,0.00037337874023213313,8.24044504180943e-05,0.0005492243347454018,0.0003136026620095711,0.00022682937344060684,-0.0006399755765327698,0.0010082446541358036
1,-0.030482935623808327,-0.14870857558661754,7599,same,10,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Cognitive,-0.0016033886340343529,0.00016258746000872293,-0.002125866686952538,0.0006535162849137244,-0.005365435791259055,0.001136515449088149,0.0397667025566089,0.0008067356723573838,-0.00039721552887455046,4.755422471807158e-05,0.0007702956810706763,-2.8968648999416757e-05,0.0007473648242698694,1.376487555670991e-06
2,0.06266877044761399,0.056409857492042303,7599,same,11,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Cognitive,0.0005326562011348512,-0.0027787176480745133,0.0015368375142584378,0.0017278778915600812,0.005362795049787139,0.013546423443689037,0.059704011825048496,0.0002961914346621741,-0.0005194680248738148,0.0006032780760067303,0.0005148868044829724,-0.0003589667530432772,0.000540546042229284,-0.0006411407345129572
3,-0.07805811030055687,-0.18490550083341017,3286,same,12,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Cognitive,0.00458167131234335,0.007282512469423486,0.008141132356519521,0.0010684362478262433,-0.0004337592423766523,0.007886560202209037,0.0031291030182340586,0.002731079249447399,-9.421556734787729e-05,4.866507162963885e-05,-0.00014612524182875398,-0.00015302208022540675,0.0013527346455502354,0.0017716827768577304
4,0.11495858510201096,0.10466062291666978,3286,same,13,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Cognitive,0.004715341204425539,-0.0004553783030795566,0.0029346749585665854,-0.0010390674240885022,0.00505515289856624,0.015094172195072076,0.06276640171089627,-0.0004501845018381356,-0.0006572479917738017,-0.0012163672347380583,0.0011562237175822387,-0.0008108518466342085,0.0007110438764708737,-0.0012682530762500922
5,-0.015450852387514757,-0.03299712449072789,3286,same,14,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Cognitive,0.005258889825472135,-0.0007125736103897218,-0.0018006376125261347,0.003820528419678215,-0.007233566909355194,0.007554301114029593,0.05815907657799633,-0.0009875113323703833,-0.0001881996631286409,0.0004432642111162899,0.00036370202131355003,1.8237397571674308e-06,0.0001625572755880711,-0.00046975135030047355
6,-0.014566255737282985,-0.014579771634445349,3286,same,15,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Cognitive,0.007305855207651568,0.00834812066023347,0.017884382982969616,0.015623744326593103,0.011235527350539076,0.021370853948894687,-0.015797768976268854,-0.0005079242186746047,-0.0011899647848448325,-0.0004930672485131904,0.0006354919410027637,0.0003360577208991522,-0.00016786213726733835,0.0003372068592816024
7,-0.1649405404854014,-0.16728104305223468,53,same,16,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Cognitive,0.031174185877014572,0.045105928010174476,-0.05553000576241551,0.01689008377196468,-0.013272615418866618,0.022690862812029654,-0.027886604965294513,-0.0006148953550694447,0.0020948278959340705,-0.001799277672971611,0.001052012815183545,-0.002482025772982466,0.007369796058470879,-0.0033335489138534235
8,-0.28474340127002296,-0.28568347279348405,53,same,17,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Cognitive,-0.09980925618571548,0.043873017827493935,-0.011418426870400867,-0.03315953759728729,0.017343743872351512,-0.010611407980878385,-0.2166827765706077,-0.004045773934091557,-0.00034520115842910925,-0.0023604763572338426,0.005320524038090158,0.004612444453523423,0.003711940760372556,-0.0002379659175888005
9,-0.20080883857800447,-0.20275327011015865,53,same,18,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Cognitive,-0.1104968690837611,-0.04097991014152549,-0.024720160236100998,-0.003162817699822451,-0.0033007674700193056,-0.00752541983094801,-0.002253846738093657,-0.003440018499084285,0.003907106353775403,-0.003252323225558218,-0.0026014531527614793,-0.0061999357570694524,-0.005913103848898293,0.007729381046267881
10,0.29536323296500144,-0.006241591539151159,53,same,19,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Cognitive,0.00597900844096404,-0.010007691370805283,-0.00731256642445266,0.008704738780797605,0.04051658736394979,0.16168754094126056,0.14311187059251154,-0.006582044984572666,0.0009920620132965797,-0.002383178840371625,-0.009131008733952695,0.005814825162644266,0.008597710029967388,0.00045011912772017213
11,0.28012751775718436,0.24457613682996016,10832,same,2,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Cognitive,0.016023428283143026,0.012844898574392593,0.012140160263097877,0.020724689368883477,0.017690766466162567,0.028880218936921942,0.10146505502971075,0.0004129106430738272,4.5034916278052783e-05,0.0004055422772615058,0.0002592591722831994,0.0003361505103036011,5.6427927991409275e-05,0.0006794135443561
12,-0.12220360256837615,-0.16242364236029316,53,same,20,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Cognitive,0.002911317815672865,-0.017753315043397368,0.017582170858249847,-0.03789530994598089,0.006013504320264129,0.05881501964787006,0.03495833886213488,0.001578238543117294,0.0002369299708458783,-0.0006616924614606834,0.0008959040853178557,-0.00167204018554159,-0.005633674638560793,0.0011669426898639479
13,-0.1706819229787655,-0.17161778213912693,53,same,21,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Cognitive,-0.040733773900330304,-0.013034869337275757,0.006951609541340042,0.038969226359947574,0.03760924431897679,-0.020583586210133474,-0.02134286917733146,-0.0024469976236431547,-0.0039787581863041325,0.000948379684657441,0.0033859015429793526,0.004771631699894652,-0.0022620341226310624,0.0026245447270614617
14,-0.10796976953040294,-0.10940501693794813,53,same,22,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Cognitive,-0.005431206464500349,0.01904671682337509,0.04597192385144764,0.022585650690077497,-0.01686634855688216,0.04451860345916181,-0.06532810325546479,-0.001856076274196461,-0.004361335058514637,-0.0019151083752249499,-0.00025462627148540304,0.002416207473741716,0.0014213988603646755,0.0038469858803185986
15,-0.0363282489715675,-0.17944727704235497,53,same,23,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Cognitive,-0.04934555143583541,-0.06397762181931825,0.0015159370242761039,-0.0210748789238576,-0.038556530186763346,-0.020961298636715763,0.10706580080963564,0.003473652727327403,-0.004192323217636051,-0.0013627689765290274,-0.00678342648822885,-0.004837829067372556,0.0029040147021679895,0.0019451793529300155
16,0.02950795406481499,0.013297706051209612,53,same,24,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Cognitive,-0.005888237325692658,-0.00573149625630176,-0.011081642907169242,0.04003510878835352,-0.04096272444934364,0.049278021719172525,0.16732806768777547,-0.0019447288377426376,0.0004720871368735002,-0.002120891356442267,-0.0006889517123301215,0.003915865318442324,-0.0012320449849455794,0.0023072751576264316
17,-0.1358996477064891,-0.22852965931828284,53,same,25,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Cognitive,-0.01060122137404349,-0.03901339626786253,0.003934933892323444,-0.03981971075549993,-0.024337885880095333,-0.024607571476168034,0.013124617427973106,-0.00432821027389263,-0.002874881068613133,-0.00295169119635732,0.00846423954736637,-0.002087137997397326,-0.00042606353492309347,0.0035247761189749482
18,-0.0893078169226913,-0.10109085982950128,53,same,26,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Cognitive,-0.018045810026534694,0.03349240524362109,0.06549616280554589,0.0027820728193648668,0.003614185838947215,-0.0430869516740227,-0.04574751325863846,-0.00108833822538994,0.0033880648695228553,0.0046570998821117374,0.00205082947727111,0.0023159366639298185,-0.006517634456535371,0.00449378695495235
19,-0.06336223198718294,-0.0696483361639153,53,same,27,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Cognitive,-0.013506882282324018,-0.042160418876661575,0.0015042620491603654,-0.04928179999220663,-0.020350246331169886,0.061392577095609815,0.07030437053657486,-0.0009332765694411105,-0.0003741318296475171,0.00476805365368751,0.00331234443104651,0.0018858776442215231,-0.004447954577318347,-0.006769658147981738
20,-0.13234871620373223,-0.13460510624691957,53,same,28,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Cognitive,-0.012955473518667526,-0.014975008792042565,-0.0030412656553216342,-0.005565172808462559,0.014197107378909512,-0.008558052968930197,-0.008102723410271207,-0.0002682824079135226,0.002596308331059527,-0.0009469015637761036,-0.002549493169775907,0.0007789871237574353,-0.002028287647370064,-0.0034052478939010644
21,-0.17119495303098353,-0.23039393409629128,53,same,29,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Cognitive,-0.018315036034063814,0.031300067110564454,-0.017832238091975226,-0.06165700004564685,-0.0014788915507553569,0.016055205582438958,0.019731964442278517,-0.0016238591292186745,-0.001308234554455101,-0.0034713978424034675,-0.000635710377555565,-0.0030629393864807673,-0.006334389433380894,-0.012099820413196394
22,0.14587196158627436,0.1319870488938416,10832,same,3,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Cognitive,0.019340363672720674,0.012764066122933038,0.007093420941903572,0.01100411420915175,0.01122303364479631,0.02604964394439959,0.054124821703279126,0.00011398435085929748,7.609306397426962e-07,-0.00020711948430212067,-5.533948174025749e-05,8.341808588825383e-05,0.00013161866058999382,0.0006482971924277603
23,-0.07666867413217426,-0.07927738225279479,53,same,30,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Cognitive,0.020939764409618533,-0.014845626031103353,-0.030942746851277025,-0.03812670152673503,-0.013662715969879535,-0.02160620053857585,0.16314193014911607,-0.001252545867741084,0.0011338471763417512,0.00229019001035593,0.0015797747307136234,0.0009648776939126247,-0.003490670947323515,-0.001650017461088682
24,0.03848820972363576,0.03726824448338262,53,same,31,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Cognitive,0.009641264149441909,-0.005912501503430723,0.02843324346743865,0.047705167261781624,0.0027749678968312487,0.014017055206585138,0.09275492355926591,0.0018186852359077133,-0.0013138850729118579,0.002517560376018002,0.002539590853424145,0.003522902308588027,-0.0015016524154754407,-0.0014093748499875325
25,0.008947389368697878,0.0009351385176579186,53,same,32,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Cognitive,0.0007042186265437511,-0.007967449366119372,0.00184788654836312,-0.034308293831960504,0.0016168504248766924,-0.0039841359907183405,0.038272602805227,0.004454433696801941,0.0030936288201289354,0.0013262206266936526,0.0010421368663688924,0.0017525578299351975,-0.0013688848345273952,0.0007999409949075442
26,-0.19518566900057754,-0.1956689801211211,53,same,33,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Cognitive,-0.09096021888948189,-0.039474182877244426,0.03861262279029347,0.0040415883267197915,0.0212690279439788,-0.09220289470077336,0.009822982973008631,-0.0023467765589763713,-0.006500350301221669,-0.00027625826104116236,-0.0004634282621296393,-0.0010518124875054991,-0.02251097447438104,-0.009790271384669591
27,-0.10531501370782603,-0.1300385499382417,53,same,34,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Cognitive,-0.04303726781397801,-0.016304913093398675,-0.015478681990352294,-0.01964746547769587,0.024182233224813655,0.028867110835528287,0.07885732508776044,0.007513100659604444,0.0014361189623830928,0.00022842470707544748,0.001110340511806207,-0.00042685078501345506,0.0010760388984810908,-0.004568486871048627
28,0.061625558541298586,0.06138621045319914,53,same,35,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Cognitive,-0.026957952948725696,-0.03142356349922042,0.011361455933087572,0.019073311108183843,0.006620261964083806,0.07428550547264982,0.2064575319995931,0.0038725932586528566,0.00437434111846966,-0.0005816324440585996,-0.0039309140697256105,0.0053797529278140745,0.002191992900169093,0.002960460697758216
29,-0.10074859067066466,-0.10150386624306473,53,same,36,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Cognitive,0.015741353611994403,0.008544994395415628,0.021435883935949373,-0.017402888651996483,-0.010447154850055939,-0.001082967539732138,0.05637883297406967,-0.0010574466386024106,-0.002815315255583828,-0.0009171043782387311,0.002148954122831448,-0.007734050404328352,0.0012722300398062992,-0.0026037164833282223
30,0.019553521974946975,0.019553016887298935,53,same,37,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Cognitive,0.034033428378813915,0.018729309804567284,-0.0379979274810444,-0.057149770963277426,-0.05179133663538593,-0.026217495527045952,0.10497303308606439,-0.0012143393334069553,-0.001659005969203453,-0.004086459589377233,-0.0012217509316126084,0.002146559839236262,0.0017255682837158393,0.00023421825294296373
31,-0.19191092023278022,-0.19499550422964695,53,same,38,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Cognitive,-0.041192841802233905,0.0018804265680290922,0.015090646518497364,-0.0011032132342911893,-0.01628780632068332,-0.023432361774168388,0.018239028623807708,0.0007468995324133587,0.005791868026062907,0.002224237794278405,0.005213962644578585,-0.0016416917123663222,-0.003619496641340092,0.008106214082656039
32,-0.16282997091438278,-0.1676860658546917,53,same,39,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Cognitive,0.03948831535390056,-0.05602678251077582,-0.019992750908397205,-0.0034279777285757262,0.0010462455369611768,-0.026946760117744974,-0.028927292607436872,-0.003553160749182549,0.0002119351613850462,0.00011426730077719327,0.002201615005750268,-0.0016901094432590024,-0.006070545805350802,-0.003434420934066473
33,0.13747583136191133,0.0938578791177962,10832,same,4,bootstrap:True|ccp_alpha:0.0|criterion:mse|max_depth:8|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_impurity_split:None|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence-accuracy,Memory,Cognitive,0.0055938281796894754,0.0035798920154763714,0.0031760735261822325,0.004707378279086005,0.010034523871381106,0.02374217978830586,0.07883986545608682,0.00036419142309431776,-5.7398878380787724e-05,-5.499961016242061e-05,0.0008171900079673832,-0.00019149763643753204,6.985010103721656e-06,7.319666612388697e-05
