fold,score,r2,n_sample,source,sub_name,best_params,feature_type,source_data,target_data,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
0,-0.034776398276705534,-0.08013772055526447,871,same,1,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,accuracy,Perception,Memory,0.06009857236016908,0.05917399405880208,0.062170226515130156,0.060631690627792834,0.06640842866689145,0.06827884752149149,0.07903447914617323
1,0.0116270309094757,-0.06728851118173873,871,same,10,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,accuracy,Perception,Memory,0.06009857236016908,0.05917399405880208,0.062170226515130156,0.060631690627792834,0.06640842866689145,0.06827884752149149,0.07903447914617323
2,-0.031365329923060736,-0.10440599150085328,871,same,11,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,accuracy,Perception,Memory,0.06009857236016908,0.05917399405880208,0.062170226515130156,0.060631690627792834,0.06640842866689145,0.06827884752149149,0.07903447914617323
3,-0.03814740679653306,-0.08708873481534818,871,same,12,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,accuracy,Perception,Memory,0.06009857236016908,0.05917399405880208,0.062170226515130156,0.060631690627792834,0.06640842866689145,0.06827884752149149,0.07903447914617323
4,0.027454457629954243,-0.08622297769451692,871,same,13,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,accuracy,Perception,Memory,0.06009857236016908,0.05917399405880208,0.062170226515130156,0.060631690627792834,0.06640842866689145,0.06827884752149149,0.07903447914617323
5,-0.03339449574139164,-0.11892527009487552,871,same,14,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,accuracy,Perception,Memory,0.06009857236016908,0.05917399405880208,0.062170226515130156,0.060631690627792834,0.06640842866689145,0.06827884752149149,0.07903447914617323
6,-0.01826948142103202,-0.09495072419384543,871,same,15,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,accuracy,Perception,Memory,0.06009857236016908,0.05917399405880208,0.062170226515130156,0.060631690627792834,0.06640842866689145,0.06827884752149149,0.07903447914617323
7,-0.026434712702607888,-0.1999152293069184,831,same,16,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,accuracy,Perception,Memory,0.06009857236016908,0.05917399405880208,0.062170226515130156,0.060631690627792834,0.06640842866689145,0.06827884752149149,0.07903447914617323
8,-0.032289268342814426,-0.1323817922008157,871,same,17,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,accuracy,Perception,Memory,0.06009857236016908,0.05917399405880208,0.062170226515130156,0.060631690627792834,0.06640842866689145,0.06827884752149149,0.07903447914617323
9,0.015128181458894385,-0.06485798444660573,1511,same,18,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,accuracy,Perception,Memory,0.06009857236016908,0.05917399405880208,0.062170226515130156,0.060631690627792834,0.06640842866689145,0.06827884752149149,0.07903447914617323
10,-0.015832524352637156,-0.07057526096171873,1511,same,19,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,accuracy,Perception,Memory,0.06009857236016908,0.05917399405880208,0.062170226515130156,0.060631690627792834,0.06640842866689145,0.06827884752149149,0.07903447914617323
11,-0.015144193158933561,-0.08388135139744479,871,same,2,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,accuracy,Perception,Memory,0.06009857236016908,0.05917399405880208,0.062170226515130156,0.060631690627792834,0.06640842866689145,0.06827884752149149,0.07903447914617323
