fold,score,n_sample,source,sub_name,best_params,feature_type,source_data,target_data,special,features T-14,features T-13,features T-12,features T-11,features T-10,features T-9,features T-8,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
0,3.574918139293004e-13,249,same,1,"memory:None|steps:[('standardscaler', StandardScaler()), ('linearsvr', LinearSVR(max_iter=1000.0, random_state=12345))]|verbose:False|standardscaler:StandardScaler()|linearsvr:LinearSVR(max_iter=1000.0, random_state=12345)|standardscaler__copy:True|standardscaler__with_mean:True|standardscaler__with_std:True|linearsvr__C:1.0|linearsvr__dual:True|linearsvr__epsilon:0.0|linearsvr__fit_intercept:True|linearsvr__intercept_scaling:1.0|linearsvr__loss:epsilon_insensitive|linearsvr__max_iter:1000.0|linearsvr__random_state:12345|linearsvr__tol:0.0001|linearsvr__verbose:0",confidence-accuracy,Mixed,Mixed,None,6.923371499392879e-13,1.425043360274327e-12,1.2617541909602503e-12,-5.662097858973572e-13,-2.001535285961227e-13,6.261789904038667e-14,-1.9828320536947075e-14,-2.0520939799460076e-12,-2.217595736433439e-13,1.7746191410404872e-12,-2.2438197981038443e-12,-6.34977553763183e-14,5.25728718286606e-13,-6.027338890843556e-13
1,-7.056577544517495e-13,256,same,2,"memory:None|steps:[('standardscaler', StandardScaler()), ('linearsvr', LinearSVR(max_iter=1000.0, random_state=12345))]|verbose:False|standardscaler:StandardScaler()|linearsvr:LinearSVR(max_iter=1000.0, random_state=12345)|standardscaler__copy:True|standardscaler__with_mean:True|standardscaler__with_std:True|linearsvr__C:1.0|linearsvr__dual:True|linearsvr__epsilon:0.0|linearsvr__fit_intercept:True|linearsvr__intercept_scaling:1.0|linearsvr__loss:epsilon_insensitive|linearsvr__max_iter:1000.0|linearsvr__random_state:12345|linearsvr__tol:0.0001|linearsvr__verbose:0",confidence-accuracy,Mixed,Mixed,None,8.062556517657095e-13,-2.3078608261534685e-13,-9.273266008987425e-13,-4.451834771906867e-13,6.850957233281138e-13,-2.9075138719101446e-13,5.482733646693743e-13,-1.5193734289967378e-12,-8.499528065041017e-13,3.677697437764994e-13,-3.096487535399503e-13,-3.1039938778259634e-12,-6.556016189691588e-14,-2.2043138762839585e-13
2,-5.285660797937908e-11,256,same,3,"memory:None|steps:[('standardscaler', StandardScaler()), ('linearsvr', LinearSVR(C=10.0, max_iter=1000.0, random_state=12345))]|verbose:False|standardscaler:StandardScaler()|linearsvr:LinearSVR(C=10.0, max_iter=1000.0, random_state=12345)|standardscaler__copy:True|standardscaler__with_mean:True|standardscaler__with_std:True|linearsvr__C:10.0|linearsvr__dual:True|linearsvr__epsilon:0.0|linearsvr__fit_intercept:True|linearsvr__intercept_scaling:1.0|linearsvr__loss:epsilon_insensitive|linearsvr__max_iter:1000.0|linearsvr__random_state:12345|linearsvr__tol:0.0001|linearsvr__verbose:0",confidence-accuracy,Mixed,Mixed,None,7.97706941258902e-11,-6.647233196931491e-11,-1.669484104328321e-10,3.3116866569354126e-11,4.905038365185606e-11,3.019657585868941e-11,-5.853226548511953e-11,5.593277859011883e-12,1.198919281234998e-10,6.510220419453383e-11,-7.702781988382568e-12,-1.899709632075316e-11,6.777428315177717e-11,2.3177072989669572e-11
3,-1.1945999744966684e-13,259,same,4,"memory:None|steps:[('standardscaler', StandardScaler()), ('linearsvr', LinearSVR(max_iter=1000.0, random_state=12345))]|verbose:False|standardscaler:StandardScaler()|linearsvr:LinearSVR(max_iter=1000.0, random_state=12345)|standardscaler__copy:True|standardscaler__with_mean:True|standardscaler__with_std:True|linearsvr__C:1.0|linearsvr__dual:True|linearsvr__epsilon:0.0|linearsvr__fit_intercept:True|linearsvr__intercept_scaling:1.0|linearsvr__loss:epsilon_insensitive|linearsvr__max_iter:1000.0|linearsvr__random_state:12345|linearsvr__tol:0.0001|linearsvr__verbose:0",confidence-accuracy,Mixed,Mixed,None,3.571981266544447e-13,5.062513670841012e-13,-4.803050986164483e-13,2.987835801595226e-13,1.1294981045299703e-12,1.5988020200385771e-12,-3.432972833682047e-13,-1.1043232700313938e-12,-1.9767499268772286e-12,1.9145774175597703e-12,-6.75722974974403e-13,2.5084841443124945e-12,-1.7203980123458636e-12,-7.004199061373254e-13
4,3.871347686867921e-13,204,same,5,"memory:None|steps:[('standardscaler', StandardScaler()), ('linearsvr', LinearSVR(max_iter=1000.0, random_state=12345))]|verbose:False|standardscaler:StandardScaler()|linearsvr:LinearSVR(max_iter=1000.0, random_state=12345)|standardscaler__copy:True|standardscaler__with_mean:True|standardscaler__with_std:True|linearsvr__C:1.0|linearsvr__dual:True|linearsvr__epsilon:0.0|linearsvr__fit_intercept:True|linearsvr__intercept_scaling:1.0|linearsvr__loss:epsilon_insensitive|linearsvr__max_iter:1000.0|linearsvr__random_state:12345|linearsvr__tol:0.0001|linearsvr__verbose:0",confidence-accuracy,Mixed,Mixed,None,1.502417571206829e-13,1.2022405200367009e-12,4.3847545465705923e-13,2.453145999196482e-13,9.277316068524945e-13,1.1291411071025871e-12,-9.670966100287873e-14,1.1867539828183842e-12,-2.005695716868275e-13,2.301436935703659e-12,4.655545627305781e-13,-1.586174770520072e-13,-7.111906125764911e-13,-1.7817343883713585e-12
5,-4.819495663332951e-05,193,same,6,"memory:None|steps:[('standardscaler', StandardScaler()), ('linearsvr', LinearSVR(C=10.0, max_iter=1000.0, random_state=12345))]|verbose:False|standardscaler:StandardScaler()|linearsvr:LinearSVR(C=10.0, max_iter=1000.0, random_state=12345)|standardscaler__copy:True|standardscaler__with_mean:True|standardscaler__with_std:True|linearsvr__C:10.0|linearsvr__dual:True|linearsvr__epsilon:0.0|linearsvr__fit_intercept:True|linearsvr__intercept_scaling:1.0|linearsvr__loss:epsilon_insensitive|linearsvr__max_iter:1000.0|linearsvr__random_state:12345|linearsvr__tol:0.0001|linearsvr__verbose:0",confidence-accuracy,Mixed,Mixed,None,0.0001395551921372013,8.620201207799549e-06,0.0004200381552512928,0.0007371072320632832,-4.923801062325313e-05,0.00010809048050313133,0.0005926275920745072,0.0001818994151040217,0.00020345986670596748,-0.00011924723004472087,-0.00019834477508411715,-0.00037474181283565213,0.0003337346754064313,-0.00037996456690998494
6,2.396971510165713e-13,273,same,7,"memory:None|steps:[('standardscaler', StandardScaler()), ('linearsvr', LinearSVR(max_iter=1000.0, random_state=12345))]|verbose:False|standardscaler:StandardScaler()|linearsvr:LinearSVR(max_iter=1000.0, random_state=12345)|standardscaler__copy:True|standardscaler__with_mean:True|standardscaler__with_std:True|linearsvr__C:1.0|linearsvr__dual:True|linearsvr__epsilon:0.0|linearsvr__fit_intercept:True|linearsvr__intercept_scaling:1.0|linearsvr__loss:epsilon_insensitive|linearsvr__max_iter:1000.0|linearsvr__random_state:12345|linearsvr__tol:0.0001|linearsvr__verbose:0",confidence-accuracy,Mixed,Mixed,None,-9.814881877491622e-13,1.90872159259472e-13,-3.727442763158574e-13,9.85847014454584e-13,8.141329013090967e-14,6.298538587973648e-13,-2.6401270990616623e-13,-1.1976563688206903e-12,-6.5155173607848e-13,1.3903724075457556e-12,-1.3465555671021798e-12,6.283396528632073e-13,-1.5507668637043645e-12,6.050903290338767e-13
7,-1.3014034294656085e-12,257,same,8,"memory:None|steps:[('standardscaler', StandardScaler()), ('linearsvr', LinearSVR(max_iter=1000.0, random_state=12345))]|verbose:False|standardscaler:StandardScaler()|linearsvr:LinearSVR(max_iter=1000.0, random_state=12345)|standardscaler__copy:True|standardscaler__with_mean:True|standardscaler__with_std:True|linearsvr__C:1.0|linearsvr__dual:True|linearsvr__epsilon:0.0|linearsvr__fit_intercept:True|linearsvr__intercept_scaling:1.0|linearsvr__loss:epsilon_insensitive|linearsvr__max_iter:1000.0|linearsvr__random_state:12345|linearsvr__tol:0.0001|linearsvr__verbose:0",confidence-accuracy,Mixed,Mixed,None,1.419339186361303e-13,1.2997119963879756e-12,2.0368331208272503e-12,5.863026539947236e-13,-8.306998907781426e-13,5.428197312677404e-13,6.293107081752263e-13,7.069376321941681e-13,7.547048155280197e-13,2.8379657657379757e-12,5.520542228472334e-13,-8.767438160399321e-13,-2.5035234450268554e-12,-6.1283998273571e-13
8,0.010255383341071234,205,same,9,"memory:None|steps:[('standardscaler', StandardScaler()), ('linearsvr', LinearSVR(C=10.0, max_iter=1000.0, random_state=12345))]|verbose:False|standardscaler:StandardScaler()|linearsvr:LinearSVR(C=10.0, max_iter=1000.0, random_state=12345)|standardscaler__copy:True|standardscaler__with_mean:True|standardscaler__with_std:True|linearsvr__C:10.0|linearsvr__dual:True|linearsvr__epsilon:0.0|linearsvr__fit_intercept:True|linearsvr__intercept_scaling:1.0|linearsvr__loss:epsilon_insensitive|linearsvr__max_iter:1000.0|linearsvr__random_state:12345|linearsvr__tol:0.0001|linearsvr__verbose:0",confidence-accuracy,Mixed,Mixed,None,0.0027536255569206402,-0.002528377056477966,0.012898061521916214,-0.00013919648991951063,0.0018027300958840314,-0.00029631094948862134,0.0011367800454019864,-0.004193826226521185,6.531918012304391e-05,-0.0006663017920556485,-0.0010248427712196092,-0.0009160600339530864,0.000528039588239222,-0.0005985019017371131
9,3.7325698087897763e-13,219,same,10,"memory:None|steps:[('standardscaler', StandardScaler()), ('linearsvr', LinearSVR(max_iter=1000.0, random_state=12345))]|verbose:False|standardscaler:StandardScaler()|linearsvr:LinearSVR(max_iter=1000.0, random_state=12345)|standardscaler__copy:True|standardscaler__with_mean:True|standardscaler__with_std:True|linearsvr__C:1.0|linearsvr__dual:True|linearsvr__epsilon:0.0|linearsvr__fit_intercept:True|linearsvr__intercept_scaling:1.0|linearsvr__loss:epsilon_insensitive|linearsvr__max_iter:1000.0|linearsvr__random_state:12345|linearsvr__tol:0.0001|linearsvr__verbose:0",confidence-accuracy,Mixed,Mixed,None,-7.878521488034845e-13,-5.493189440454637e-13,7.736242088371337e-15,-9.06625928090488e-13,-4.431248780180011e-13,6.82677943246701e-13,8.557874713732026e-13,5.745921173286461e-13,-1.1642658461168547e-13,1.024152667004876e-12,-4.739522070418786e-13,-1.905836373319829e-13,-8.191112576882073e-13,-9.705094041650866e-13
