fold,score,r2,n_sample,source,sub_name,best_params,feature_type,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
0,0.0877853583551534,0.0681607848889181,677,same,1,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,0.00095027443091,-0.0017090564993147,0.0070387697677066,0.0149831686512237,0.0125756962405821,0.0104114633003531,0.138342243962756
1,0.0386442353087487,0.035555964205997,699,same,2,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,-0.0019159426035007,0.010071836211939,-0.0013834064540883,0.0048296422825803,0.0129993856417197,0.0149317753620638,0.0887967014831837
2,-0.0098885058447917,-0.0099166304893858,680,same,3,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,-0.0032793754198977,-0.0033214733247329,-0.0066883388723938,-0.0006421292297065,0.011523697495576,-0.0100799441356935,0.1109226714052227
3,0.1571253667368316,0.1566917260275855,690,same,4,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,0.0039517603913557,-0.0061190220876356,-0.0056693280535634,-0.0052199484538741,0.01205052287266,0.0092905468350302,0.1998211169520378
4,-0.0117354143996932,-0.0140546797896785,689,same,5,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,0.0037702488761274,-0.0011418887096726,-0.0071682617921953,-0.0028560598378195,-0.0157793405888473,0.0040765821843669,0.0804481006650955
5,0.3817492894437388,0.3812596627518236,691,same,6,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,0.0030636520124261,0.0062658201742598,0.0028936077175496,0.0091573019536926,0.0140170134591221,0.0221856494122245,0.3055936542691667
6,0.0228565098850493,0.022843408041773,670,same,7,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,0.0055792366996392,0.0042320929456013,-0.0043698149344826,-0.0011891698757595,0.0129063203919098,0.0004800749377876,0.1057443654690099
7,0.2994067325550414,0.1501533157320672,560,same,8,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,0.0119058639344206,0.0022975643581834,-0.0056676029214209,-0.0187485871020401,0.000635790317487,0.006412788739103,0.1970982982351214
8,0.4092853167024766,0.3896772894136681,365,same,9,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,0.003844709831224,0.0086398330316041,0.0178994257460595,0.024662197819034,0.0534829725360932,0.0402807243527834,0.3028786850892018
9,-0.0725077684596999,-0.0841512915664455,653,same,10,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,-0.0040068142108613,-0.016060975016363,-0.0079637380439789,-0.0171767012422644,-0.0062120544176078,-0.0218389262741049,0.113663616147224
10,0.0859113135325132,0.0111595342194663,706,same,11,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,-0.0048474164127202,-0.0008127198791458,-0.0060619902768643,-0.0047130429444297,0.0080584779199464,0.0149917131202161,0.1639084431765299
11,-0.2612221847455416,-0.4348460482320322,645,same,12,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,-0.0163946769552861,0.0156502696351692,0.0002107164699225,0.0368492442488772,0.0094060093156449,-0.0064714411593815,-0.015866098632296
12,0.0263098812205927,0.0221338602421969,714,same,13,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,0.0014916649009611,-0.0040780066883993,-0.0023253111223016,0.0025816003605237,0.0151376991138733,-0.014283065254387,0.1429723506533989
13,0.0456401842650735,-0.2038134765786901,663,same,14,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,-0.0015787938221941,-0.0015932885044344,0.0002811026821923,0.02959939047004,-0.0136606249482581,-0.0063573928162824,0.1138449468849224
14,0.0609012755618869,0.0237667262642894,349,same,15,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,0.0040779760038266,-0.0013735527327482,0.0129436050285244,-0.0013550858230721,0.0213095049850524,0.0059390500957116,0.1252551808596981
15,0.0609012755618869,0.0237667262642894,349,same,16,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,0.0040779760038266,-0.0013735527327482,0.0129436050285244,-0.0013550858230721,0.0213095049850524,0.0059390500957116,0.1252551808596981
16,0.1974424736767405,0.1969346850101335,697,same,17,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,0.0021023578969866,0.0022265078331415,-0.0082539543087322,-0.0030135370481211,0.0146470659749274,0.0119874171888789,0.1969874421673647
17,-0.0554588088402583,-0.0801822634953755,681,same,18,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,-0.0137345535845856,-0.0070288016606896,-0.023198628360354,-0.0084217641041921,-0.0362710561949591,-0.0304952908495395,0.1613784247545908
18,0.0223564031531994,0.0038435257179404,676,same,19,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,0.0040265245554009,0.001660732419294,0.0051919460941731,-0.0025643417349328,0.0219305793908874,0.0068369095737016,0.1089409694946995
19,0.2696852191946191,0.2667625062675847,571,same,20,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,0.005844737442368,0.0020702380739592,0.0118968909540687,0.0119964607511591,0.0446388046845278,0.0193691635466745,0.2285371950605756
20,0.4706101111851113,0.1825551276501874,615,same,21,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:6|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,0.0040314350130949,0.0178526987461071,0.0079672959817031,0.0243913276066903,0.0431551925064871,0.0434535964714738,0.3337446575371688
