fold,score,r2,n_sample,source,sub_name,best_params,feature_type,source_data,target_data,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
0,-0.0660898273327017,-0.0883915095765275,3233,same,1,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Cognitive,Cognitive,0.0066793761822987,0.0036502082089008,0.002029808792348,0.0053250433550946,-0.0076305865173459,-0.0010646428073611,0.0138852965988968
1,-0.0397225059758132,-0.1574892846922675,3233,same,2,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Cognitive,Cognitive,0.0033028927626161,-0.0009181611629964,0.0006903380251251,0.0143276350552479,-8.569963363140865e-05,0.0129712514202414,0.0677882462100508
2,-0.0574500876607602,-0.0798206016741134,3233,same,3,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Cognitive,Cognitive,-0.0003480564900061,0.0012972548792783,0.0018038885818964,-0.0013879323866611,0.002545196742812,0.0103681823700102,0.0074021527013329
3,0.0891569300131707,0.0805981087523372,3233,same,4,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Cognitive,Cognitive,-0.0016113033608624,-0.0037863810798857,-0.0056619394464818,0.0008916365679854,-0.0014209350535907,0.0122204523728167,0.0714260126721552
4,0.117139367015314,0.0609994326151742,3233,same,5,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Cognitive,Cognitive,-0.0057050395437036,-0.0143128458830037,-0.0073833129416942,-0.0078259826995701,-0.0032378439295734,0.0028066115837762,0.0949917149345541
5,0.4356648376193701,0.3154043830485712,3233,same,6,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Cognitive,Cognitive,0.0635088461684624,0.0732625378857721,0.0473078719327993,0.1030395334281169,0.0497724543102056,0.0593417708233074,0.2054788828219355
6,-0.0613796672190372,-0.0636734318796989,3233,same,7,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Cognitive,Cognitive,-0.0162546150434904,-0.0019356157231961,0.0025633910665137,-0.0047648865982379,-0.0060248720536002,0.0109573562063055,0.0207184172314738
7,-0.0386104912383336,-0.0561938376753681,3233,same,8,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Cognitive,Cognitive,-0.0017564365046756,0.0009498061900364,0.006289775839186,-0.0060829980552989,0.0016321598912479,-0.0029008946360749,0.0192934541371109
8,-0.3224662340883217,-2.3424996956590944,3233,same,9,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Cognitive,Cognitive,0.0132221087391957,0.0977407638447723,0.0122984825839786,0.0387961568179694,0.0385083007863753,0.0051453615819657,0.0890559555067923
9,-0.0044243839357336,-0.0946682355701247,3233,same,10,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Cognitive,Cognitive,0.0003682770758766,-0.0035866897586284,-0.0108519489055219,-0.0022293426083186,-0.0035336834693773,0.0031079949105776,0.0345548518196056
10,-0.0126168294324835,-0.0127554961203957,3233,same,11,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:100|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Cognitive,Cognitive,-0.0028078708233906,-0.0034490785544669,-0.0028564939280302,-0.0007720186145088,-0.0029899147822904,-0.006947123850108,0.0379054978160899
11,-0.0463865129001452,-0.0578888965560073,3233,same,12,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Cognitive,Cognitive,0.0016175826447653,0.0032099113862593,0.0020044065126668,0.0063780655661131,0.002665127704639,0.0031134129210792,0.0015576300994149
12,0.1185765678244791,-0.0743838361090918,3233,same,13,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Cognitive,Cognitive,-0.0006875754550657,0.0045800216575631,0.0042920484367913,0.0012811562689567,0.0144190866384087,0.0224142537308294,0.0577475979531307
13,0.0046361614741867,0.0020788970703236,3233,same,14,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Cognitive,Cognitive,-0.0036961832729056,0.0009513822916088,-0.0047921786946214,0.0017290537798188,-0.0024562335622482,0.0122106830401756,0.0506973840117409
14,-0.0054009259096123,-0.0249914765574426,3233,same,15,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Cognitive,Cognitive,0.0069204783170562,0.0134229177678658,0.0113064368141496,0.0054419439912652,0.0167163164608322,0.0253463528363708,-0.0186850250699804
