fold,score,r2,n_sample,source,sub_name,best_params,feature_type,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
17,0.0444356046475961,0.0035243079603525,193,same,18,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.0862877,-0.11373881,-0.12265017,-0.12651953,-0.1277994,-0.12727824,-0.12612796
18,0.0071117384139912,-0.0012499840357793,193,same,19,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.07890765,-0.10930266,-0.12188185,-0.1268235,-0.12789772,-0.12827936,-0.12930429
19,-0.1489837849649031,-0.1526435868677407,193,same,20,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.0034190589,0.0027438353,0.0018319869,0.000701233,0.00029875454,-0.0012716048,-0.0009488666
20,0.1650756438846086,0.1619346906646296,193,same,21,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.027550152,0.03232846,0.03394903,0.035409857,0.038323328,0.03924547,0.038977362
21,-0.1324899157036188,-0.132784580990638,193,same,22,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.04667226,0.05886667,0.06267687,0.06275595,0.062845945,0.06205335,0.06120368
22,0.2431604033727989,0.2426030725859864,193,same,23,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.030520162,-0.04299748,-0.047820017,-0.050199706,-0.050048493,-0.05001151,-0.05090116
23,-0.0122847743671337,-0.0146875230369525,193,same,24,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.14454094,-0.19201459,-0.20555508,-0.20914854,-0.21119387,-0.21127288,-0.20948483
24,0.1646286383680134,0.1455021826640101,193,same,25,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.20935081,-0.2729505,-0.2928485,-0.29937965,-0.3015992,-0.30236048,-0.30347815
25,-0.0180153325261405,-0.0224065585419839,193,same,26,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.037194483,-0.05499184,-0.06356558,-0.06894856,-0.073261075,-0.07568005,-0.076798536
26,0.1753298235675482,0.1741963179652468,193,same,27,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.019834254,-0.02938368,-0.03351604,-0.03580954,-0.036719628,-0.036237556,-0.03746647
27,0.1951434990423445,0.1946743004804814,193,same,28,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.15147504,-0.20100786,-0.21537419,-0.22130813,-0.22167134,-0.21943974,-0.21875453
28,-0.2265508350818981,-0.2277787565811477,193,same,29,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.019829245,0.021813976,0.022933882,0.024879707,0.026335381,0.02674382,0.025930854
29,0.1357721879970284,0.1356939046236347,193,same,30,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.11888119,0.15317449,0.16557959,0.16859062,0.16824745,0.16821352,0.16668767
30,-0.1050798017528242,-0.1053822517137594,193,same,31,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.09432804,0.1200418,0.13076408,0.13530655,0.13622557,0.13656788,0.13845839
31,0.4692444857713954,0.4690214287495635,193,same,32,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.1109169,0.14173926,0.15175733,0.15578265,0.1571328,0.1576017,0.15840946
32,-0.1998035483790983,-0.2000505852341585,193,same,33,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.078929074,0.10208224,0.11006915,0.11381664,0.1166766,0.11769963,0.11954973
33,-0.0093015819772657,-0.0119871146378609,193,same,34,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.12812796,-0.17776252,-0.19539215,-0.202346,-0.20576198,-0.20853396,-0.20873752
34,-0.0838247500828874,-0.104708623401911,193,same,35,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.022627197,-0.03394393,-0.039276898,-0.041029513,-0.040721588,-0.039703146,-0.03695645
35,0.0616129453573922,0.0467778457221891,193,same,36,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.0854977,-0.11439273,-0.12408229,-0.12646256,-0.12642348,-0.12733126,-0.1285451
36,0.0759113598585241,-0.0166502864116362,193,same,37,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.2381165,-0.3109624,-0.33455366,-0.3432582,-0.34713662,-0.34938416,-0.3501308
37,-0.1554962640336525,-0.1606135612257608,193,same,38,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.046327263,0.05813235,0.06496885,0.06891655,0.07021877,0.07127735,0.07224684
38,0.003310717890736,-0.0082055504076277,193,same,39,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.11083166,-0.1551089,-0.1734075,-0.18196471,-0.18607114,-0.18848309,-0.18825889
39,0.3375726933325449,0.3322540525873686,193,same,40,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.026672589,-0.035585657,-0.037232284,-0.037517153,-0.036985166,-0.034416985,-0.033434894
40,0.1080380087015572,0.0880942346350419,193,same,41,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.07288845,-0.10190775,-0.11320124,-0.11828714,-0.12110053,-0.12099687,-0.120118
41,0.0709557199197046,0.0709258634072259,193,same,42,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.06607032,0.08534736,0.09230795,0.09483577,0.095188804,0.09535599,0.096300356
42,-0.2466102769494389,-0.2565828799950977,193,same,43,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.0051569664,-0.009933331,-0.012577252,-0.011564108,-0.012071847,-0.012239463,-0.012296952
43,-0.0085990650355098,-0.0184867703306816,193,same,44,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.044877235,-0.060564917,-0.06305017,-0.06383025,-0.06485224,-0.06516892,-0.06347515
44,0.1181561734630562,0.1174126412827792,193,same,45,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.052143496,0.06489543,0.0689337,0.06963823,0.06979894,0.069046065,0.067069985
45,0.4808131143304495,0.480151814532163,193,same,46,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.09930786,-0.13539332,-0.14708872,-0.150779,-0.15146017,-0.15096055,-0.14999044
46,-0.1944205356569648,-0.1973938893085891,193,same,47,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.006233314,-0.009119093,-0.011326857,-0.010246352,-0.009900785,-0.009801175,-0.00976793
47,0.1630684899367638,0.1624539163626335,193,same,48,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.114821926,-0.1545945,-0.16915537,-0.17514664,-0.17813905,-0.18153456,-0.18441284
48,0.0084484576477078,0.0078884334653299,193,same,49,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.17605038,-0.24016485,-0.2631164,-0.2723689,-0.27585155,-0.27938756,-0.2806382
49,0.0144294050513095,0.011131456112471,193,same,50,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.11878496,-0.16805983,-0.19117251,-0.19932157,-0.20136389,-0.20239906,-0.20325288
50,0.1299294929786038,0.1285034523355468,193,same,51,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.05366761,0.07095504,0.07826477,0.08182857,0.08312339,0.08445472,0.08576384
51,0.0789558741646925,0.078153652392931,193,same,52,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.14383787,-0.18620367,-0.19954845,-0.20345256,-0.2055363,-0.20629224,-0.20556258
52,-0.0103844387356843,-0.067164603530951,193,same,53,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.23619114,-0.30720747,-0.3303501,-0.3376254,-0.33997288,-0.34162962,-0.3421803
53,-0.0813168526275247,-0.0923668587603032,193,same,54,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.0706774,-0.09758469,-0.10730411,-0.1120629,-0.11355948,-0.114685215,-0.11319388
54,0.3059895157616369,0.3049677446076261,193,same,55,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.13215944,-0.17756683,-0.19253905,-0.19947942,-0.20424548,-0.20451047,-0.20525312
55,-0.0635893951680834,-0.0820341197480516,193,same,56,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.08920882,-0.12049638,-0.13008991,-0.13421272,-0.13562897,-0.13697536,-0.13674036
56,0.2524752073254764,0.2508858632377666,193,same,57,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.051596746,-0.07141419,-0.07534164,-0.07727292,-0.07864622,-0.07731977,-0.076810054
57,0.1993487696947494,0.1818301322804054,193,same,58,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.21291186,-0.28444377,-0.30768725,-0.315775,-0.3210345,-0.32535368,-0.3292435
58,0.3942223758458439,0.3917048742372075,193,same,59,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.13554202,-0.18370876,-0.2000325,-0.20676744,-0.21156421,-0.21498905,-0.21854474
59,0.0417257272317243,0.0401604481193964,193,same,60,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.13061324,-0.17412779,-0.18794934,-0.19068737,-0.19388394,-0.19496599,-0.19619946
60,0.5369933044949534,0.5369056124681769,193,same,61,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.054280225,-0.07314681,-0.08076361,-0.080943115,-0.080126405,-0.07805291,-0.076512665
61,-0.1043077960285301,-0.1168240116465539,193,same,62,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.07269809,-0.10205801,-0.11150786,-0.11233747,-0.11197736,-0.11337971,-0.1120594
62,0.0845013379758622,0.0844319090538328,193,same,63,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.16409671,-0.21510574,-0.23082237,-0.2356978,-0.23817478,-0.23991822,-0.2414224
63,-0.1414878172499352,-0.1426765732647956,193,same,64,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.027210137,0.033868052,0.03746768,0.038815495,0.038672566,0.03864123,0.039498772
64,0.0030321088020933,-0.0796098094151664,193,same,65,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.24707709,-0.32501107,-0.3512687,-0.36033997,-0.3635738,-0.36474484,-0.36517262
65,0.7354402736187069,0.7339120895915554,193,same,66,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.008430537,0.010654499,0.011593588,0.011996518,0.012773205,0.013912319,0.01515795
66,-0.0010289119779631,-0.0021933918193728,193,same,67,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.11862655,-0.16245566,-0.1811064,-0.19042149,-0.19482568,-0.19647118,-0.19928803
67,-0.1096703639856413,-0.113890548768474,193,same,68,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.051139697,-0.06855038,-0.073566094,-0.074179605,-0.07256586,-0.07207238,-0.07194126
68,-0.1231028891781333,-0.1309423990055691,193,same,69,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.018691743,0.018788615,0.01912616,0.019256,0.01839644,0.019700972,0.021634722
69,0.0383191740705951,0.0355326297807989,193,same,70,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.12535778,-0.16834173,-0.18271281,-0.18755081,-0.1874577,-0.18651864,-0.18622133
70,0.3463327093992143,0.3454266249536651,193,same,71,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.042336162,0.05044392,0.05224305,0.05218179,0.050752625,0.048807632,0.048160963
71,0.1589140990657634,0.1582778426719482,193,same,72,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.08576635,-0.11582596,-0.12445175,-0.12573265,-0.12617064,-0.12787512,-0.12840627
72,-0.1319740867184888,-0.1440278227351672,193,same,73,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.14195757,-0.19377147,-0.21031311,-0.2177468,-0.220345,-0.22221209,-0.22155303
73,-0.1568216012962651,-0.1644949391698611,193,same,74,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.036210433,-0.048837762,-0.05193676,-0.053757526,-0.05340761,-0.05575713,-0.05661223
74,-0.0152758710072611,-0.0251166309745007,193,same,75,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.076266,-0.10600326,-0.11562723,-0.11833652,-0.119351186,-0.12056848,-0.12189659
75,0.7717479928271925,0.7717164869651223,193,same,76,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.011350835,-0.018757418,-0.018533064,-0.01603001,-0.01279153,-0.010219713,-0.008794137
76,0.3981427913779438,0.3922991755074476,193,same,77,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.06794317,0.090321094,0.10124,0.10630008,0.11064404,0.1145893,0.11839175
77,-0.1751693250437418,-0.1834538670019636,193,same,78,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.015571235,0.016190872,0.0165621,0.016770469,0.019296994,0.021000262,0.021606265
78,-0.0540394010916451,-0.0563672623287592,193,same,79,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.020028273,-0.028807007,-0.030614581,-0.032091327,-0.033478446,-0.03302022,-0.032851454
79,0.0583995157196606,0.0505679190669355,193,same,80,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.043228462,-0.06310414,-0.071788944,-0.075737394,-0.078891225,-0.08235544,-0.08439133
80,-0.1722860513338397,-0.1787501001235223,193,same,81,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.014046019,-0.021319864,-0.02434091,-0.025275782,-0.024761086,-0.02549588,-0.024843298
81,0.0453458506980661,0.0426255568412539,193,same,82,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.044491675,-0.06120441,-0.06776399,-0.0712951,-0.07391424,-0.07559949,-0.076109014
82,0.1253092603145972,0.1247167281005264,193,same,83,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.08912235,-0.12330688,-0.13734072,-0.14467095,-0.14961687,-0.15210567,-0.15294464
83,-0.169674976781198,-0.1710299512525468,193,same,84,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.10215949,0.13508101,0.14678045,0.15075357,0.15229616,0.15288569,0.15372214
84,0.4198264072990928,0.4197349377847953,193,same,85,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.080185555,-0.108994246,-0.12005743,-0.12523858,-0.12695728,-0.12934206,-0.13101913
85,0.2278334232810311,0.2230542280037623,193,same,86,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.05756393,-0.07760205,-0.08583611,-0.088568784,-0.08952222,-0.091394,-0.09133176
86,0.2777455619938885,0.2758101177019613,193,same,87,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.13189602,-0.1784657,-0.19591546,-0.20213193,-0.20526797,-0.20657627,-0.20790899
87,0.0024685124325232,-0.0070070926431329,193,same,88,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.043084025,0.05400419,0.060337313,0.06327999,0.06670691,0.070285894,0.07024477
88,-0.2028674053321129,-0.2093156211174816,193,same,89,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.0051958235,-0.008341843,-0.008264185,-0.009686243,-0.008634548,-0.0068019754,-0.006230196
89,0.0961578365315061,0.0936095274605239,193,same,90,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.00918556,0.009589733,0.009566474,0.0096755875,0.01037847,0.011260468,0.012189395
90,-0.2202711322146602,-0.2203065544829687,193,same,91,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.06583929,0.08324128,0.08862408,0.08984801,0.091155164,0.092481375,0.09288919
91,0.262016101432418,0.260833674621805,193,same,92,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.0020265654,-0.0020662348,-0.004265834,-0.005904932,-0.008833319,-0.0121979,-0.014217909
92,-0.1394071734232556,-0.1430523608193403,193,same,93,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.010917343,-0.018768108,-0.01867595,-0.017919239,-0.016756902,-0.015432335,-0.014949444
93,-0.0411617345688439,-0.8181561243290925,193,same,94,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.2744646,-0.3544218,-0.3792526,-0.3895329,-0.39281815,-0.3947851,-0.39542997
94,0.5094906065074062,0.5075954922277794,193,same,95,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.12518382,-0.16877899,-0.18533315,-0.19321813,-0.19767375,-0.19925883,-0.19982782
95,0.0352836882247153,0.031676729019786,193,same,96,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.043341804,-0.057925902,-0.06162238,-0.06045138,-0.05997482,-0.0598437,-0.05980013
96,0.0595140620801366,0.0588235034567262,193,same,97,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.1356044,-0.18180655,-0.19888982,-0.20617978,-0.20869212,-0.2104558,-0.21198283
97,0.0590006812402409,0.0574600198184721,193,same,98,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.048079927,-0.06352843,-0.068274856,-0.0712288,-0.07153451,-0.072546095,-0.07464281
98,0.0543658042730413,0.0533768021900721,193,same,99,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.056395102,0.0724749,0.07800645,0.08055195,0.08296306,0.0837326,0.08399075
99,0.1681262128885235,0.1633464849973451,193,same,100,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.03728586,0.048249353,0.051807597,0.053083103,0.05311766,0.051719338,0.050600935
100,-0.0464261481030163,-0.0543928229739421,193,same,101,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.08378255,-0.111925185,-0.12147522,-0.12533465,-0.12572217,-0.12643993,-0.12573671
101,-0.0856879348475854,-0.087509184801612,193,same,102,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.01629301,0.01844361,0.019311694,0.021079822,0.023158604,0.025328796,0.026641738
102,0.3705490811753954,0.3683558470785119,193,same,103,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.0356961,-0.047871348,-0.05111405,-0.05128596,-0.050482307,-0.04845515,-0.046009637
103,-0.1365525469015069,-0.1367622156159722,193,same,104,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.18664569,0.2450596,0.26632178,0.2741975,0.27718404,0.27832627,0.27876425
104,-0.1424029962994306,-0.1592608152210619,193,same,105,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.03722546,-0.05225834,-0.05728679,-0.05886983,-0.05785582,-0.0566636,-0.055408914
105,-0.1819796035479532,-0.1936839263499608,193,same,106,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.08964325,-0.12325747,-0.13427971,-0.1402907,-0.14216687,-0.14367789,-0.14489098
106,-0.166110804501355,-0.1781175719826182,193,same,107,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.05218581,-0.072106466,-0.08049754,-0.084271535,-0.08789928,-0.0890736,-0.088615604
107,-0.1328165495598299,-0.1349617157268343,193,same,108,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.0027294029,0.0038083661,0.0052389326,0.0040228134,0.0058972463,0.005648766,0.0054979217
108,-0.2545661175808542,-0.2553116973137699,193,same,109,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.07238129,0.09335926,0.101140834,0.10392286,0.1042856,0.10442876,0.102949195
109,-0.0509287880416495,-0.0607286383393408,193,same,110,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.09265278,-0.12752602,-0.14121968,-0.14569156,-0.14748238,-0.14898026,-0.15041614
110,0.0959375911858491,0.0865755186803104,193,same,111,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.12385799,-0.16990167,-0.18687336,-0.19249058,-0.19295712,-0.19229509,-0.19210544
111,-0.0730164047467851,-0.0733474470676589,193,same,112,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.16081378,-0.20938838,-0.22365169,-0.22886257,-0.23231871,-0.233363,-0.23371132
112,0.1321379556918552,0.1288356696561716,193,same,113,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.00429857,0.005116555,0.0074075875,0.008322692,0.010134043,0.012203498,0.014351037
113,-0.0755579354856117,-0.084338572889991,193,same,114,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.016753584,0.018401846,0.018548911,0.019791497,0.01874239,0.016904188,0.017245172
114,-0.0781670113821533,-0.0800429581430857,193,same,115,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.024121327,0.032434657,0.035590496,0.03691065,0.03686618,0.03628395,0.03545682
115,0.177876592332509,0.1769658776363875,193,same,116,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.03368858,-0.04686427,-0.05088316,-0.052203946,-0.052642886,-0.052799728,-0.051323425
116,-0.1191596332209814,-0.1212553937288836,193,same,117,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.03853688,0.04617538,0.047448155,0.04711348,0.047088154,0.048584163,0.049897812
117,0.1638018446605417,0.1637643725860108,193,same,118,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.1428456,-0.19155903,-0.2090235,-0.21351726,-0.21508864,-0.21566437,-0.2171758
118,-0.0496737041224839,-0.0514793258181356,193,same,119,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.09646643,0.12870605,0.14106707,0.14718036,0.15028761,0.15142237,0.15245241
119,0.1550842764328673,0.1543582277906408,193,same,120,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.04855529,0.061304066,0.065883115,0.067508794,0.06964086,0.07030918,0.071146615
120,-0.072215591243502,-0.0766024383837673,193,same,121,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.01711913,-0.024152564,-0.026478466,-0.027777959,-0.028831458,-0.029178513,-0.028401902
121,0.0872359577270647,0.086173094340979,193,same,122,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.0108458605,-0.017447198,-0.021103002,-0.024001546,-0.025837392,-0.02649773,-0.027608957
122,0.1353368427355876,0.1352418951865127,193,same,123,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.106571175,0.13971719,0.15197456,0.15682071,0.1581763,0.15874577,0.15897137
123,0.2939660940134652,0.2927518346766813,193,same,124,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.0729004,0.09668846,0.10497996,0.10856958,0.10872583,0.10892546,0.10906473
124,-0.0252608241195693,-0.028893857376137,193,same,125,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.05771063,0.07508254,0.08184976,0.08506653,0.08628422,0.08740461,0.08781376
125,0.2468160023541811,0.2405782838295806,193,same,126,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.008054612,0.008379935,0.008323899,0.009303393,0.011966607,0.013755522,0.016117802
126,0.0639434035814716,-0.2107164903047254,193,same,127,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.25240847,-0.33297563,-0.3595547,-0.36888984,-0.37230057,-0.37274984,-0.37292162
127,0.1087545383478784,0.0988364126916849,193,same,128,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.012003799,-0.018333016,-0.021071704,-0.021936884,-0.021301443,-0.02168986,-0.020044485
128,0.0046315398219805,-0.0044111548394134,193,same,129,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.010598172,0.011091015,0.012330678,0.0144221205,0.016617369,0.01883083,0.020145312
129,-0.1723384928623779,-0.1986634880299329,193,same,130,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.049565986,-0.0711153,-0.080327876,-0.08217925,-0.08066925,-0.08009582,-0.079920806
130,0.0740771538445026,0.071905718096574,193,same,131,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.003300601,0.0017372116,0.002016704,0.0028012292,0.0048019825,0.0072005596,0.008890556
131,0.3500568159043866,0.3499871636833633,193,same,132,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.08152176,-0.110135816,-0.12089058,-0.122389525,-0.12149009,-0.120413035,-0.11860373
132,0.4611599763386079,0.4611565377042892,193,same,133,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.047519974,-0.065059006,-0.070228525,-0.072806515,-0.07367631,-0.07484826,-0.07698703
133,0.0276036281121324,0.012815103735177,193,same,134,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.12596965,-0.1782291,-0.19851707,-0.20529158,-0.20627266,-0.20523375,-0.20400107
134,-0.0555917732215824,-0.0640779367207622,193,same,135,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.049000826,-0.06698889,-0.07201261,-0.073770694,-0.07526863,-0.074867286,-0.07472015
