fold,score,r2,n_sample,source,sub_name,best_params,feature_type,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
15,-0.1033276061231756,-0.1328123083072783,489,same,16,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.006034501,0.009445403,0.011942213,0.014141375,0.017196245,0.020413974,0.022343015
16,-0.051958721754993,-0.0743792616680176,760,same,17,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.030810816,-0.053916164,-0.07111867,-0.08425989,-0.094343446,-0.10216526,-0.10841427
17,-0.0365068186724653,-0.0530324581621313,463,same,18,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.055662308,-0.0958422,-0.12444228,-0.14482397,-0.15944879,-0.16893597,-0.17531069
18,-0.0480045064482643,-0.0795162988362416,735,same,19,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.033015992,-0.055343788,-0.07071549,-0.081689425,-0.08880832,-0.09355634,-0.096233614
19,0.0032922311141169,-0.0095401455894372,768,same,20,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.08090348,-0.13992576,-0.18276425,-0.213866,-0.23644032,-0.25299954,-0.26510862
20,-0.0089591308108332,-0.0587433333813922,643,same,21,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.11906185,-0.20596641,-0.26709482,-0.30991048,-0.34018043,-0.36148542,-0.37672243
21,-0.1100962570707622,-0.2032622542237503,651,same,22,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.0332786,0.057324875,0.0745972,0.08702767,0.096105464,0.102952115,0.10762547
22,0.0359045201088071,-0.043076273024704,598,same,23,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.108951785,-0.18157263,-0.22896211,-0.26160654,-0.2831887,-0.29744783,-0.30716857
23,0.0114187518824736,-0.0205160606242513,579,same,24,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.08235558,-0.15389001,-0.2142955,-0.263156,-0.30278122,-0.3350205,-0.3608748
24,-0.094120302282719,-0.0942265236061634,601,same,25,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.039794274,-0.07158838,-0.09804696,-0.11949293,-0.13694248,-0.15138908,-0.16314709
25,-0.1422116482487219,-0.2016809146529017,620,same,26,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.018762955,0.0331171,0.04396199,0.052260842,0.058518693,0.06335395,0.066958904
26,0.1048303201716163,0.0080252158752941,661,same,27,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.007563914,0.014004994,0.019769581,0.024188751,0.027726963,0.030794097,0.03337968
27,-0.07516254628171,-0.1200447380720777,701,same,28,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.047080666,-0.09265396,-0.13563566,-0.17567256,-0.21228692,-0.24535716,-0.27525926
28,0.0070846483232641,-0.1850422011807817,747,same,29,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.07068256,0.11744571,0.14799416,0.16766578,0.18039016,0.18849531,0.19393358
29,0.0117840230372201,0.0108012308097862,641,same,30,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.056104355,-0.0909394,-0.113169,-0.12838688,-0.13871287,-0.14634061,-0.15164444
30,-0.0862189856234161,-0.0909018430125503,737,same,31,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.035677124,-0.068707645,-0.097963184,-0.123732954,-0.14703862,-0.16751955,-0.18554473
31,0.0211088662083722,0.0208439169527278,550,same,32,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.072516575,-0.1292771,-0.17391647,-0.20793991,-0.23352045,-0.25257975,-0.2671434
32,-0.0233891629537446,-0.0256487134785565,567,same,33,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.06762996,-0.11997812,-0.15950643,-0.18948327,-0.21098939,-0.22758137,-0.24081407
33,-0.0610599608872004,-0.0671052410283492,328,same,34,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.08032264,-0.136343,-0.17481378,-0.20271774,-0.2236215,-0.23909497,-0.24862227
34,0.0394846339199538,-0.0065212539970793,765,same,35,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.10269118,-0.17757818,-0.23120442,-0.26955557,-0.29681012,-0.3165505,-0.3308771
35,0.0273218248106115,-0.0415751660288001,527,same,36,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.11775085,-0.19995816,-0.25626868,-0.29430708,-0.32075563,-0.33930272,-0.35207304
36,-0.0794691140309089,-0.1132306462567089,630,same,37,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.0038629554,-0.006857125,-0.008949019,-0.011062535,-0.01199028,-0.0129269,-0.012968814
37,-0.0714027340887786,-0.1702125544882136,438,same,38,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.03272356,0.058209013,0.07655375,0.089661665,0.10045875,0.1080199,0.11448996
38,-0.0699464380233492,-0.1196094255619002,629,same,39,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.037288446,-0.073185466,-0.10656531,-0.13826104,-0.16710015,-0.19377859,-0.21868052
39,-0.119308562859935,-0.1490421884462054,605,same,40,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.024918607,-0.042124603,-0.05357086,-0.061276663,-0.0669408,-0.06978934,-0.070866756
40,0.1730118061322408,0.0798459289581116,772,same,41,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.0057106204,-0.010869159,-0.015295301,-0.019234626,-0.022532828,-0.025412418,-0.027915109
41,0.3970388513928207,0.3038924196971496,605,same,42,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.052922145,0.09154874,0.118881114,0.13811909,0.15201657,0.16208161,0.16944745
42,-0.0150698339381345,-0.6663688585812619,610,same,43,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.1521325,-0.25884193,-0.32963032,-0.3761288,-0.4060438,-0.4255993,-0.43828714
43,-0.0926486666525214,-0.0980161751997252,725,same,44,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.066971876,-0.11574031,-0.15146174,-0.1776836,-0.19703543,-0.21125166,-0.2216629
44,-0.0300183385594448,-0.0332844065556541,692,same,45,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.053275716,-0.10125009,-0.14260663,-0.17892928,-0.21041788,-0.23686871,-0.2600005
45,0.0530782841822221,0.0464637886875459,572,same,46,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.07659094,-0.1325681,-0.1740969,-0.20525241,-0.22876212,-0.24589758,-0.25810704
46,-0.0344233646963496,-0.0357099333003385,722,same,47,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.06470024,-0.11141698,-0.14521618,-0.16986178,-0.18835327,-0.2019208,-0.2120187
47,-0.0564333139567621,-0.0583978648021852,614,same,48,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.042721596,-0.069422424,-0.08681592,-0.09815464,-0.106359735,-0.112096444,-0.114860535
48,-0.0692267557723296,-0.1171448549278006,547,same,49,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.019009572,-0.032294948,-0.042664308,-0.05128726,-0.05731637,-0.06068142,-0.062980056
49,-0.0416094472676669,-0.0482283416479147,568,same,50,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.023235992,-0.040806618,-0.053480744,-0.062541366,-0.06815521,-0.072647445,-0.077023186
50,0.0597098807942549,0.0565091032700912,583,same,51,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.057481192,-0.09576082,-0.121831946,-0.1388026,-0.1507997,-0.15949738,-0.16526079
51,-0.045476022746753,-0.0457043380388741,581,same,52,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.016099328,-0.029352704,-0.03899468,-0.04778401,-0.055811103,-0.0626721,-0.06910216
52,-0.108434965396996,-0.1136851651141794,510,same,53,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.034824137,-0.058255125,-0.075677305,-0.08576014,-0.09246924,-0.09651891,-0.09881182
53,-0.0585231177733935,-0.0639890798745315,618,same,54,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.06427973,-0.11285414,-0.14945762,-0.17686619,-0.19714202,-0.21295242,-0.22551939
