fold,score,r2,n_sample,source,sub_name,best_params,feature_type,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
13,0.1552532592735278,0.150290030536401,385,same,14,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.027296884,0.04952512,0.06749629,0.08233893,0.09429384,0.10343137,0.11055916
14,0.2749349157899163,0.2748993434889288,393,same,15,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.03553519,0.054646753,0.06489165,0.070493676,0.07356318,0.07523686,0.07586794
15,0.4290003663371405,0.4282694331487569,393,same,16,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.012067171,-0.023927158,-0.034685675,-0.044353586,-0.052744444,-0.06021154,-0.066575706
16,-0.1005129682270051,-0.1053634910715244,385,same,17,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.044439927,-0.06328439,-0.07119953,-0.074543335,-0.07594675,-0.07654577,-0.07680022
17,0.5314107057620386,0.5302984121255059,393,same,18,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.03823597,0.056049444,0.064554945,0.06864709,0.07095882,0.07206314,0.072932005
18,0.5817464675820037,0.5714002776909326,393,same,19,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.016378975,-0.029719345,-0.040377457,-0.04877861,-0.055352665,-0.060453285,-0.06438153
19,-0.0787993595314053,-0.0797465345462107,374,same,20,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.040728945,-0.07884774,-0.113592915,-0.1452984,-0.17334548,-0.19878262,-0.22148639
20,0.1998229507182179,0.0873832739582257,393,same,21,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.06805147,0.122503325,0.164233,0.19549996,0.21855941,0.23549436,0.24791309
21,0.2601604671120437,0.2530945537368972,385,same,22,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.015263235,0.028480602,0.03960842,0.048899885,0.05662214,0.063231856,0.069056734
22,0.1732138137376292,0.1171092766351712,361,same,23,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.17898348,-0.2536514,-0.28678805,-0.303218,-0.31104144,-0.3151162,-0.31685087
23,-0.0224475841233469,-0.0257316595317225,393,same,24,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.01782082,-0.030169485,-0.03847487,-0.043798175,-0.04732767,-0.050201017,-0.052213028
24,0.0333111895015093,0.0328273987996258,385,same,25,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.059080288,-0.10929916,-0.15096287,-0.18560225,-0.21360296,-0.23697656,-0.25632727
25,0.1330432719976411,0.1292280468286746,393,same,26,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.016229503,-0.031638574,-0.045506626,-0.058318775,-0.07002049,-0.080649056,-0.090134695
26,0.4439100424139307,0.4271490100425783,393,same,27,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.1267969,-0.18243915,-0.20789902,-0.22002842,-0.22604628,-0.22926992,-0.23053767
27,0.2595661994774493,0.2451153461507109,385,same,28,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.0044555226,-0.007853781,-0.010375587,-0.011886913,-0.0126755675,-0.013071621,-0.013362469
28,0.4626108162711082,0.4592351138508853,369,same,29,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.030393256,-0.0578178,-0.081343755,-0.10026491,-0.115453556,-0.1279217,-0.13843654
29,0.0687758438884116,0.0490526938119639,393,same,30,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.026642181,-0.04930448,-0.06818489,-0.083565824,-0.09614733,-0.10661361,-0.11529822
30,0.79594842649211,0.6609955224108057,393,same,31,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.0801708,-0.14679934,-0.19590777,-0.22889316,-0.24971053,-0.2622677,-0.26947734
31,-0.0178718859934285,-0.040294593454518,393,same,32,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.03250402,-0.06305091,-0.09109613,-0.11678743,-0.14037856,-0.16184096,-0.18111427
32,0.0115592173244337,0.0092907886453116,393,same,33,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.09396579,-0.14622937,-0.17370097,-0.18907243,-0.1976827,-0.20240921,-0.20549704
33,0.6248155826504331,0.6243523604764665,393,same,34,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.07107053,-0.11368155,-0.13957128,-0.15576488,-0.16611737,-0.17285158,-0.1773216
34,0.43651059617976,0.4342970906553415,385,same,35,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.042132877,-0.0630946,-0.073603675,-0.07886806,-0.08182274,-0.083041824,-0.083666034
35,0.0352501482621641,0.0333192011786762,393,same,36,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.0032836557,0.004482496,0.0047107018,0.004827068,0.0048842174,0.004911598,0.004924288
36,0.1518539429366913,0.1330260549667957,329,same,37,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.05034939,0.09361376,0.12988634,0.15926987,0.18323864,0.20207302,0.21671663
