fold,score,r2,n_sample,source,sub_name,best_params,feature_type,source_data,target_data,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
10,0.041642246386481396,0.03692676334037581,1593,same,11,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Perception,-0.004481702423329259,-0.0005863569337671626,-0.0017098664682825282,-0.0011996471831624556,-0.0028880317963072112,0.014404025228436469,0.07269631142770239
11,-0.003390708462988945,-0.0071546939101094775,1593,same,12,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Perception,-0.0024766645940757837,-0.0018225045962991572,-0.006245579339839336,0.0017346103566978853,0.006813651058596548,-0.007724430429364992,0.022644045694947313
12,-0.005069981425229297,-0.011021600707792123,1593,same,13,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Perception,-0.0031225057640128064,-0.0009804543786796848,0.009122432739279818,0.0007331392715605123,0.005788546445172083,0.015012635891190973,0.040797468041363284
13,-0.03552455124433429,-0.036020826528267325,1593,same,14,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Perception,0.003913367925878664,-0.0015083082306207364,0.006853232407746468,0.006622040320267785,0.007462331049552651,0.002179163594736977,0.019575294467978788
14,-0.038330508464436974,-0.041140401706073915,1593,same,15,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Perception,0.002414179331835964,0.002096836623105691,0.005621163811136931,-0.009912874247205439,0.008203768264952283,0.008765780061835527,-0.015739723654885206
15,0.03191249476748803,-0.031637337768532836,1593,same,16,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Perception,0.0031447972120239196,0.0006623218501880191,0.001572331194675769,0.00015544041821216048,0.004535291045648759,0.010912855256436971,0.030242032534574092
16,0.08138110458079018,0.0789050140247104,1593,same,17,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Perception,0.005583713458533923,-0.0028127294595237107,-0.0006918657391964178,-0.002581320920868846,0.009243484825526792,0.021945501486246632,0.09709885014343364
17,0.021998230710119526,0.021912521234996984,1593,same,18,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Perception,-0.003485829038929933,-0.004563442885909663,-0.00237708626905877,-0.006408078100296621,-0.0005024910572253072,0.01315706230296525,0.051345321066440054
18,0.05302350377553522,0.04719320172112784,1593,same,19,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Perception,0.0017792677799276957,0.0031006164572499493,0.0036027201766984708,-0.0008824035660691676,0.007427806298665129,0.01187526823029419,0.06558582394315485
19,0.08009825766928114,0.07993842007044882,1593,same,20,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Perception,0.007951204071789375,0.008012569479066523,0.008148315359038904,0.0006165059865518741,0.009241229251645411,0.023435117122037784,0.05556214341104711
20,-0.005725025132121475,-0.12419868132992562,1593,same,21,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Perception,0.0007561646760612106,-0.0016685424493916522,-0.0044450891174036,-0.0002790445109619899,0.005766744906792809,0.007724204984662153,0.033128665877847616
21,0.09664185970147532,0.07043061602395662,1593,same,22,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Perception,0.0009918439771479325,0.007207694285474875,0.0076467970268452755,0.005921174779497917,-0.0018243148322632853,0.02538511693696992,0.07746223446640861
22,0.02751659251631311,-0.06468363913238506,1593,same,23,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Perception,-0.0004641002960100504,0.0049253778105661,-0.002715628849351015,0.0017589058999284645,0.0006119553810606693,0.00500163818365702,0.06286452790080481
23,0.0018223775599945924,-0.04526665354913706,1593,same,24,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Perception,-0.002735081521036986,-0.006002624920541666,-0.004506880738166297,0.0035713460361813665,-0.0050542292771011965,0.00972468762784311,0.0812279197046764
24,-0.016689669573741295,-0.08618203049702755,1593,same,25,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Perception,-0.005717170250384385,0.0007997245710306356,-0.0057032708616066245,-0.0063704377864986835,0.0037237914550859673,-0.0012310057363853488,0.04250723303258952
25,-0.22758573696872597,-1.6438085198127306,1593,same,26,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Perception,-0.0025567152423966455,-0.007590239576087354,0.008125759123702236,0.0005777920036728279,0.0010255491933226502,0.06278565756247478,0.09441879861897076
26,0.05138233618565269,-0.013168182834875086,1593,same,27,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Perception,-0.004464775240895657,0.01639238014522091,0.005371266007192621,0.011801196528836244,0.015386582937337589,0.019210853279983932,0.037931849338242965
27,-0.0541327800570115,-0.054665001597887564,1593,same,28,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Perception,-0.0024627820426022405,0.005031489778161635,-0.005789744376638151,-0.003376217455549968,-0.0018080021967697758,0.016225220614654257,0.0014724441655972864
28,0.01295227471150373,0.012786615382594957,1593,same,29,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Perception,-0.010563825597809728,-0.005901697695373053,-0.008679135792200898,-0.00410767846963902,-0.0015053229914499867,0.0026399074859351224,0.05397692249860182
29,-0.043902159848361766,-0.0976947227869438,1593,same,30,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Perception,-0.0017273349314883557,-0.004182378021179378,-0.005021696554569255,0.004434239312591792,-0.0005890229318183948,0.0028891914075925397,0.01588960054987094
30,0.028062894792829307,0.01947193634780131,1593,same,31,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Perception,-0.0038085220395211563,0.0010095127524625714,0.0022433485709241197,0.007529412409034264,0.009539273552675632,0.02229698026768472,0.0458875696223122
31,0.05134225444240548,0.051193284349040136,1593,same,32,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Perception,-0.008355387134653358,-0.005437368523145936,-0.00331933731743852,-0.0026293426094726067,0.0068910359842469845,0.023376854787730973,0.08889549392325595
32,0.09992093491133058,0.0995006690853476,1593,same,33,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Perception,0.003317084033555018,0.004071219037057006,0.004442991615260228,0.0013266064710946602,0.013690892403734578,0.01618508217624781,0.07841093651215951
33,0.07002449612717854,0.05079407013353976,1593,same,34,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Perception,0.0020022807530631903,-0.002323171153689807,0.000566602550267703,-0.001764815573532985,0.0035325106520613936,0.013133383072021188,0.08104979009652073
34,-0.0327190426954731,-0.12284314285926445,1593,same,35,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Perception,-0.006665751469424918,-0.011090490473418192,-0.002460966483450866,-0.006110282608512607,0.004953450950991467,0.012911687425112017,0.05702885720307198
35,0.05612946438271149,0.052696080262217726,1593,same,36,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Perception,0.003510129450674815,-0.00016592343262296084,0.01332527481198904,-0.0019939412150147716,0.008150401921549321,0.014346203684952407,0.04055255876838844
36,0.0012495340960057,0.0010804131246203719,1593,same,37,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Perception,-0.0009950840107580516,-0.0028870256293267228,-0.0017199244924473779,-0.009177983088894748,0.0021964208926368743,0.012548478533304808,0.04950374743118382
37,0.05774768891741444,0.04497893230913974,1593,same,38,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Perception,0.005241534813262461,0.0019153546687017188,-0.00024694173531316645,0.00012720883713592812,0.0021823584239434755,0.008278145205790798,0.08124517428581872
38,0.17356410528923671,0.15228236029884412,1593,same,39,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Perception,0.0002780513772987048,0.004600585764509124,0.006361189726500416,-0.0010133234163503646,0.0007133911560050609,0.028176151034509832,0.12221833116920236
39,0.1310590590607379,0.1286471979190985,1593,same,40,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Perception,0.0034140520087296844,0.0018223633593290821,-0.0003228288732328721,-0.003543917753451686,0.01047809149819876,0.01537573853977008,0.12347414985168774
40,0.0006612057489163714,-0.01611872293040073,1593,same,41,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Perception,-0.005442651062737403,-0.0023876957592333216,-0.003070866547343365,-0.0064620065213535135,0.0041501958329513535,0.0059106576504310395,0.07199173656855513
41,-0.2642981726704279,-2.2405876754550587,1593,same,42,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Perception,-0.02329798711716493,0.032577587235012605,-0.01457980226113773,0.05397998708128617,-0.006445690323227904,-0.0017252824408839462,0.09782938963706327
42,-0.05525210987196516,-0.05701727256325606,1593,same,43,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Perception,0.0011675680001918209,-0.00683361090457355,-0.0008177071765595567,-0.0015361838135342421,0.0033633685299931495,-0.01171181178133982,0.031996727499864264
43,-0.0092801345123803,-0.12474938245037248,1593,same,44,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Perception,0.0005839057064472187,-0.0006017934776357592,0.0017980927143519398,-0.0016096386045065358,0.008601601740527532,0.021567136611604275,0.007889542781216142
44,0.0874802219590537,0.08700065593433459,1593,same,45,bootstrap:True|ccp_alpha:0.0|criterion:squared_error|max_depth:7|max_features:auto|max_leaf_nodes:None|max_samples:None|min_impurity_decrease:0.0|min_samples_leaf:1|min_samples_split:2|min_weight_fraction_leaf:0.0|n_estimators:1000|n_jobs:1|oob_score:False|random_state:12345|verbose:0|warm_start:False,confidence,Perception,Perception,0.00046415880691634824,0.004814359415140834,0.0018976679082919334,0.002599419985344786,0.010711308518889994,0.03609727656664972,0.06365348898881318
