fold,score,r2,n_sample,source,sub_name,best_params,feature_type,source_data,target_data,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
17,0.0814776525911769,0.0812202486486871,503,same,18,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Perception,0.0765058431269887,0.0707332901822382,0.0809982961955248,0.0736606272071781,0.0845064045296245,0.1005991273948938,0.2529640514583654
18,-0.0959632563709764,-0.0961101806980329,494,same,19,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Perception,0.0757116517067433,0.0679291936873607,0.0861771283156839,0.0735798964612233,0.0847599777641666,0.0948023299048973,0.2599816953822514
19,-0.0347029903518856,-0.0350608093981059,503,same,20,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Perception,0.0780871801740727,0.0696326461604338,0.0807080605657075,0.0739848758645743,0.0840308808314755,0.101508848282828,0.255198948883156
20,0.0171199074474427,-0.0726034525241607,503,same,21,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Perception,0.0757372143922663,0.0686563614031473,0.0805281397197392,0.0745592051363049,0.0820408953088815,0.0966512360066326,0.2529484696292557
21,-0.0449222839372318,-0.0769458506579812,503,same,22,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Perception,0.0745764226581344,0.0710053968519041,0.0780593699891277,0.0769363747601669,0.082096332574801,0.0977724365571413,0.2554403480309684
22,0.028095450050106,-0.0132877983485462,495,same,23,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Perception,0.0757074148708395,0.0701539346042844,0.0821050613005276,0.076753173613107,0.082181183009561,0.0961229081023107,0.252420951536758
23,0.1888245930244549,0.1879389576602738,503,same,24,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Perception,0.07486917880823,0.0711785391579682,0.0836367011955504,0.0757550712697919,0.0839801620864988,0.0983444947137481,0.2509600777206553
24,0.0504305452778319,0.02165202319169,502,same,25,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Perception,0.0747170843149394,0.0688989327858683,0.0808478989132048,0.0763809794987652,0.0815964906545877,0.0973320226541966,0.2552274931070314
25,0.107569085688711,0.0669763220034639,423,same,26,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Perception,0.0743835424289387,0.0701532455654828,0.0823883059310813,0.0750113122311012,0.0835837794280198,0.0963640361791259,0.25264826307752
26,0.1302202576518558,0.1231387186762372,503,same,27,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Perception,0.0763185562075425,0.0706177852761103,0.0813715557001223,0.0752259077994785,0.0839920405630817,0.0963973897938899,0.2541972462717473
27,0.1282174399902806,0.1243796709569846,503,same,28,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Perception,0.0769502012623977,0.0708218091116867,0.0841820510179728,0.0760577206734104,0.0844818591309026,0.0942875660769964,0.252462172990699
28,-0.066512274614578,-0.066749049840838,503,same,29,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Perception,0.0737509548361624,0.0706169565312422,0.0841650001377286,0.0764106146859001,0.0810067770812602,0.0984157471634595,0.2568997002608343
29,0.0871123719476345,0.087069767803172,406,same,30,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Perception,0.0764479534344038,0.0714409048748678,0.0849471403435527,0.0759695319671728,0.0832922726507342,0.0969987698976535,0.2516379731428729
30,0.0419991668349893,-0.0383419433494758,503,same,31,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Perception,0.0722947797625264,0.0696435562846457,0.0801070803301618,0.0722123128537103,0.081403744638892,0.0992000097201289,0.2500422108009279
31,-0.0123992597015285,-0.0831935318626362,471,same,32,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Perception,0.0762471374902702,0.0682574837947267,0.0763098374014562,0.0735760550284155,0.081435917233724,0.0987753719952941,0.2526538029021846
32,-0.0616652741031031,-0.0938280032636829,495,same,33,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Perception,0.0753935124704745,0.0680546869322389,0.0822385186818934,0.0730239757574227,0.0857175997906516,0.0928918601358456,0.2587863298979963
33,0.0397334663677212,0.0386448955568783,487,same,34,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Perception,0.0751601611255978,0.0711309813066261,0.0829715653446575,0.076140228475155,0.0833801756908751,0.0984816016147617,0.2524003360810387
34,0.18888775278739,0.1477333414607656,487,same,35,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Perception,0.0758289539399684,0.0698305694078489,0.0823642027791477,0.0749010658361784,0.0837728464283362,0.0961390801535309,0.2517564926643347
35,-0.0333660084224174,-0.0346953087111998,503,same,36,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Perception,0.0765369219698808,0.0702602953722967,0.0806982417490394,0.0756627772839943,0.0832867782370097,0.0946969750178459,0.259418350530096
36,0.1368795907208302,0.1340011289517002,495,same,37,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Perception,0.0788135609486331,0.0756277214815225,0.0847013236625229,0.0789376872804902,0.0858202604608492,0.0958173971394032,0.2439499501524394
37,0.152416019296801,0.0970416664776488,493,same,38,C:10.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Perception,0.0753687152511101,0.0701820265292897,0.0824263951238913,0.0751388911421812,0.0829667338257082,0.095897587015455,0.2525991398936509
38,0.0939063346546194,0.0609224025235271,503,same,39,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Perception,0.0756495331387457,0.069512608779293,0.0835730344374413,0.0743099228172391,0.0824342221937669,0.095753241754105,0.2538368810752914
39,0.0584362944704737,0.0537150419243994,495,same,40,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Perception,0.0779344057111199,0.0714437474004343,0.0832417732453503,0.0729657921077971,0.0848980819567021,0.098183098700764,0.25191626621179
40,0.2094872513689325,0.1998136744215034,478,same,41,C:1.0|dual:True|epsilon:0.0|fit_intercept:True|intercept_scaling:1.0|loss:squared_epsilon_insensitive|max_iter:1000|random_state:12345|tol:0.0001|verbose:0,confidence,Perception,Perception,0.0759660260661828,0.0704343027945476,0.0833671160219495,0.075604046093589,0.0826523611072681,0.0935871795853283,0.254485372722069
