fold,score,r2,n_sample,source,sub_name,best_params,feature_type,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
0,-0.0394492876048027,-0.0456545678061317,503,same,1,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.033978283,0.046478268,0.052278537,0.054891393,0.05594759,0.05588411,0.055009354
1,0.3208472418320041,0.3130175100122834,492,same,2,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.16676265,0.21903536,0.23760444,0.24457736,0.24724787,0.2485822,0.2493825
2,-0.1069644228811548,-0.1079470136848037,503,same,3,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.027108165,0.03526303,0.0378258,0.03861349,0.03894644,0.03876501,0.03803567
3,-0.1967649282958536,-0.1975329327316153,503,same,4,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.00793667,-0.015748652,-0.018213434,-0.019142425,-0.019745873,-0.019957213,-0.020712497
4,-0.0575312979376643,-0.0585892065494266,471,same,5,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.062437646,0.07839966,0.083988495,0.08655449,0.088660166,0.088512816,0.08843918
5,-0.136868271427913,-0.1450513945582563,503,same,6,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.079243496,0.107605964,0.118744016,0.123168275,0.12504847,0.12585136,0.12656315
6,-0.0425592781191781,-0.0461924724133351,503,same,7,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.10437586,0.1358209,0.14698017,0.15106884,0.15187341,0.15189877,0.15192437
7,-0.0539425897555145,-0.055372687435832,503,same,8,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.102591924,0.13035153,0.13985303,0.14343837,0.14541097,0.14566916,0.14576219
8,0.1825797078519295,0.1825672949586414,495,same,9,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.026454704,0.035104726,0.03873433,0.040136218,0.040830586,0.04150593,0.04243605
9,0.1580773970432217,0.1533415707843543,503,same,10,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.11501194,0.1519628,0.16561653,0.17102988,0.17335485,0.17450869,0.17493264
10,0.1605337937714198,0.1513735685147937,486,same,11,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.08647786,-0.11914623,-0.13178097,-0.13659775,-0.13851371,-0.13892351,-0.13981268
11,-0.1459253173995172,-0.1462744176445383,503,same,12,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.050862946,0.0635397,0.06871673,0.07054077,0.071923144,0.07278623,0.07409046
12,-0.0352644302688003,-0.0359827417682538,495,same,13,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.017815601,-0.028800158,-0.032412127,-0.035016112,-0.03648244,-0.038149912,-0.0384459
13,0.1496740208775059,0.1449820490457077,503,same,14,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.05773729,-0.082217366,-0.092659,-0.09719859,-0.09957674,-0.101137266,-0.102096684
14,-0.0424636409756444,-0.0442958883243242,503,same,15,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.087274686,-0.12191234,-0.13439183,-0.13947736,-0.1422869,-0.14425784,-0.14565136
15,0.0139702831801664,-0.1003476722062248,495,same,16,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.2481567,-0.33096233,-0.36012363,-0.37151718,-0.3765393,-0.3791232,-0.38051614
16,-0.0801038183203632,-0.0805198169618515,503,same,17,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.0181022,0.020152854,0.021405227,0.02212206,0.021737045,0.020952828,0.020658555
17,0.0102489105467933,0.0100432263673287,503,same,18,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.019901512,0.023259433,0.02404814,0.024425412,0.02501893,0.025256224,0.025055975
18,-0.2149506662240909,-0.2149511647561539,494,same,19,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.0044501177,-0.0012163022,-0.0030378627,-0.0035997732,-0.003391835,-0.0030303297,-0.0029357292
19,-0.1252709358503365,-0.125608712249408,503,same,20,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.005451842,-0.01190695,-0.014352064,-0.015944606,-0.017563935,-0.017943777,-0.017795287
20,-0.061373752006731,-0.0632655856091326,503,same,21,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.14396238,0.18297829,0.19588116,0.20031872,0.20183925,0.20164454,0.20160381
21,-0.1794367907633483,-0.1838181588561385,503,same,22,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.10652088,0.13560857,0.14556412,0.1490623,0.14999117,0.14991994,0.1506107
22,-0.0433315808817469,-0.0485766266463087,495,same,23,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.07463064,-0.104166985,-0.11597137,-0.120810285,-0.12341064,-0.12475703,-0.12463644
23,0.1384437978005629,0.1373718040725854,503,same,24,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.010756632,-0.018183684,-0.021598566,-0.02305396,-0.023609983,-0.023834525,-0.023936193
24,-0.0451177278260552,-0.0490675746520561,502,same,25,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.09896989,0.13104904,0.14319903,0.14740199,0.14908367,0.14948668,0.14937548
25,0.0283826472020504,0.0221392247119691,423,same,26,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.10598055,0.14287125,0.15653282,0.16265312,0.16369417,0.16386463,0.1649129
26,0.0774863222467864,0.0759884990801993,503,same,27,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.038104877,-0.056273174,-0.061811414,-0.06467209,-0.06667534,-0.068365976,-0.06903385
27,0.0581557916416152,0.0580959192502505,503,same,28,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.03800248,0.05006427,0.055147048,0.057313,0.058504883,0.058983225,0.05918469
28,-0.1983355858810684,-0.1983924799612961,503,same,29,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.027956031,0.031715296,0.032391038,0.03279115,0.032939464,0.032287125,0.031386618
29,0.0042598102362257,0.0009504710910577,406,same,30,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.022019377,0.02625215,0.02970981,0.031559717,0.030606132,0.030053455,0.03275534
30,0.0241656126361921,0.0042393380781422,503,same,31,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.18927565,-0.26142603,-0.29087865,-0.30377975,-0.3089406,-0.3119762,-0.31349766
31,-0.0200470798310103,-0.0375932432842138,471,same,32,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.18990469,-0.26197696,-0.29158637,-0.3022812,-0.30622667,-0.30774367,-0.3074099
32,-0.116697474762202,-0.1168500648683537,495,same,33,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.11326084,-0.15596458,-0.1719278,-0.17785895,-0.1805907,-0.18148832,-0.18250667
33,-0.0528325386618819,-0.0549968843341934,487,same,34,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.034788158,0.04356944,0.046878684,0.04791802,0.04854941,0.048461754,0.049010776
34,0.1300135577437879,0.1274579159888866,487,same,35,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.09431174,0.1255302,0.13727596,0.14283845,0.14528032,0.14651656,0.14699177
35,-0.1546312965296432,-0.1559164696619115,503,same,36,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.03836654,0.04449848,0.0469132,0.047417562,0.04731055,0.04759847,0.04726212
36,0.0900278291692708,0.0897888180285962,495,same,37,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.019546391,-0.031682476,-0.03677809,-0.039417952,-0.04079027,-0.042932063,-0.04470042
37,0.0985836662113436,0.0834894632500119,493,same,38,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.10639581,0.14111304,0.15351674,0.1584941,0.16096824,0.16188918,0.16294138
38,0.0236973175968181,0.0233025443961462,503,same,39,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.081595495,0.11590357,0.1313513,0.1386759,0.14219095,0.14364256,0.14435656
39,0.0052114884629917,0.0050726297859042,495,same,40,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.044984862,-0.063496076,-0.06929202,-0.071446545,-0.07101472,-0.06945135,-0.068475
40,0.172544975903549,0.1681973700166629,478,same,41,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.05039368,-0.07041748,-0.07879805,-0.08212861,-0.084373206,-0.085193664,-0.08587716
