fold,score,r2,n_sample,source,sub_name,best_params,feature_type,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
10,2.414392520810882e-05,-0.225867382243905,377,same,11,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.3933361,-0.6568238,-0.7855206,-0.84089905,-0.86488193,-0.8760244,-0.88164425
11,-7.582005202411146e-05,-0.0525950149438572,377,same,12,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.420147,-0.6856769,-0.80548596,-0.853932,-0.8741616,-0.88339573,-0.8880515
12,-0.0001546206171783,-0.3548484300032337,369,same,13,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.39029324,-0.65353656,-0.7831769,-0.839428,-0.86389804,-0.8752857,-0.8809966
13,-7.629383244878163e-05,-0.0976651481318222,377,same,14,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.42061362,-0.6867207,-0.8063506,-0.85446984,-0.8744957,-0.88362736,-0.88826585
14,-0.0001303511931858,-0.1076167909096361,358,same,15,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.41641575,-0.6820193,-0.8032704,-0.8525127,-0.87308216,-0.88235754,-0.8870824
15,2.7959800437793447e-05,-0.1575069403035573,377,same,16,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.40337065,-0.66806096,-0.7935252,-0.84626126,-0.8688551,-0.8792908,-0.8845387
16,8.382423989228283e-05,-0.1289694088562774,369,same,17,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.41113028,-0.67634773,-0.7992361,-0.84998196,-0.8713787,-0.88121617,-0.8861595
17,-9.804133116775304e-05,-0.086630452866528,377,same,18,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.41367063,-0.6790036,-0.8009651,-0.8509835,-0.8720269,-0.8816713,-0.88654
18,-0.0001099674690412,-0.227746915966593,353,same,19,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.39413863,-0.6567164,-0.785137,-0.84084773,-0.8651008,-0.8765222,-0.88232887
19,3.369453449619808e-05,-0.2459480305097821,369,same,20,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.38615268,-0.6482161,-0.77908576,-0.8366242,-0.86186075,-0.87374705,-0.8797447
20,6.959838979614386e-05,-0.0403033861747037,377,same,21,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.4234688,-0.68932015,-0.80801594,-0.8555624,-0.87532,-0.8843185,-0.8888557
21,-8.853650392204315e-05,-0.405833321193878,369,same,22,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.38006893,-0.6431857,-0.77594066,-0.8346793,-0.8604406,-0.872408,-0.87852836
22,-2.5679816621604346e-05,-0.1108969500780765,377,same,23,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.4143907,-0.6801366,-0.8018433,-0.85154146,-0.8724091,-0.8819614,-0.88678426
23,0.0001580337256502,-0.132887683376182,377,same,24,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.41448352,-0.6803446,-0.802091,-0.85188055,-0.8727578,-0.88231444,-0.88711387
24,0.0001251800879459,-0.5400008887186003,348,same,25,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.3776985,-0.63943315,-0.7728374,-0.8321896,-0.85856557,-0.87103176,-0.87749577
25,1.0802348608174306e-05,-0.2121947171197455,377,same,26,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.40446597,-0.66980773,-0.7948668,-0.8470002,-0.8692108,-0.8794007,-0.8845504
26,-0.0001078663864524,-0.3236098868856094,377,same,27,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.39439213,-0.65934825,-0.7874912,-0.84207696,-0.86553687,-0.87645924,-0.88193905
27,-0.000138096326739,-0.1175744002720267,364,same,28,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.40497366,-0.6680961,-0.7933896,-0.8461848,-0.86867255,-0.8790265,-0.88425547
28,-9.197755725764978e-05,-0.0668071973230444,361,same,29,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.41522604,-0.6791877,-0.800797,-0.8507592,-0.8718965,-0.881733,-0.88664556
29,4.053354761024419e-05,-0.0859784948822517,377,same,30,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.4160538,-0.6818726,-0.8029912,-0.8522865,-0.8729777,-0.8824253,-0.8871949
30,-2.3391060524513563e-05,-0.3976680018462502,377,same,31,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.37749475,-0.6380467,-0.7713963,-0.8313627,-0.8581737,-0.8709015,-0.87733763
31,1.299296041867848e-07,-0.0672083649794677,369,same,32,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.41869187,-0.6845671,-0.80486846,-0.85352296,-0.87383586,-0.8831217,-0.8878025
32,-0.0001342465268507,-1.631235044804742,377,same,33,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.34643385,-0.60430866,-0.746861,-0.8146236,-0.84603083,-0.861197,-0.8690265
33,-0.0001940297250813,-0.3109380099206489,377,same,34,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.3841685,-0.6448739,-0.77651316,-0.83504623,-0.860857,-0.8730066,-0.8791474
34,-2.253275869912308e-05,-1.5805279624062445,377,same,35,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.3510843,-0.6110335,-0.7526971,-0.81891733,-0.8491136,-0.86357415,-0.87095267
35,0.000319643746947,-6.07024689761577,377,same,36,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.30318695,-0.55180466,-0.7057382,-0.78616446,-0.82576025,-0.84555227,-0.85594183
36,0.0001125682198048,-0.4476160973345999,377,same,37,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.36773467,-0.6280571,-0.7644213,-0.82671493,-0.8548155,-0.86825967,-0.8749902
37,-0.0001314576918187,-0.1783153024190131,377,same,38,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.40865833,-0.6736519,-0.7973868,-0.8487189,-0.87041515,-0.8803786,-0.885406
38,-3.76830565724795e-05,-0.1071340114535681,377,same,39,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.4129832,-0.678502,-0.80058676,-0.8507021,-0.8718367,-0.8815159,-0.88640505
39,6.255646458375175e-05,-0.0520680592222269,369,same,40,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.42610028,-0.69216496,-0.80990565,-0.8567646,-0.8761618,-0.88499135,-0.8894412
40,-3.68920397053607e-06,-0.1702539613296221,369,same,41,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.40552032,-0.67022914,-0.79504496,-0.8471867,-0.8693469,-0.8794932,-0.8846318
41,-0.0001487594767528,-0.1776366054603582,377,same,42,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.41155633,-0.6774732,-0.8000637,-0.8503933,-0.8715866,-0.88133687,-0.8862445
42,-7.64297099984379e-05,-0.0512307869761068,377,same,43,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.41983703,-0.68571264,-0.80580336,-0.8542968,-0.87446856,-0.88370275,-0.88833547
43,-0.0002280395561871,-0.2148272454815207,377,same,44,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.39561543,-0.6581869,-0.7860727,-0.84134626,-0.86531526,-0.8764963,-0.8821497
44,1.0679399205848483e-05,-0.0817870864227234,369,same,45,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.41524294,-0.68091905,-0.80253893,-0.8522211,-0.8730453,-0.8825412,-0.8873224
45,-3.71218826895614e-05,-0.2028267165776136,345,same,46,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.39484897,-0.6582176,-0.78605884,-0.84139746,-0.8652242,-0.8762214,-0.88184476
46,0.0007749745690336,-1.5976337473735147,361,same,47,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.37380767,-0.6374111,-0.77191746,-0.8316275,-0.85806906,-0.87044334,-0.8767862
47,0.0001221625157583,-2.156661661053302,377,same,48,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.33306763,-0.58972627,-0.7365106,-0.8077826,-0.8411632,-0.85729825,-0.8656134
48,-0.0002149014201409,-1.0064422613542767,361,same,49,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.36450627,-0.6249181,-0.76214415,-0.8251513,-0.8536286,-0.8671827,-0.87409776
49,0.0001725939561683,-0.2270353413072299,377,same,50,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.39508507,-0.6588626,-0.7868797,-0.8417935,-0.8655758,-0.87663424,-0.88226146
50,-4.8148244435886056e-05,-0.0667764542265636,377,same,51,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.41908944,-0.6850221,-0.805218,-0.8538303,-0.8741197,-0.8834057,-0.88806945
51,-0.0004493878255402,-0.9302524845897648,377,same,52,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.34057066,-0.59374267,-0.73733264,-0.808428,-0.8423716,-0.8589891,-0.8675525
52,0.0020585542903118,-0.2598278743868334,345,same,53,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.40460846,-0.668698,-0.7930335,-0.8454063,-0.868094,-0.8786341,-0.88400584
53,0.000253267317703,-2.138697140586709,377,same,54,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.3307283,-0.58586484,-0.7328202,-0.8050928,-0.8392854,-0.856024,-0.8646349
54,2.476042631893716e-05,-0.2161776937682267,377,same,55,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.39472508,-0.6586557,-0.78696036,-0.8419266,-0.8656324,-0.8767268,-0.8822878
55,0.000137741003255,-0.2251144970312204,377,same,56,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.3872821,-0.6496333,-0.7802788,-0.837431,-0.8625745,-0.8742355,-0.88016135
56,5.182196689323959e-05,-0.1472135972039565,377,same,57,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.41250926,-0.6783588,-0.8008081,-0.8509886,-0.8720764,-0.88171613,-0.8865801
57,9.635890285186743e-05,-0.1336538925254971,377,same,58,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.41361323,-0.6792775,-0.8012112,-0.8510821,-0.87207395,-0.8816983,-0.88655645
58,-6.492696643434215e-06,-0.0004797399484508,377,same,59,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.42923728,-0.69525003,-0.81196135,-0.85812384,-0.8771692,-0.88583285,-0.8901957
59,1.8669517655500734e-05,-0.1020983620124824,377,same,60,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.40773484,-0.67237544,-0.7964693,-0.84833556,-0.87037337,-0.8804663,-0.88555974
60,0.0002553692937211,-5.948048982590359,377,same,61,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.25323373,-0.47882274,-0.63983345,-0.7368865,-0.7905505,-0.81947285,-0.83520776
61,-2.974041429504304e-05,-0.3206964396574945,377,same,62,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.39105383,-0.65473527,-0.78407586,-0.840047,-0.8643299,-0.8756357,-0.88135326
62,-0.0002367359643933,-0.2695467532974949,369,same,63,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.3978804,-0.66232264,-0.78953683,-0.8434214,-0.8665095,-0.8772246,-0.88265014
63,0.0007703025191428,-1.5397418454961902,352,same,64,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.35144514,-0.60998553,-0.75110096,-0.8176899,-0.8483641,-0.86309814,-0.8706637
64,-2.540136423689887e-05,-0.2061894512511144,361,same,65,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.39866394,-0.66320974,-0.79034215,-0.8442616,-0.8674483,-0.8781924,-0.8836021
65,-2.191089319603101e-05,-0.5016696392535214,353,same,66,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.38053864,-0.6427402,-0.7754365,-0.83404106,-0.85971546,-0.87194943,-0.8781947
66,-0.0002696831916666,-0.5944488892685635,377,same,67,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.3693602,-0.6294187,-0.7652739,-0.8276037,-0.85569805,-0.8689926,-0.8757775
67,0.0002918234986086,-0.3282479266373732,353,same,68,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.3777439,-0.6387193,-0.77255803,-0.83255625,-0.85905695,-0.87150186,-0.8777687
68,0.0001806400770473,-1.0687243476952193,342,same,69,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.36857837,-0.63062084,-0.7668516,-0.8286812,-0.8562162,-0.8692234,-0.87594944
69,9.413512153033654e-05,-0.9305457990500416,369,same,70,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.38238618,-0.6475834,-0.7795253,-0.83678573,-0.8616767,-0.87332773,-0.8792355
70,-0.0001439609366209,-15.748866942473072,377,same,71,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.35501587,-0.61832035,-0.7588298,-0.82298434,-0.8517372,-0.865353,-0.8722913
71,2.8504853105904004e-05,-0.9059024524066644,377,same,72,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.37434784,-0.6376644,-0.77222985,-0.8320742,-0.85853875,-0.8709802,-0.87730277
72,0.0005831355913662,-0.133238610055359,377,same,73,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.4084588,-0.67305547,-0.79626715,-0.8476457,-0.86968154,-0.87996984,-0.88523316
73,0.0003102259704583,-0.0835727117074454,361,same,74,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.41830152,-0.6836751,-0.80400455,-0.8528905,-0.87339675,-0.882864,-0.88760805
74,9.768864176351588e-05,-0.518854142806525,377,same,75,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.37807417,-0.64123917,-0.7746735,-0.8337949,-0.85988945,-0.8721567,-0.878394
75,-0.0002787257519196,-0.4587932157105154,377,same,76,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.39647728,-0.66153556,-0.78908336,-0.8432198,-0.86645234,-0.8772264,-0.88265985
76,0.0001259996466319,-0.3614054064191432,377,same,77,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.38931113,-0.6537286,-0.7835011,-0.83957267,-0.86393166,-0.875306,-0.88105154
77,-0.0001492576107036,-0.3385770337073766,361,same,78,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.3896894,-0.6531428,-0.78286535,-0.8391101,-0.8634949,-0.8748769,-0.8805015
78,4.420020960271831e-05,-0.3980409633312931,377,same,79,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.38249046,-0.6456262,-0.777807,-0.8358417,-0.8612605,-0.8731151,-0.87908524
79,0.000269822333313,-0.109948150390615,361,same,80,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.41364327,-0.67832005,-0.7999979,-0.8500773,-0.8713371,-0.88113225,-0.88609564
80,-3.502427062085367e-05,-0.1470666747076832,342,same,81,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.4172076,-0.68316126,-0.80393565,-0.8528704,-0.87327003,-0.8827035,-0.8874359
81,0.0011448255681548,-1.3575757977628728,349,same,82,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.32284382,-0.56872046,-0.71414304,-0.79039234,-0.8291063,-0.8491668,-0.859988
82,0.0002018585001479,-1.168378705088286,369,same,83,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.37137982,-0.6333303,-0.76845807,-0.829342,-0.8565339,-0.869319,-0.87586075
83,2.397315143720657e-05,-0.0666491196349874,369,same,84,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.42011842,-0.6857443,-0.80559635,-0.8539852,-0.87415814,-0.88332236,-0.88792753
84,-7.088678365452239e-05,-0.1528634127328079,377,same,85,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.4028942,-0.66752326,-0.79324585,-0.8461238,-0.86872375,-0.87916917,-0.8843739
85,0.00024615297639,-0.6321558790586739,369,same,86,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.34473813,-0.59465367,-0.73566824,-0.8063786,-0.84088576,-0.8582433,-0.8674206
86,-6.092965067816536e-06,-0.0247058418492485,369,same,87,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.4266066,-0.6926069,-0.81021994,-0.8569976,-0.87635,-0.88514936,-0.8895881
87,-9.658671080492454e-06,-0.001378372491009,377,same,88,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.42938203,-0.6953571,-0.8120117,-0.8581424,-0.87716854,-0.88582146,-0.8901799
88,0.0003444026725937,-1.860925801860612,377,same,89,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.36016446,-0.6216406,-0.76022345,-0.8237618,-0.8524123,-0.86606157,-0.8730294
89,-4.899406859548705e-06,-0.4373384023567808,377,same,90,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.4016346,-0.6670563,-0.79283744,-0.8455566,-0.8680533,-0.87843364,-0.88367957
90,-0.0002375322340022,-2.5382093319939325,377,same,91,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.33728004,-0.5941705,-0.73944074,-0.80980647,-0.8427118,-0.8586898,-0.8669336
91,7.912136243071188e-05,-2.933917892000739,361,same,92,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.31179807,-0.5598699,-0.71013355,-0.7884251,-0.8274656,-0.84718865,-0.8575577
92,1.877279757245276e-05,-0.2316743790350544,369,same,93,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.40433484,-0.66937315,-0.7943969,-0.84670186,-0.86895454,-0.8792198,-0.8843631
93,-1.1785752370929714e-05,-0.0925600427803714,358,same,94,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.41572008,-0.6815582,-0.8028767,-0.8522721,-0.87281,-0.88216364,-0.8869268
94,-0.0002311532773613,-11.673776927669683,377,same,95,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.23072144,-0.44636387,-0.6093016,-0.71289307,-0.7724178,-0.8054417,-0.8240162
95,-4.7770194442575686e-05,-0.5219118118031583,377,same,96,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.3720474,-0.6332875,-0.7686313,-0.8298408,-0.8572493,-0.8700532,-0.87653273
96,-0.0001126962817845,-0.0959578975633208,377,same,97,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.41821173,-0.6843573,-0.8048121,-0.85348696,-0.87379307,-0.88310045,-0.8877803
97,0.0002765002502854,-2.760817518204583,369,same,98,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.34950364,-0.6095428,-0.7511847,-0.8174997,-0.84782016,-0.86238116,-0.8698376
98,3.2700048774092494e-05,-0.0152916800552478,377,same,99,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.42650494,-0.69258267,-0.8102212,-0.8570084,-0.87636364,-0.8851725,-0.889617
99,1.0286003366277718e-05,-0.3348974218007865,377,same,100,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.39039713,-0.65490454,-0.7846352,-0.8403272,-0.8643773,-0.87552106,-0.88114244
100,1.1218590411088414e-06,-0.1703817352356391,353,same,101,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.40206727,-0.6664167,-0.79217243,-0.84529454,-0.8679829,-0.8783611,-0.8837985
101,-0.0005221195616127,-1.8688350881333005,369,same,102,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.3424623,-0.5983743,-0.7416433,-0.8109316,-0.8435821,-0.85947907,-0.86765575
102,-3.405217346896805e-05,-0.0182655075574884,377,same,103,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.42266482,-0.6885227,-0.80767477,-0.85561097,-0.8754889,-0.88454175,-0.889096
103,0.0002316693515003,-0.385042758973714,369,same,104,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.4044323,-0.6700408,-0.7949807,-0.84696436,-0.86905116,-0.8792292,-0.8843772
104,-2.487578535181889e-05,-0.1399175937973362,377,same,105,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.4121483,-0.67791265,-0.8004045,-0.85068333,-0.8718078,-0.8815122,-0.88639796
105,0.0015174321196855,-2.032605914506448,377,same,106,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.2890998,-0.52251387,-0.67463255,-0.76179004,-0.8085809,-0.8335526,-0.84720397
106,1.6361909530582253e-05,-0.1200597015152948,377,same,107,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.40844446,-0.67356414,-0.7974985,-0.8489348,-0.87066334,-0.88061833,-0.88564116
107,-0.0001047219268963,-2.3630053624540244,377,same,108,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.32960066,-0.5834314,-0.73022646,-0.8032753,-0.83816046,-0.85529035,-0.8641929
108,-3.5609995419072504e-05,-0.2507701680269443,369,same,109,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.3891624,-0.65197414,-0.7821177,-0.83872294,-0.8634136,-0.8749213,-0.88072956
109,0.000167786272438,-0.4617070927993036,368,same,110,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.38785338,-0.6506913,-0.7808999,-0.83773714,-0.8625609,-0.8741849,-0.88011324
110,7.939289901726099e-05,-1.609509867140734,377,same,111,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.35213137,-0.61129206,-0.75230336,-0.8186185,-0.84902686,-0.8636552,-0.87117314
111,-5.773801588415672e-05,-0.135665303168784,377,same,112,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.4078176,-0.6728452,-0.796865,-0.8483771,-0.8701861,-0.8801984,-0.8852492
112,-6.858081117999681e-05,-0.0536781062645446,377,same,113,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.4208102,-0.6867316,-0.80636233,-0.85452545,-0.87457526,-0.8837231,-0.88833326
113,6.450898896948054e-06,-0.0735236087821642,369,same,114,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.41774645,-0.68308216,-0.8037762,-0.85281056,-0.87319434,-0.8825495,-0.8872742
114,3.4889095718804164e-05,-0.08111923258668,353,same,115,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.4217897,-0.6877458,-0.8071634,-0.8550598,-0.874928,-0.88399464,-0.88857144
115,4.179637434242878e-05,-1.9220705614334384,377,same,116,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.3309051,-0.5852885,-0.73215383,-0.8045946,-0.83891,-0.8556074,-0.8641705
116,2.189211321346196e-05,-0.165413530909309,361,same,117,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.40112484,-0.66518295,-0.79127014,-0.8446903,-0.8675822,-0.8781865,-0.883536
117,6.900268843545998e-05,-0.0867287588124317,377,same,118,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.41759667,-0.68314815,-0.8037785,-0.85281324,-0.8733434,-0.8827659,-0.88750595
118,0.0001564226559467,-0.1677020392214685,377,same,119,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.4025118,-0.66735846,-0.7928534,-0.84581745,-0.86851895,-0.8789671,-0.88423115
119,-4.870381577526395e-05,-0.0218336781700554,351,same,120,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.4266251,-0.6925763,-0.8101723,-0.8569467,-0.87630737,-0.8851125,-0.8895506
120,0.0004053699908777,-0.8277453318364638,377,same,121,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.3327594,-0.5829027,-0.72843856,-0.8020187,-0.8376958,-0.8553729,-0.86455184
121,-0.0003293499251453,-0.628498190765183,361,same,122,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.3704729,-0.6310537,-0.7665787,-0.8285693,-0.85624266,-0.86933285,-0.8759697
122,-1.009174791732903e-06,-0.037803949412736,361,same,123,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.4233628,-0.68932563,-0.808009,-0.8555466,-0.87533087,-0.88440365,-0.8889855
123,-2.895276189729401e-05,-0.2548884926970098,377,same,124,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.3990009,-0.6642718,-0.79101974,-0.844383,-0.86726576,-0.8778757,-0.88320696
124,-6.542183656144118e-05,-0.0689586871572218,377,same,125,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.4164276,-0.68210995,-0.8032362,-0.8524974,-0.873122,-0.88255405,-0.8872023
125,-3.330322670147545e-05,-0.1019474536911289,377,same,126,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.40936264,-0.6740659,-0.7975604,-0.8488853,-0.87062037,-0.8806222,-0.8856744
126,0.0014843063508861,-0.2464204190568535,377,same,127,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.4018609,-0.66546446,-0.79048896,-0.8436522,-0.8667699,-0.87766045,-0.88326174
127,3.363875593376253e-05,-0.0059252479421403,367,same,128,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.42745298,-0.69353133,-0.8108745,-0.8574463,-0.8766987,-0.88545936,-0.8898761
128,-6.038463364110847e-05,-0.3551619056299628,377,same,129,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.38589582,-0.6494536,-0.78035074,-0.8374695,-0.86247015,-0.8741118,-0.8799972
129,2.874066048830226e-05,-0.0153902748449852,377,same,130,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.42734116,-0.6936175,-0.8109653,-0.8575085,-0.87673604,-0.88548636,-0.88989574
