fold,score,r2,n_sample,source,sub_name,best_params,feature_type,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
14,0.1108828804398566,0.0548829111598118,658,same,15,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.13821435,-0.22751775,-0.28120103,-0.31678393,-0.34042194,-0.35894006,-0.37099722
15,-0.0376002512177386,-0.1433090262911962,690,same,16,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.12717092,-0.202403,-0.24855015,-0.27830645,-0.29707932,-0.30859438,-0.3166468
16,-0.1516223629927275,-0.2796050871483417,695,same,17,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.0022652475,-0.03532605,-0.054018453,-0.06487734,-0.07275744,-0.07674926,-0.07976361
17,0.0037004656002341,-0.1193696833008526,593,same,18,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.14515208,-0.23138896,-0.28198022,-0.31188795,-0.33401576,-0.34827963,-0.35553554
18,-0.1248132665248276,-0.2586181077398757,714,same,19,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.018164208,-0.046886146,-0.0691654,-0.08471006,-0.09426924,-0.09941889,-0.103022665
19,-0.2790308600326492,-0.2790365520859663,690,same,20,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.22478883,0.27226478,0.2879845,0.2929931,0.2954288,0.29807955,0.30019754
20,0.1972167939264946,0.1899076497074863,698,same,21,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.076875694,0.07809574,0.07148832,0.063556656,0.05754512,0.052301813,0.04876118
21,-0.3508258851876666,-0.3859152527015148,715,same,22,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.1514294,0.17604913,0.18448153,0.1869815,0.18797302,0.18849544,0.18991059
22,-0.1179034958249847,-0.2254330487412019,697,same,23,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.009826782,-0.04116538,-0.06040809,-0.072740965,-0.08015009,-0.08394294,-0.08456791
23,0.0087645910185771,-0.071992109605713,697,same,24,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.17446642,-0.2724406,-0.3287175,-0.3657121,-0.38923386,-0.40682283,-0.4185159
24,1.0,0.0,669,same,25,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.2456372,-0.37489223,-0.45268744,-0.5039864,-0.53979486,-0.5657571,-0.5850807
25,1.0,0.0,678,same,26,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.26952597,-0.40583694,-0.48699927,-0.5405599,-0.57816344,-0.6056447,-0.6262892
26,-0.2273689407332189,-0.2819412313389369,656,same,27,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.032366555,0.036330804,0.034662314,0.03300313,0.033060696,0.0345725,0.037516613
27,0.0615448449841691,-0.0022759224209851,556,same,28,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.17492625,-0.27488872,-0.33637726,-0.37473714,-0.39650777,-0.41216052,-0.42232066
28,0.1403794017238619,0.070124810781265,640,same,29,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.098342985,-0.17485484,-0.22510114,-0.25813982,-0.27899045,-0.29551917,-0.30569336
29,-0.1595852178380132,-0.2878818034016013,715,same,30,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.02522561,-0.057104323,-0.07359478,-0.0835104,-0.08884835,-0.09370931,-0.096412286
30,-0.1425690470441876,-0.1842391906033844,704,same,31,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.06952197,0.07123926,0.06375528,0.05724983,0.053434156,0.05109676,0.04888437
31,0.5509923093958213,0.5491529916663598,704,same,32,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.2460019,-0.37473953,-0.45353153,-0.50627047,-0.5434843,-0.5708841,-0.5916648
32,0.0129564039228179,-0.0709606143224133,682,same,33,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.15655543,-0.24552423,-0.29757217,-0.33080223,-0.35144445,-0.36462134,-0.37299794
