fold,score,r2,n_sample,source,sub_name,best_params,feature_type,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
0,0.0630894228534272,0.0144127083051692,511,same,1,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.03616323,0.049919806,0.056843832,0.06301712,0.06606009,0.06613029,0.06520215
1,0.0342620941802804,0.0180875797492416,570,same,2,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.02419009,-0.043662973,-0.057763044,-0.0685427,-0.0759154,-0.08111499,-0.08434536
2,0.1474088929827364,0.147296160099051,529,same,3,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.047613647,-0.07181432,-0.08743032,-0.09584961,-0.10183245,-0.103942,-0.10360327
3,-0.0009274206807299,-0.0334490591284792,692,same,4,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.008769247,-0.015478671,-0.02003325,-0.023234718,-0.025576258,-0.027697483,-0.02911789
4,0.1185504277645748,0.1112956547956049,572,same,5,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.025563328,0.04029483,0.0484673,0.053253688,0.055514637,0.056299563,0.053841345
5,-0.0037000729355389,-0.0634830245064628,391,same,6,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.02740459,0.036474854,0.037929937,0.0387174,0.03938858,0.039653488,0.0404778
6,-0.0382514794534116,-0.0695152260737266,513,same,7,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.0059674014,-0.012265054,-0.019394781,-0.025654035,-0.029593535,-0.033278253,-0.03581205
7,-0.010523747965379,-0.0650511044204027,428,same,8,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.025204875,-0.049112305,-0.07032834,-0.088541485,-0.10478344,-0.11979594,-0.13358721
8,0.0657005198664744,0.065461386549939,479,same,9,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.021006774,-0.031505562,-0.037688952,-0.042431753,-0.048274763,-0.04990844,-0.052783813
9,-0.0848930219364858,-0.1061862827630346,527,same,10,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.017702114,-0.028862135,-0.03534514,-0.040175453,-0.043829653,-0.045807168,-0.04575692
10,-0.0007443885851252,-0.0701443812103246,330,same,11,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.18482798,-0.27058622,-0.31104136,-0.32973444,-0.33892,-0.34583032,-0.34887686
11,0.0614115406352918,0.0029149513869156,506,same,12,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.02516468,0.037709497,0.044931613,0.048802175,0.050968833,0.050506342,0.050310593
12,-0.0196658344955611,-0.0279368272776314,460,same,13,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.004754499,0.004570359,0.0026536963,0.00020592443,0.0002496067,0.0003868775,0.00024796603
13,-0.0001690652213668,-0.0021540725681552,454,same,14,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.042005677,-0.06804572,-0.08083866,-0.08719361,-0.09146058,-0.094003126,-0.0949167
14,0.0592190203223212,0.0546104636484777,606,same,15,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.03274324,-0.058150098,-0.07742901,-0.09182659,-0.10345895,-0.112102695,-0.11843797
15,0.1745473443842384,0.1383760638343188,445,same,16,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.027688513,0.03721929,0.04172682,0.043552432,0.048247438,0.053490147,0.059765298
16,0.0413660662674026,0.0273658300251221,432,same,17,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.0074945507,0.01158218,0.014337599,0.015643345,0.018433554,0.023267778,0.02781047
17,0.0873220764013851,-0.0498006066485821,604,same,18,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.13621701,-0.20868416,-0.24780978,-0.26984817,-0.28264293,-0.29109558,-0.2956803
18,-0.1041636375326731,-0.1587266378441176,516,same,19,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.000534312,-0.0015987848,-0.004454048,-0.008060764,-0.01088351,-0.012312907,-0.013364969
19,-0.0559637259376488,-0.0603884186598802,474,same,20,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.013445729,-0.026598698,-0.036232963,-0.042662255,-0.048352994,-0.050116934,-0.05095134
20,0.1475527373234242,0.1288657892165546,644,same,21,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.013562667,-0.026927216,-0.039744265,-0.05198988,-0.06337527,-0.074003406,-0.083651274
21,-0.0212392510325689,-0.0214267512157739,652,same,22,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.008096884,-0.015913613,-0.02085128,-0.024356332,-0.028167197,-0.03199121,-0.036857445
