fold,score,r2,n_sample,source,sub_name,best_params,feature_type,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
0,0.0803708927561509,0.0778152301849743,1593,same,1,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.124834195,0.17469932,0.20213565,0.21734956,0.22590472,0.23110494,0.23427294
1,0.1040602348489414,0.0990720091983828,1593,same,2,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.0020071762,-0.017958866,-0.037634987,-0.056496963,-0.07368704,-0.08944975,-0.10383833
2,-0.0603381362621107,-0.0633104241471169,1593,same,3,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.027713593,0.032015868,0.032645997,0.03065729,0.02745003,0.023897776,0.020710995
3,-0.149531889908612,-0.1496449080948998,1593,same,4,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.045688264,0.062144734,0.071404,0.076788485,0.08036352,0.082409434,0.08339106
4,-0.030059891278493,-0.038100624292449,1593,same,5,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.11472224,0.15747868,0.18162787,0.19490819,0.20251144,0.20672809,0.20933148
5,-0.0735037126937594,-0.0798634529874304,1593,same,6,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.064012006,0.0819241,0.0924797,0.09860303,0.10197794,0.103392914,0.103879355
6,0.0012737149906434,-0.0107315836462156,1593,same,7,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.08684162,-0.16094473,-0.22169204,-0.2717857,-0.31345305,-0.34838828,-0.37800458
7,-0.112168869999061,-0.1232197526108229,1593,same,8,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.12401089,0.17760739,0.20824552,0.22572222,0.23555097,0.24148306,0.2449781
8,-0.1052975775005038,-0.1137129877499456,1593,same,9,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.043466117,0.067738704,0.08262643,0.09158044,0.09699741,0.10001735,0.101393804
9,0.0408849676345738,0.0339464637673857,1593,same,10,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.17718226,0.24421194,0.28048882,0.29987013,0.31078553,0.31677553,0.32021573
10,-0.0868789616219842,-0.0890235412611659,1593,same,11,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.065506406,0.087010585,0.09960683,0.10703069,0.11098085,0.113245934,0.114188865
11,-0.0637145941145802,-0.065388123440409,1593,same,12,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.13586348,0.18556592,0.21835467,0.23712474,0.24797425,0.25446868,0.25861102
12,-0.1070974772210542,-0.1083536855083862,1593,same,13,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.11821607,0.16958775,0.20040216,0.21870741,0.22996512,0.23646788,0.24051768
13,-0.1409922821102056,-0.1472749359297682,1593,same,14,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.08406787,0.117407404,0.13929828,0.1528295,0.16143811,0.16669218,0.17018592
14,-0.1541047547154399,-0.1550464714413515,1593,same,15,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.07836714,0.108589485,0.12775749,0.1383465,0.14534451,0.149371,0.15178847
15,-0.0052866463374008,-0.0473588974782948,1593,same,16,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.20151396,0.2690341,0.3074016,0.32704446,0.3382036,0.34454438,0.34829646
16,-0.0498372610702846,-0.1048919728948776,1593,same,17,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.08256008,0.12876917,0.15800369,0.17704889,0.1897597,0.19834694,0.20426731
17,-0.063993817291758,-0.0782168599969499,1593,same,18,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.09536686,0.12567143,0.14451644,0.1549968,0.16143602,0.1649591,0.16657147
18,-0.030471580314642,-0.0321825695482336,1593,same,19,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.07735374,0.105428025,0.12263118,0.13267441,0.13873205,0.1427425,0.1450549
19,-0.0075401625274289,-0.0165516161193912,1593,same,20,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.08822005,0.12312858,0.14270051,0.15328348,0.1590155,0.16207966,0.16366069
20,-0.0415048807644604,-0.1053747592664791,1593,same,21,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.21089232,0.28470695,0.32314786,0.3426888,0.35335094,0.35919508,0.3624603
21,0.0455381425693418,0.0454959667711803,1593,same,22,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.025348436,0.022614772,0.016341863,0.008241664,0.00044471354,-0.007251932,-0.014687208
22,0.0085712317528141,-0.0351597903394156,1593,same,23,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.19521892,0.2655363,0.30310228,0.32399324,0.33585125,0.3426767,0.3468334
23,-0.0866346761404501,-0.0876202193691448,1593,same,24,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.018058516,0.007331556,-0.002287802,-0.013084948,-0.023885295,-0.034572907,-0.044080842
