fold,score,r2,n_sample,source,sub_name,best_params,feature_type,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
21,0.0526569604248416,0.041642316157645,1593,same,22,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.043988645,0.04904367,0.05050683,0.050828338,0.050795205,0.050586924,0.050466824
22,0.0570203576582181,0.0445505630901562,1593,same,23,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.02245299,0.022792956,0.023823591,0.024097418,0.024247881,0.024280515,0.024386277
23,0.0911801635105411,0.0769408161681561,1593,same,24,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.030910192,-0.037254766,-0.03662805,-0.036061466,-0.035842344,-0.035532877,-0.03536437
24,0.2686974607572496,0.2686949486641027,1593,same,25,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.1579256,-0.174837,-0.1760596,-0.17621271,-0.1764412,-0.17659901,-0.176608
25,0.2905597361037235,0.2875520873430915,1593,same,26,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.12450018,-0.13858546,-0.1396239,-0.139633,-0.13976417,-0.14005256,-0.14022441
26,-0.0206319488790822,-0.0397805284529775,1593,same,27,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.10109661,-0.12217152,-0.12407447,-0.123899415,-0.12417404,-0.12456622,-0.12497958
27,0.0682830172046131,0.0663152492559998,1593,same,28,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.17331375,-0.19685893,-0.19897307,-0.19888213,-0.19863991,-0.19838531,-0.19849898
28,0.077613742144471,0.0663044496500102,1593,same,29,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.08409359,-0.09828615,-0.099938974,-0.10023568,-0.09997471,-0.09991452,-0.09990801
29,0.0002419937387453,-0.0257632234621159,1593,same,30,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.03555438,-0.043436266,-0.04405206,-0.044049975,-0.044178452,-0.04412492,-0.044251624
30,0.4304912369219762,0.2850268736923637,1593,same,31,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.28184095,-0.300248,-0.30022758,-0.30031776,-0.30044428,-0.30058852,-0.30073372
31,0.2653800247214227,0.2637706147097221,1593,same,32,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.22847585,0.27627778,0.28775895,0.29080954,0.2916983,0.29201543,0.29217955
32,0.0450913306181336,0.0397582132727634,1593,same,33,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.039287474,0.04209056,0.0430451,0.043313365,0.043637812,0.043707103,0.0439436
33,0.0364202690318763,0.0261429134107157,1593,same,34,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.098935604,-0.11374343,-0.114905715,-0.11482833,-0.114812985,-0.11491548,-0.11477052
34,0.0330406829673061,0.0328856435314208,1593,same,35,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.19041833,-0.21320772,-0.21480934,-0.21498469,-0.2149883,-0.21498728,-0.21526706
35,-0.2101915617550482,-0.2115213897185981,1593,same,36,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.1574925,0.1783217,0.18211997,0.18265231,0.1829076,0.18316668,0.1831292
36,-0.0683249021087177,-0.071721721431696,1593,same,37,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.16602258,0.19494496,0.20140313,0.20287302,0.20301473,0.20308703,0.20310453
