fold,score,r2,n_sample,source,sub_name,best_params,feature_type,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
0,0.2628842021384274,0.2619529184315265,899,same,1,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.1455367,-0.17808846,-0.18564352,-0.18802248,-0.18956456,-0.18941177,-0.18994027
1,0.5200626529698167,0.5179504552538037,993,same,2,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.13844031,-0.16493672,-0.1691286,-0.1700297,-0.1701801,-0.17042015,-0.17023993
2,1.0,0.0,984,same,3,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.3462327,-0.38932234,-0.392362,-0.39230585,-0.3922521,-0.39224306,-0.39224294
3,-0.094709308677195,-0.105572328835219,993,same,4,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.030898262,0.035188165,0.036685437,0.036781732,0.03668755,0.036524612,0.03649059
4,0.0913920926335525,0.0904719190067488,993,same,5,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.1415432,0.16716969,0.17395262,0.17567436,0.17611918,0.17638548,0.17659414
5,-0.0800428921152061,-0.085526106229419,993,same,6,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.24384925,0.29200682,0.3054333,0.30916393,0.31024268,0.3105503,0.3106405
6,-0.0387716282121861,-0.0615544012917224,992,same,7,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.15557517,0.1889147,0.19806172,0.20056006,0.20138493,0.20160642,0.20153277
7,-0.2199602321757865,-0.2310887453618173,993,same,8,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.007844346,0.0053824056,0.0049103135,0.0042988523,0.0043565137,0.004161141,0.004109987
8,0.0855930157790532,0.01875820461234,898,same,9,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.29151148,-0.34530145,-0.3547114,-0.35591948,-0.3562717,-0.3585065,-0.35864213
9,-0.0043882195871125,-0.0075879993680305,676,same,10,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.03625176,0.03849601,0.039960567,0.04051237,0.041586578,0.039662417,0.037400838
10,-0.0831699662928715,-0.089818597784542,889,same,11,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.027064277,0.028633574,0.029489685,0.028468167,0.027333822,0.027308935,0.0256419
11,0.394520174769592,0.3943796645883137,993,same,12,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.030722026,0.03563252,0.037329577,0.03795197,0.038461838,0.03872258,0.039206423
12,-0.0569758400779842,-0.0708600764375493,993,same,13,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.00091968913,-0.004066573,-0.004334044,-0.004530438,-0.005102592,-0.005437444,-0.006055293
13,-0.0647100758792211,-0.0662938640673442,984,same,14,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.2049641,-0.24869417,-0.25746542,-0.25928256,-0.25940776,-0.25995088,-0.26066592
14,0.0623326598326229,0.0562778356893176,984,same,15,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.015778266,0.016095126,0.01638411,0.016647775,0.016948804,0.017027061,0.01676954
15,0.0699665372205989,0.0613624275335069,985,same,16,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.0465184,-0.062114518,-0.06523852,-0.06553831,-0.065191016,-0.06509397,-0.0652105
16,0.0620308426029656,0.0539166287883312,993,same,17,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.06919134,0.08143672,0.0847316,0.08606813,0.08661607,0.086962864,0.08705907
17,-0.0060303052141912,-0.0107172657182526,793,same,18,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.11189869,0.13128492,0.13665558,0.13822871,0.13835843,0.1383962,0.13840589
18,0.0271164670573625,0.006678632909954,797,same,19,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.05785708,-0.07643687,-0.081557155,-0.08237265,-0.08123921,-0.08040461,-0.08026711
19,0.0108916603479863,0.0072075003045273,993,same,20,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.062251188,0.07135694,0.07342917,0.07358181,0.07344915,0.07323635,0.073182434
20,0.2089761057634996,0.2081249207200742,993,same,21,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.04161588,0.049242973,0.051296405,0.051894404,0.051865783,0.051673397,0.051309023
21,-0.160289594225816,-0.1640830344604835,952,same,22,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.2396119,0.28702626,0.30038387,0.30413264,0.30522165,0.30568737,0.30581358
22,0.0635885511247349,0.0494877515062438,993,same,23,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.047338072,-0.062586516,-0.06662396,-0.06766009,-0.06813895,-0.06828058,-0.067972094
23,-0.1606508815866467,-0.17305698082187,985,same,24,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.042387478,0.04681651,0.048328884,0.048589766,0.04793223,0.04799346,0.047437392
24,0.3111645277238226,0.3098795161437657,993,same,25,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.19950835,0.2381204,0.24877608,0.251708,0.25253916,0.25262287,0.25265774
25,0.0116922230978367,0.0024295784570517,993,same,26,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.14325981,0.16994564,0.17725432,0.1792884,0.17946136,0.17932332,0.17931432
26,0.1987405716888691,0.1966245089310353,952,same,27,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.21350473,-0.2553916,-0.26282105,-0.26506606,-0.2650169,-0.26508063,-0.26519576
27,-0.0448709180171482,-0.0531731677494839,993,same,28,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.028040808,-0.03923772,-0.042189214,-0.04321662,-0.04345422,-0.04364267,-0.044029888
28,-0.1656214242099558,-0.1819563462350604,993,same,29,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,0.028797293,0.0307933,0.03186434,0.03163444,0.03144925,0.031204956,0.031107238
29,-0.1052680694745247,-0.1148226278808788,992,same,30,"input(,7,1)->lstm(,7,1)->output(,1)",confidence,-0.0042283623,-0.008731226,-0.009547243,-0.009916426,-0.010525094,-0.011071615,-0.011735092
