fold,score,n_sample,source,sub_name,best_params,feature_type,source_data,target_data,special,features T-14,features T-13,features T-12,features T-11,features T-10,features T-9,features T-8,features T-7,features T-6,features T-5,features T-4,features T-3,features T-2,features T-1
0,-1.8250284621323944e-06,249,same,1,"memory:None|steps:[('standardscaler', StandardScaler()), ('linearsvr', LinearSVR(C=10.0, max_iter=1000.0, random_state=12345))]|verbose:False|standardscaler:StandardScaler()|linearsvr:LinearSVR(C=10.0, max_iter=1000.0, random_state=12345)|standardscaler__copy:True|standardscaler__with_mean:True|standardscaler__with_std:True|linearsvr__C:10.0|linearsvr__dual:True|linearsvr__epsilon:0.0|linearsvr__fit_intercept:True|linearsvr__intercept_scaling:1.0|linearsvr__loss:epsilon_insensitive|linearsvr__max_iter:1000.0|linearsvr__random_state:12345|linearsvr__tol:0.0001|linearsvr__verbose:0",confidence-RT,Mixed,Mixed,None,-1.528863314542556e-06,1.3940085873539308e-06,-3.82181332923717e-08,9.336193394268254e-07,2.95877902851841e-06,3.951404652847684e-06,1.4931321888529535e-06,-2.6596829167816733e-06,-9.92162794279211e-07,-1.747939233777524e-07,8.61637157470111e-08,2.181105811351394e-06,-3.026684586539857e-06,-3.272551921866345e-07
1,1.0756548608159555e-05,256,same,2,"memory:None|steps:[('standardscaler', StandardScaler()), ('linearsvr', LinearSVR(C=10.0, max_iter=1000.0, random_state=12345))]|verbose:False|standardscaler:StandardScaler()|linearsvr:LinearSVR(C=10.0, max_iter=1000.0, random_state=12345)|standardscaler__copy:True|standardscaler__with_mean:True|standardscaler__with_std:True|linearsvr__C:10.0|linearsvr__dual:True|linearsvr__epsilon:0.0|linearsvr__fit_intercept:True|linearsvr__intercept_scaling:1.0|linearsvr__loss:epsilon_insensitive|linearsvr__max_iter:1000.0|linearsvr__random_state:12345|linearsvr__tol:0.0001|linearsvr__verbose:0",confidence-RT,Mixed,Mixed,None,3.730774178362838e-06,4.34620897443388e-06,1.4269258474062912e-05,8.828699520962508e-07,1.89761224878768e-06,-9.363781996313591e-06,1.2153797346381445e-06,-7.121824223151584e-06,-9.94823649027172e-07,3.933756934531827e-06,-2.094515621940405e-06,-2.4478346192388303e-06,-6.9494099263195446e-06,-5.232025937392718e-06
2,-1.3729017922514686e-12,256,same,3,"memory:None|steps:[('standardscaler', StandardScaler()), ('linearsvr', LinearSVR(C=10.0, max_iter=1000.0, random_state=12345))]|verbose:False|standardscaler:StandardScaler()|linearsvr:LinearSVR(C=10.0, max_iter=1000.0, random_state=12345)|standardscaler__copy:True|standardscaler__with_mean:True|standardscaler__with_std:True|linearsvr__C:10.0|linearsvr__dual:True|linearsvr__epsilon:0.0|linearsvr__fit_intercept:True|linearsvr__intercept_scaling:1.0|linearsvr__loss:epsilon_insensitive|linearsvr__max_iter:1000.0|linearsvr__random_state:12345|linearsvr__tol:0.0001|linearsvr__verbose:0",confidence-RT,Mixed,Mixed,None,8.201255518113814e-13,-1.8128882082794858e-12,7.846972724207369e-13,-7.127911711983242e-12,-3.347629521249492e-12,4.568991932885312e-12,-3.760334307931127e-12,-4.845981038229304e-12,2.912314630291569e-13,8.566542867745579e-13,-2.610210971200685e-12,-3.3373816268183068e-12,9.748056820129917e-12,9.117512533130168e-13
3,3.50941498084012e-13,259,same,4,"memory:None|steps:[('standardscaler', StandardScaler()), ('linearsvr', LinearSVR(max_iter=1000.0, random_state=12345))]|verbose:False|standardscaler:StandardScaler()|linearsvr:LinearSVR(max_iter=1000.0, random_state=12345)|standardscaler__copy:True|standardscaler__with_mean:True|standardscaler__with_std:True|linearsvr__C:1.0|linearsvr__dual:True|linearsvr__epsilon:0.0|linearsvr__fit_intercept:True|linearsvr__intercept_scaling:1.0|linearsvr__loss:epsilon_insensitive|linearsvr__max_iter:1000.0|linearsvr__random_state:12345|linearsvr__tol:0.0001|linearsvr__verbose:0",confidence-RT,Mixed,Mixed,None,9.63434776244329e-14,2.068269941139934e-12,-1.4752002804924518e-12,-4.0302943066474497e-14,5.468613306561058e-13,1.0464835589021465e-12,-1.9835239746004648e-12,1.000979313054486e-12,-1.3515565168175029e-12,-8.514224121825696e-13,2.99441002840536e-13,5.085709251376919e-13,1.878945515213505e-13,-8.04469873795438e-13
4,-0.0057800739735716,204,same,5,"memory:None|steps:[('standardscaler', StandardScaler()), ('linearsvr', LinearSVR(C=10.0, max_iter=1000.0, random_state=12345))]|verbose:False|standardscaler:StandardScaler()|linearsvr:LinearSVR(C=10.0, max_iter=1000.0, random_state=12345)|standardscaler__copy:True|standardscaler__with_mean:True|standardscaler__with_std:True|linearsvr__C:10.0|linearsvr__dual:True|linearsvr__epsilon:0.0|linearsvr__fit_intercept:True|linearsvr__intercept_scaling:1.0|linearsvr__loss:epsilon_insensitive|linearsvr__max_iter:1000.0|linearsvr__random_state:12345|linearsvr__tol:0.0001|linearsvr__verbose:0",confidence-RT,Mixed,Mixed,None,0.0012575152210149,-0.002375099015109,0.0074004690075007,0.0083810613416484,0.000742297411935,0.0188533674755184,0.0042465845599722,0.0025417471926473,-0.0067487487709491,0.0035816893538828,-0.0040896610258078,0.0088292897520495,0.0028937166327298,0.0001710130076653
5,-3.6304292905242624e-13,193,same,6,"memory:None|steps:[('standardscaler', StandardScaler()), ('linearsvr', LinearSVR(max_iter=1000.0, random_state=12345))]|verbose:False|standardscaler:StandardScaler()|linearsvr:LinearSVR(max_iter=1000.0, random_state=12345)|standardscaler__copy:True|standardscaler__with_mean:True|standardscaler__with_std:True|linearsvr__C:1.0|linearsvr__dual:True|linearsvr__epsilon:0.0|linearsvr__fit_intercept:True|linearsvr__intercept_scaling:1.0|linearsvr__loss:epsilon_insensitive|linearsvr__max_iter:1000.0|linearsvr__random_state:12345|linearsvr__tol:0.0001|linearsvr__verbose:0",confidence-RT,Mixed,Mixed,None,7.154995275588789e-13,1.3252165564605497e-12,5.533761459333766e-13,2.951291086041166e-13,-1.1764186064905954e-12,-6.634859283589749e-14,-9.773677469452172e-13,8.408725739086096e-13,-6.613135447435155e-13,8.125405698770716e-13,6.83878690699378e-13,4.239283754858755e-13,1.5552053606003406e-13,2.326466064194802e-13
6,-7.549516567451064e-15,273,same,7,"memory:None|steps:[('standardscaler', StandardScaler()), ('linearsvr', LinearSVR(C=10.0, max_iter=1000.0, random_state=12345))]|verbose:False|standardscaler:StandardScaler()|linearsvr:LinearSVR(C=10.0, max_iter=1000.0, random_state=12345)|standardscaler__copy:True|standardscaler__with_mean:True|standardscaler__with_std:True|linearsvr__C:10.0|linearsvr__dual:True|linearsvr__epsilon:0.0|linearsvr__fit_intercept:True|linearsvr__intercept_scaling:1.0|linearsvr__loss:epsilon_insensitive|linearsvr__max_iter:1000.0|linearsvr__random_state:12345|linearsvr__tol:0.0001|linearsvr__verbose:0",confidence-RT,Mixed,Mixed,None,7.96921202992016e-13,8.547073908687114e-14,-5.950435604830233e-14,3.074295563671279e-13,1.0985312278247226e-13,-1.1441944166259762e-13,1.0264040406375953e-12,6.717690851236493e-13,5.501942047638169e-13,-1.0030928659793502e-12,8.314176961173156e-13,8.335332216186954e-14,2.429163776118698e-13,-5.730200031826048e-13
7,1.770016847535416e-07,257,same,8,"memory:None|steps:[('standardscaler', StandardScaler()), ('linearsvr', LinearSVR(C=10.0, max_iter=1000.0, random_state=12345))]|verbose:False|standardscaler:StandardScaler()|linearsvr:LinearSVR(C=10.0, max_iter=1000.0, random_state=12345)|standardscaler__copy:True|standardscaler__with_mean:True|standardscaler__with_std:True|linearsvr__C:10.0|linearsvr__dual:True|linearsvr__epsilon:0.0|linearsvr__fit_intercept:True|linearsvr__intercept_scaling:1.0|linearsvr__loss:epsilon_insensitive|linearsvr__max_iter:1000.0|linearsvr__random_state:12345|linearsvr__tol:0.0001|linearsvr__verbose:0",confidence-RT,Mixed,Mixed,None,4.073908013455934e-08,5.460198212881043e-07,-1.7586381627604792e-06,-4.60013644993526e-08,2.9935985368470467e-06,-1.1123978282435638e-06,1.3756865700008343e-06,9.381685452951664e-07,2.0609280430221256e-06,-1.5655907080234764e-06,9.458804080901308e-07,-1.08389238515119e-06,-2.838055279877563e-06,-1.6165977928977318e-06
8,4.0834002845713263e-13,219,same,10,"memory:None|steps:[('standardscaler', StandardScaler()), ('linearsvr', LinearSVR(max_iter=1000.0, random_state=12345))]|verbose:False|standardscaler:StandardScaler()|linearsvr:LinearSVR(max_iter=1000.0, random_state=12345)|standardscaler__copy:True|standardscaler__with_mean:True|standardscaler__with_std:True|linearsvr__C:1.0|linearsvr__dual:True|linearsvr__epsilon:0.0|linearsvr__fit_intercept:True|linearsvr__intercept_scaling:1.0|linearsvr__loss:epsilon_insensitive|linearsvr__max_iter:1000.0|linearsvr__random_state:12345|linearsvr__tol:0.0001|linearsvr__verbose:0",confidence-RT,Mixed,Mixed,None,7.88062979269809e-14,5.846734837067225e-13,5.250435729646176e-13,3.470619401535294e-13,9.021811052500101e-13,5.285829355283786e-13,-2.160104874395326e-13,-8.44930602414293e-13,9.863251636197109e-13,1.441013543760621e-12,-2.651809422091587e-13,-3.135655935672033e-13,-2.2332461945444907e-13,3.0572880025265745e-13
9,0.0001241633401264,264,same,11,"memory:None|steps:[('standardscaler', StandardScaler()), ('linearsvr', LinearSVR(C=10.0, max_iter=1000.0, random_state=12345))]|verbose:False|standardscaler:StandardScaler()|linearsvr:LinearSVR(C=10.0, max_iter=1000.0, random_state=12345)|standardscaler__copy:True|standardscaler__with_mean:True|standardscaler__with_std:True|linearsvr__C:10.0|linearsvr__dual:True|linearsvr__epsilon:0.0|linearsvr__fit_intercept:True|linearsvr__intercept_scaling:1.0|linearsvr__loss:epsilon_insensitive|linearsvr__max_iter:1000.0|linearsvr__random_state:12345|linearsvr__tol:0.0001|linearsvr__verbose:0",confidence-RT,Mixed,Mixed,None,-0.0001447392418741,0.0002717393257171,-0.0003339374108958,-0.0004442809765259,0.0003169921286959,0.0003599789601506,0.0002521133679944,-0.0006888260665308,-0.0001654590196506,-0.0001937050156784,-0.00039497178528,0.0009715120868918,0.0001043776148812,0.0005863806835377
